ID TIME pos
7 5.165 [0.2991103033194919, -0.44788661433029464] []
7 10.192 [0.2991103033194919, -0.44788661433029464] []
7 15.245 [0.2991103033194919, -0.44788661433029464] [(32108, -31327, 1676645528, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 32108, -31327)]
7 111.759 [0.2991103033194919, -0.44788661433029464] [(29182, -33039, 1676645528, 0, 8, 80000000000000000000, 30000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23853, -35808)]
7 116.768 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (28406, -43479, 1676645588, 0, 7, 71666666666666668000, 61666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 27894, -45384), (-13261, -57356, 1676645612, 0, 1, 13333333333333334000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356)]
7 152.179 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645660, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13233, -57581, 1676645612, 0, 2, 24583333333333334000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (40638, -45037, 1676645648, 0, 2, 10000000000000000000, 10000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 40638, -45037)]
7 187.471 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645696, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13385, -57792, 1676645612, 0, 5, 47083333333333334000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (31282, -47051, 1676645648, 0, 5, 41666666666666668000, 28333333333333334000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 32047, -49061)]
7 208.11 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645720, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13486, -57758, 1676645612, 0, 6, 52083333333333334000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (29242, -47655, 1676645648, 0, 7, 67500000000000002000, 54166666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 29140, -48855)]
7 289.431 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645797, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676645797, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (40802, -55080, 1676645779, 0, 5, 43231481481481481000, 43231481481481481000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 40802, -55080)]
7 300.608 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645807, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676645807, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (40802, -55080, 1676645779, 0, 5, 43231481481481481000, 43231481481481481000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 40802, -55080)]
7 341.479 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645849, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676645849, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676645849, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (38943, -48244, 1676645849, 0, 1, 7333333333333333000, 7333333333333333000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 38943, -48244)]
7 379.926 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645891, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676645891, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676645891, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31948, -48508, 1676645849, 0, 4, 35240740740740741000, 35240740740740741000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 31948, -48508)]
7 400.487 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645911, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676645911, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676645911, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676645911, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309)]
7 405.502 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645915, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676645915, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676645915, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676645915, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (32519, -23351, 1676645915, 0, 1, 16105967078189302000, 16105967078189302000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 32519, -23351)]
7 440.189 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676645953, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676645953, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676645953, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676645953, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (33872, -30521, 1676645915, 0, 4, 51276748971193419000, 35170781893004117000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 33862, -33441)]
7 491.613 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676646001, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676646001, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676646001, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676646001, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (33225, -31535, 1676645915, 2, 10, 100052469135802473500, 48985596707818931000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 32836, -36755), (31842, -43868, 1676645979, 0, 7, 79320267489711937000, 65834670781893007000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 31766, -47787)]
7 496.652 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676646001, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676646001, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676646001, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676646001, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (33225, -31535, 1676645915, 2, 10, 100052469135802473500, 48985596707818931000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 32836, -36755), (31842, -43868, 1676645979, 0, 7, 79320267489711937000, 65834670781893007000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 31766, -47787)]
7 522.736 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676646033, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676646033, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676646033, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676646033, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (33225, -31535, 1676645915, 2, 10, 100052469135802473500, 48985596707818931000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 32836, -36755), (31531, -42291, 1676646033, 1, 10, 106569650205761321000, 77181790123456793000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 31035, -47513)]
7 527.845 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676646039, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676646039, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676646039, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676646039, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (33225, -31535, 1676645915, 2, 10, 100052469135802473500, 48985596707818931000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 32836, -36755), (31733, -42597, 1676646039, 1, 10, 98426234567901239000, 69038374485596711000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 31264, -48565), (29693, -45200, 1676646039, 0, 1, 12597119341563786000, 12597119341563786000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 29693, -45200)]
7 539.64 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676646039, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676646039, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676646039, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676646039, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (33225, -31535, 1676645915, 2, 10, 100052469135802473500, 48985596707818931000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 32836, -36755), (31733, -42597, 1676646039, 1, 10, 98426234567901239000, 69038374485596711000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 31264, -48565), (29693, -45200, 1676646039, 0, 1, 12597119341563786000, 12597119341563786000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 29693, -45200)]
7 575.344 [0.2991103033194919, -0.44788661433029464] [(28772, -33484, 1676645528, 2, 10, 100000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 23514, -36725), (27976, -42720, 1676646085, 1, 10, 96666666666666668000, 76666666666666668000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, 26937, -45549), (-13440, -57570, 1676645612, 2, 11, 92916666666666666000, 13333333333333334000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13261, -57356), (30770, -44238, 1676646085, 1, 10, 110000000000000002000, 96666666666666668000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 30892, -44399), (38289, -50163, 1676646085, 1, 10, 99351851851851852000, 99351851851851852000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 38289, -50163), (31779, -50152, 1676646085, 1, 10, 109462962962962962000, 95388888888888888000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 30685, -50309), (33225, -31535, 1676645915, 2, 10, 100052469135802473500, 48985596707818931000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 32836, -36755), (31733, -42597, 1676646085, 1, 10, 98426234567901239000, 69038374485596711000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 31264, -48565), (30882, -47859, 1676646085, 1, 10, 103463837448559669000, 97114557613168723000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 30912, -47996), (29880, -38000, 1676646085, 0, 1, 3703703703703703300, 3703703703703703300, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 1, 29880, -38000)]
