ID TIME pos
6 0.098 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 5.111 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 10.115 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 15.121 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 20.228 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 25.232 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 30.24 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 35.245 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 40.246 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 45.256 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 50.263 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 55.27 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 60.275 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 65.282 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 70.291 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 75.295 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 80.302 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 85.308 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 90.315 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 95.322 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 100.329 [0, 0] [0.2571794521434652, -0.2784708157375602]
6 105.336 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
6 110.338 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
6 115.345 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
6 120.355 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
6 125.357 [0.5253800000000002, -0.12978] [0.2571794521434652, -0.2784708157375602]
6 130.364 [0.4530750000000001, -0.18769000000000002] [0.2571794521434652, -0.2784708157375602]
6 135.372 [0.44625000000000004, -0.19676000000000005] [0.2571794521434652, -0.2784708157375602]
6 140.378 [0.43621333333333334, -0.20415999999999998] [0.2571794521434652, -0.2784708157375602]
6 145.383 [0.40933169241357975, -0.1805358506545584] [0.2571794521434652, -0.2784708157375602]
6 150.385 [0.4166077308618823, -0.17824011932273864] [0.2571794521434652, -0.2784708157375602]
6 155.395 [0.4112046496550065, -0.18266121717576767] [0.2571794521434652, -0.2784708157375602]
6 160.401 [0.4054679829883398, -0.18256343939798989] [0.2571794521434652, -0.2784708157375602]
6 165.407 [0.40856380426318706, -0.18412917768926443] [0.2571794521434652, -0.2784708157375602]
6 170.415 [0.40862744062682343, -0.18405372314380986] [0.2571794521434652, -0.2784708157375602]
6 175.416 [0.40880834971773256, -0.18399735950744625] [0.2571794521434652, -0.2784708157375602]
6 180.426 [0.40952834971773255, -0.18391463223471896] [0.2571794521434652, -0.2784708157375602]
6 185.434 [0.40782562244500525, -0.18397554132562807] [0.2571794521434652, -0.2784708157375602]
6 190.439 [0.4127055266842351, -0.18423468881399296] [0.2571794521434652, -0.2784708157375602]
6 195.448 [0.4125393728380813, -0.18435776573706994] [0.2571794521434652, -0.2784708157375602]
6 200.455 [0.4125509112996197, -0.18434853496783918] [0.2571794521434652, -0.2784708157375602]
6 205.463 [0.40965783437654274, -0.18574776573706991] [0.2571794521434652, -0.2784708157375602]
6 210.468 [0.4095432189919274, -0.18580391958322376] [0.2571794521434652, -0.2784708157375602]
6 215.475 [0.4095432189919274, -0.18580391958322376] [0.2571794521434652, -0.2784708157375602]
6 220.479 [0.4095432189919274, -0.18580391958322376] [0.2571794521434652, -0.2784708157375602]
6 225.486 [0.4095432189919274, -0.18580391958322376] [0.2571794521434652, -0.2784708157375602]
6 230.493 [0.4095432189919274, -0.18580391958322376] [0.2571794521434652, -0.2784708157375602]
6 235.599 [0.40746156049250415, -0.18563721104156491] [0.2571794521434652, -0.2784708157375602]
6 240.605 [0.4030658462067897, -0.18675363961299346] [0.2571794521434652, -0.2784708157375602]
6 245.61 [0.402851560492504, -0.1866636396129935] [0.2571794521434652, -0.2784708157375602]
6 250.615 [0.4035567897930038, -0.18690873030546054] [0.2571794521434652, -0.2784708157375602]
6 255.62 [0.40188412312633714, -0.1876733969721273] [0.2571794521434652, -0.2784708157375602]
6 260.632 [0.40187078979300384, -0.18767673030546062] [0.2571794521434652, -0.2784708157375602]
6 265.633 [0.4020061231263371, -0.18742873030546062] [0.2571794521434652, -0.2784708157375602]
6 270.638 [0.40178012312633715, -0.18747539697212728] [0.2571794521434652, -0.2784708157375602]
6 275.646 [0.4017761231263372, -0.1874767303054606] [0.2571794521434652, -0.2784708157375602]
6 280.655 [0.4017761231263372, -0.1874767303054606] [0.2571794521434652, -0.2784708157375602]
6 285.659 [0.4010227897930038, -0.1884493969721273] [0.2571794521434652, -0.2784708157375602]
6 290.666 [0.40076412312633714, -0.18865006363879397] [0.2571794521434652, -0.2784708157375602]
6 295.672 [0.3993134564596704, -0.19016806363879396] [0.2571794521434652, -0.2784708157375602]
