ID TIME #BLOCKS
1 3.03 1
1 19.049 2
1 41.035 1
1 57.026 1
1 76.015 1
1 95.074 2
1 118.065 1
1 137.041 1
1 239.044 6
1 279.156 3
1 380.06 4
1 404.055 1
1 418.049 1
1 485.065 1
1 526.063 3
1 550.089 1
1 599.078 2
1 618.084 1
1 635.092 1
1 653.097 1
1 679.1 3
1 700.094 1
1 788.131 1
1 807.118 1
1 837.134 2
1 894.138 2
1 916.093 1
1 961.106 2
1 993.109 1
1 1094.167 1
1 1232.187 6
1 1264.182 1
1 1280.173 2
1 1300.129 1
1 1320.144 1
1 1335.133 1
1 1355.174 1
1 1376.147 2
1 1442.158 1
1 1456.199 1
1 1471.164 1
1 1487.165 1
