ID TIME %RAM %CPU
1 0.004 61.7 22.0
1 5.055 61.8 13.5
1 12.018 62.0 13.3
1 19.01 62.0 12.2
1 25.049 62.1 12.7
1 31.014 62.1 13.0
1 37.025 62.2 13.6
1 43.038 62.2 13.1
1 48.05 62.2 14.0
1 54.013 62.1 17.6
1 59.052 62.0 14.0
1 66.021 62.1 15.0
1 73.076 62.1 14.5
1 79.044 62.1 12.7
1 88.062 62.2 11.7
1 93.066 62.2 12.1
1 100.017 62.1 15.6
1 105.029 62.1 13.2
1 111.057 61.8 15.1
1 117.017 61.9 13.4
1 123.019 61.9 16.5
1 128.076 62.0 20.0
1 137.052 62.0 21.4
1 146.027 61.9 24.1
1 152.038 62.0 20.4
1 158.045 62.1 21.1
1 164.049 62.3 18.3
1 170.034 62.3 20.5
1 176.092 62.3 22.7
1 183.04 62.3 18.5
1 189.03 62.3 21.0
1 195.023 62.3 19.2
1 201.042 62.3 21.1
1 206.095 62.3 17.0
1 213.078 62.3 19.2
1 219.029 62.4 19.3
1 225.068 62.5 17.6
1 232.034 62.5 16.9
1 239.048 62.4 19.2
1 249.06 62.5 17.4
1 258.031 62.8 28.2
1 263.032 63.0 19.6
1 269.027 61.8 17.2
1 275.032 61.7 18.7
1 281.044 61.7 24.1
1 286.103 61.6 19.8
1 292.051 61.7 19.7
1 297.055 61.8 16.7
1 304.076 61.7 18.1
1 313.041 61.8 20.1
1 318.075 61.7 18.3
1 325.036 60.5 25.0
1 331.037 60.3 17.5
1 336.073 60.0 18.9
1 342.092 60.2 20.5
1 348.035 60.1 18.2
1 353.093 60.2 22.7
1 359.046 60.3 26.3
1 365.038 60.6 22.1
1 371.072 60.6 17.8
1 376.081 60.6 24.3
1 382.068 61.0 48.6
1 387.069 61.4 41.4
1 394.061 62.8 30.7
1 400.05 62.6 36.4
1 405.067 62.9 20.4
1 413.041 62.4 28.9
1 418.049 62.7 43.7
1 426.054 63.4 37.2
1 432.069 63.2 36.7
1 438.047 63.4 32.8
1 444.051 63.9 37.7
1 449.085 62.9 15.8
1 455.057 62.4 20.2
1 462.071 61.8 36.6
1 468.105 61.4 19.2
1 474.049 61.3 29.1
1 480.113 61.8 22.8
1 487.066 61.7 22.4
1 493.063 61.8 19.9
1 501.087 61.8 23.0
1 506.112 61.7 35.4
1 513.069 61.7 24.6
1 519.069 61.4 17.4
1 524.086 61.2 18.1
1 530.056 61.3 24.3
1 539.062 60.9 20.3
1 545.117 61.0 21.3
1 551.068 61.0 18.9
1 557.096 60.9 20.1
1 563.055 60.9 21.9
1 568.076 60.8 16.2
1 574.067 60.8 21.5
1 580.068 61.4 31.4
1 585.074 60.8 20.0
1 591.062 60.5 21.2
1 597.097 60.4 18.9
1 606.076 60.4 19.9
1 612.079 60.4 25.2
1 618.087 60.4 23.1
1 625.101 58.4 24.5
1 631.065 58.3 23.3
1 636.075 58.6 22.5
1 643.087 58.6 18.7
1 653.073 58.5 20.9
1 659.072 58.5 21.0
1 666.076 58.6 20.2
1 672.1 58.6 22.3
1 678.07 58.7 21.0
1 683.09 58.6 22.1
1 690.116 58.6 19.8
1 696.074 58.6 23.5
1 702.08 58.7 25.0
1 708.112 59.2 39.2
1 715.076 59.8 27.8
1 720.124 59.3 21.4
1 726.085 59.5 27.1
1 732.121 60.3 24.6
1 738.08 60.1 27.0
1 744.098 61.3 47.6
1 750.096 61.0 19.0
1 756.089 60.7 27.3
1 761.116 60.4 28.1
1 767.116 60.3 23.4
1 772.147 60.4 21.6
1 778.075 60.6 32.4
1 784.075 60.5 17.7
1 790.092 60.5 20.7
1 797.142 60.5 23.4
1 803.082 60.5 21.4
1 810.083 60.6 27.8
1 816.116 60.2 23.3
1 821.119 60.1 23.3
1 827.098 60.3 27.0
1 832.13 60.1 21.0
1 841.095 60.1 21.2
1 849.137 60.0 19.9
1 856.139 60.0 19.8
1 862.087 60.2 20.1
1 867.089 60.2 20.2
1 873.084 60.2 17.3
1 879.13 60.1 19.5
1 886.115 60.2 19.9
1 892.09 60.2 20.3
1 897.097 60.3 21.4
1 903.097 60.2 20.1
1 909.096 60.2 18.8
1 914.133 60.2 21.7
1 919.148 60.2 20.8
1 926.095 60.2 19.9
1 931.096 60.2 21.5
1 937.097 60.2 20.1
1 942.099 60.2 20.2
1 947.124 60.2 20.1
1 953.163 60.3 23.6
1 959.14 60.4 19.2
1 966.096 60.5 21.3
1 972.114 60.4 20.4
1 978.148 60.4 22.9
1 985.109 60.5 20.5
1 991.149 60.5 15.9
1 1000.108 60.6 20.4
1 1005.122 60.5 19.7
1 1011.131 60.5 21.1
1 1017.125 60.5 19.9
1 1024.11 60.5 20.6
1 1029.16 60.5 19.8
1 1036.129 60.6 19.9
1 1041.163 60.6 21.5
1 1047.108 60.6 19.5
1 1053.124 60.6 22.3
1 1059.15 60.7 20.0
1 1065.113 60.7 21.8
1 1071.153 60.7 20.8
1 1078.113 60.8 23.3
1 1083.131 60.8 18.7
1 1089.12 60.9 21.5
1 1094.167 60.7 20.0
1 1101.149 60.7 20.9
1 1108.153 60.7 21.2
1 1115.126 60.7 19.8
1 1122.118 60.7 19.7
1 1129.145 60.9 20.8
1 1137.15 60.9 22.1
1 1143.132 60.8 18.9
1 1150.116 60.8 18.5
1 1155.162 60.6 21.2
1 1162.128 60.6 22.8
1 1169.115 60.6 21.6
1 1174.162 60.5 14.8
1 1181.172 60.7 17.1
1 1187.122 60.6 19.9
1 1194.159 60.6 18.6
1 1200.154 60.6 15.9
1 1205.175 60.6 20.9
1 1212.145 60.6 17.2
1 1218.12 60.8 17.0
1 1223.153 60.8 16.9
1 1228.163 60.8 17.4
