ID TIME pos
3 0.1 [0, 0] [-0.06394182225691399, 0.298642391502719]
3 5.109 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
3 10.116 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
3 15.122 [-0.16806999999999994, 0.6293799999999998] [-0.06394182225691399, 0.298642391502719]
3 20.128 [-0.16806999999999994, 0.6293799999999998] [-0.06394182225691399, 0.298642391502719]
3 25.133 [-0.16806999999999994, 0.6293799999999998] [-0.06394182225691399, 0.298642391502719]
3 30.14 [-0.16806999999999994, 0.6293799999999998] [-0.06394182225691399, 0.298642391502719]
3 35.146 [-0.1684699999999999, 0.6322999999999999] [-0.06394182225691399, 0.298642391502719]
3 40.153 [-0.1684699999999999, 0.6322999999999999] [-0.06394182225691399, 0.298642391502719]
3 45.159 [-0.1684699999999999, 0.6322999999999999] [-0.06394182225691399, 0.298642391502719]
3 50.166 [-0.1684699999999999, 0.6322999999999999] [-0.06394182225691399, 0.298642391502719]
3 55.173 [-0.1684699999999999, 0.6322999999999999] [-0.06394182225691399, 0.298642391502719]
3 60.18 [-0.1684699999999999, 0.6322999999999999] [-0.06394182225691399, 0.298642391502719]
3 65.186 [-0.1684699999999999, 0.6322999999999999] [-0.06394182225691399, 0.298642391502719]
3 70.193 [-0.166265, 0.6431549999999999] [-0.06394182225691399, 0.298642391502719]
3 75.199 [-0.17679999999999998, 0.650732857142857] [-0.06394182225691399, 0.298642391502719]
3 80.206 [-0.1765871428571429, 0.6506428571428572] [-0.06394182225691399, 0.298642391502719]
3 85.212 [-0.17689142857142853, 0.6509699999999999] [-0.06394182225691399, 0.298642391502719]
3 90.219 [-0.173852, 0.651622] [-0.06394182225691399, 0.298642391502719]
3 95.225 [-0.173722, 0.6516869999999999] [-0.06394182225691399, 0.298642391502719]
3 100.231 [-0.17387599999999998, 0.642574] [-0.06394182225691399, 0.298642391502719]
3 105.241 [-0.17369454545454546, 0.6411645454545454] [-0.06394182225691399, 0.298642391502719]
3 110.242 [-0.17367181818181818, 0.6410663636363636] [-0.06394182225691399, 0.298642391502719]
3 115.249 [-0.17374363636363635, 0.6409536363636362] [-0.06394182225691399, 0.298642391502719]
3 120.256 [-0.17366916666666668, 0.6408683333333335] [-0.06394182225691399, 0.298642391502719]
3 125.262 [-0.17356666666666667, 0.6406508333333333] [-0.06394182225691399, 0.298642391502719]
3 130.269 [-0.17230416666666662, 0.6364808333333333] [-0.06394182225691399, 0.298642391502719]
3 135.275 [-0.1722233333333333, 0.6361524999999999] [-0.06394182225691399, 0.298642391502719]
3 140.282 [-0.17207000000000003, 0.6354549999999999] [-0.06394182225691399, 0.298642391502719]
3 145.289 [-0.17201333333333332, 0.6351566666666667] [-0.06394182225691399, 0.298642391502719]
3 150.294 [-0.17119166666666663, 0.6349875000000001] [-0.06394182225691399, 0.298642391502719]
3 155.3 [-0.1710033333333333, 0.6343258333333334] [-0.06394182225691399, 0.298642391502719]
3 160.306 [-0.17099333333333333, 0.6342825000000001] [-0.06394182225691399, 0.298642391502719]
3 165.313 [-0.16138673209093807, 0.6031836953677693] [-0.06394182225691399, 0.298642391502719]
3 170.32 [-0.16138673209093807, 0.6031829261369999] [-0.06394182225691399, 0.298642391502719]
3 175.328 [-0.16131519362939967, 0.602952926137] [-0.06394182225691399, 0.298642391502719]
