ID TIME pos
4 5.114 [-0.3431072928781738, 0.44888915218936953] []
4 10.126 [-0.3431072928781738, 0.44888915218936953] []
4 15.201 [-0.3431072928781738, 0.44888915218936953] []
4 20.317 [-0.3431072928781738, 0.44888915218936953] []
4 25.322 [-0.3431072928781738, 0.44888915218936953] []
4 30.416 [-0.3431072928781738, 0.44888915218936953] []
4 35.422 [-0.3431072928781738, 0.44888915218936953] []
4 40.425 [-0.3431072928781738, 0.44888915218936953] [(-39871, -37918, 1676596064, 0, 2, 20000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-48915, 39925, 1676596075, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -48915, 39925)]
4 67.296 [-0.3431072928781738, 0.44888915218936953] [(-40188, -38484, 1676596064, 0, 5, 50000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-37054, 41699, 1676596075, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -37054, 41699)]
4 117.827 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35621, 43198, 1676596075, 0, 4, 40000000000000000000, 40000000000000000000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35621, 43198)]
4 137.858 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35420, 46375, 1676596075, 0, 7, 71666666666666665000, 71666666666666665000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35420, 46375)]
4 173.562 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35580, 46311, 1676596211, 1, 10, 102777777777777775000, 102777777777777775000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35580, 46311), (-37404, 47538, 1676596201, 0, 3, 31666666666666665000, 31666666666666665000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -37404, 47538)]
4 195.341 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35580, 46311, 1676596239, 1, 10, 102777777777777775000, 102777777777777775000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35580, 46311), (-39910, 44486, 1676596201, 0, 4, 41666666666666665000, 41666666666666665000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -39910, 44486), (40748, 32667, 1676596217, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 40748, 32667), (-39746, -38682, 1676596237, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682)]
4 230.814 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35580, 46311, 1676596267, 1, 10, 102777777777777775000, 102777777777777775000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35580, 46311), (-38672, 45373, 1676596267, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -38672, 45373), (40748, 32667, 1676596217, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 40748, 32667), (-39746, -38682, 1676596237, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682)]
4 256.891 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35580, 46311, 1676596300, 1, 10, 102777777777777775000, 102777777777777775000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35580, 46311), (-38672, 45373, 1676596300, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -38672, 45373), (40720, 32631, 1676596217, 0, 2, 20555555555555555000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 40748, 32667), (-39746, -38682, 1676596237, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-33256, 42597, 1676596276, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -33256, 42597)]
4 297.796 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35580, 46311, 1676596338, 1, 10, 102777777777777775000, 102777777777777775000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35580, 46311), (-38672, 45373, 1676596338, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -38672, 45373), (40931, 32890, 1676596217, 0, 8, 82222222222222220000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 40748, 32667), (-39746, -38682, 1676596237, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-33042, 44376, 1676596276, 0, 4, 41111111111111110000, 41111111111111110000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -33042, 44376)]
4 320.914 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35580, 46311, 1676596362, 1, 10, 102777777777777775000, 102777777777777775000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35580, 46311), (-38672, 45373, 1676596362, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -38672, 45373), (40778, 32924, 1676596217, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 40748, 32667), (-39746, -38682, 1676596237, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35709, 43643, 1676596276, 0, 7, 72777777777777775000, 62222222222222220000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -36228, 43774)]
4 357.874 [-0.3431072928781738, 0.44888915218936953] [(-39942, -38624, 1676596064, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-35580, 46311, 1676596400, 1, 10, 102777777777777775000, 102777777777777775000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -35580, 46311), (-38672, 45373, 1676596400, 1, 10, 104444444444444440000, 104444444444444440000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -38672, 45373), (40778, 32924, 1676596217, 2, 10, 103333333333333330000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 40748, 32667), (-39746, -38682, 1676596237, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -39746, -38682), (-36040, 44334, 1676596276, 0, 8, 83333333333333330000, 72777777777777775000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -36470, 44520)]
