ID TIME #BLOCKS
5 4.963 1
5 50.976 2
5 163.977 2
5 214.981 1
5 300.024 5
5 330.995 3
5 396.01 1
5 425.007 1
5 440.004 1
5 457.041 2
5 521.035 1
5 588.026 1
5 620.025 1
5 645.049 2
5 669.043 2
5 691.036 1
5 718.075 1
5 863.053 4
5 889.053 1
5 903.111 1
5 941.072 3
5 1023.121 2
5 1175.154 3
5 1209.089 1
5 1283.1 1
5 1378.149 3
5 1409.109 1
5 1428.119 6
5 1472.123 1
5 1530.151 1
5 1566.126 3
5 1586.157 1
5 1603.162 1
5 1620.17 1
5 1659.195 1
5 1704.14 1
5 1717.144 1
5 1773.177 1
5 1795.19 1
5 1814.153 1
5 1880.165 3
