ID TIME POS
16 0.106 0.21855i + -0.100405j
16 10.152 0.176002i + -0.338713j
16 20.247 0.308698i + -0.550792j
16 30.292 0.290212i + -0.80782j
16 40.348 0.130203i + -0.740694j
16 50.371 0.0861935i + -0.656045j
16 60.44 0.386501i + -0.579905j
16 70.465 0.567605i + -0.457712j
16 80.537 0.310588i + -0.266935j
16 90.596 0.259901i + -0.0637643j
16 100.641 0.111752i + -0.133253j
16 110.689 0.269741i + -0.28244j
16 120.714 0.397549i + -0.421606j
16 130.837 0.59041i + -0.532061j
16 140.949 0.460485i + -0.34669j
16 151.057 0.25184i + -0.14885j
16 161.065 0.17619i + -0.0796199j
16 171.151 0.123816i + -0.147584j
16 181.152 0.0984922i + -0.28428j
16 191.255 0.0455937i + -0.354371j
16 201.42 0.0839143i + -0.390331j
16 211.457 0.0670724i + -0.45743j
16 221.464 -0.00990376i + -0.464693j
16 231.483 -0.0307903i + -0.444067j
16 241.556 -0.0191912i + -0.381087j
16 251.58 -0.0537069i + -0.396928j
16 261.655 -0.0331675i + -0.404142j
16 271.741 -0.00925854i + -0.374116j
16 281.773 -0.0986126i + -0.481822j
16 291.858 -0.14186i + -0.514916j
16 301.951 -0.0774935i + -0.611413j
16 312.016 0.00669387i + -0.623182j
16 322.04 -0.00599921i + -0.604431j
16 332.042 0.000683425i + -0.332689j
16 342.181 0.0879633i + -0.206668j
16 352.279 0.111671i + -0.45466j
16 362.363 0.267973i + -0.69585j
16 372.411 0.241865i + -0.446539j
16 382.448 0.176614i + -0.12591j
16 392.464 0.0754701i + 0.19318j
16 402.541 0.0576268i + 0.379944j
16 412.642 0.072195i + 0.574873j
16 422.763 -0.0288533i + 0.610932j
16 432.88 -0.0125745i + 0.650262j
16 443.007 -0.0110166i + 0.633678j
16 453.083 -0.00750142i + 0.63961j
16 463.155 -0.0133018i + 0.624633j
16 473.263 -0.0458558i + 0.648j
16 483.306 -0.044032i + 0.651758j
16 493.346 -0.0689234i + 0.665567j
16 503.385 -0.0596914i + 0.645634j
16 513.445 -0.112934i + 0.644381j
16 523.576 -0.131254i + 0.668j
16 533.592 -0.134576i + 0.639974j
16 543.725 -0.146008i + 0.633665j
16 553.767 -0.183451i + 0.483781j
16 563.794 -0.0789992i + 0.171209j
16 573.844 -0.08676i + -0.128524j
16 583.923 -0.0736281i + -0.438434j
16 594.034 -0.0341608i + -0.327658j
16 604.058 0.0447577i + -0.189979j
16 614.154 0.201865i + -0.304428j
16 624.271 0.403885i + -0.479484j
16 634.357 0.500839i + -0.419651j
16 644.41 0.302671i + -0.221288j
16 654.464 0.163635i + -0.00880842j
16 664.698 0.384674i + 0.100065j
16 674.754 0.579578i + -0.00992112j
16 684.872 0.858404i + -0.153017j
16 694.947 0.867247i + -0.396354j
16 705.0 0.784822i + -0.652847j
16 715.087 0.743147i + -0.800128j
16 725.091 0.486639i + -0.81936j
16 735.129 0.272761i + -0.871503j
16 745.189 0.156223i + -0.816518j
16 755.324 -0.0708396i + -0.688548j
16 765.354 -0.332862i + -0.695652j
16 775.38 -0.521765i + -0.484022j
16 785.531 -0.692096i + -0.340174j
16 795.549 -0.364515i + -0.441394j
16 805.654 -0.0899532i + -0.553143j
16 815.751 -0.0820663i + -0.638404j
16 825.842 0.0410791i + -0.643029j
16 835.867 0.0581976i + -0.671686j
16 845.944 0.040068i + -0.702162j
16 855.954 0.0980759i + -0.678108j
16 866.067 0.0934073i + -0.677908j
16 876.153 0.100406i + -0.635493j
16 886.291 0.104699i + -0.564416j
16 896.362 0.0878034i + -0.494114j
16 906.436 0.119669i + -0.502852j
16 916.478 0.0451687i + -0.451059j
16 926.501 0.0640336i + -0.392216j
16 936.612 0.0583366i + -0.428171j
16 946.679 0.0350312i + -0.449508j
16 956.742 0.00723211i + -0.453003j
16 966.762 0.0176562i + -0.449922j
16 976.86 -0.00256366i + -0.472403j
16 986.929 -0.00658652i + -0.485539j
16 996.953 -0.0581536i + -0.527111j
16 1006.984 -0.0476915i + -0.592684j
16 1017.036 -0.00977134i + -0.587414j
16 1027.125 -0.0386296i + -0.572914j
16 1037.205 -0.0634756i + -0.523415j
16 1047.253 -0.0676835i + -0.570088j
16 1057.391 -0.00720475i + -0.57881j
16 1067.469 -0.0155979i + -0.633105j
16 1077.538 -0.0222761i + -0.633048j
16 1087.679 0.0231963i + -0.614419j
16 1097.78 0.0128469i + -0.616781j
16 1107.881 0.0341282i + -0.603306j
16 1117.996 0.0468679i + -0.629668j
16 1128.068 0.0769965i + -0.612936j
16 1138.209 0.0732873i + -0.559158j
16 1148.305 0.0423236i + -0.54466j
16 1158.339 0.0683531i + -0.514098j
16 1168.352 0.0577072i + -0.506611j
16 1178.448 0.0222339i + -0.528413j
16 1188.564 0.0420434i + -0.491257j
16 1198.647 0.0400398i + -0.526671j
16 1208.754 -0.011506i + -0.517124j
16 1218.833 0.016935i + -0.493371j
16 1228.916 -0.0660783i + -0.583584j
16 1238.954 -0.025731i + -0.502246j
16 1248.957 -0.0295976i + -0.54587j
16 1259.038 -0.051597i + -0.545531j
16 1269.24 -0.0217846i + -0.564863j
16 1279.259 -0.0399395i + -0.596275j
16 1289.354 -0.0386185i + -0.585981j
16 1299.357 -0.0167996i + -0.588617j
16 1309.459 -0.015397i + -0.644768j
16 1319.51 -0.0036634i + -0.592706j
16 1329.613 0.0159928i + -0.574106j
16 1339.651 0.0668102i + -0.590389j
16 1349.706 0.045631i + -0.567382j
16 1359.748 0.0404983i + -0.507508j
16 1369.754 0.00548126i + -0.493076j
16 1379.787 0.0213729i + -0.536873j
16 1389.852 0.0181161i + -0.485763j
16 1399.857 -0.0300731i + -0.501552j
16 1409.957 0.00841121i + -0.504816j
16 1420.012 -0.0211142i + -0.494755j
16 1430.061 0.0202633i + -0.516543j
16 1440.08 -0.0160175i + -0.487925j
16 1450.135 -0.0184409i + -0.504352j
16 1460.146 -0.0426837i + -0.531163j
16 1470.172 -0.0395024i + -0.579285j
16 1480.184 0.0303457i + -0.610827j
16 1490.231 -0.0200838i + -0.599323j
16 1500.245 -0.0347951i + -0.621134j
16 1510.28 0.0119985i + -0.590859j
16 1520.345 0.0270163i + -0.600273j
16 1530.348 0.0628531i + -0.577758j
16 1540.382 0.0317027i + -0.592145j
16 1550.442 0.0138806i + -0.611845j
16 1560.445 0.0165327i + -0.536871j
16 1570.47 0.051232i + -0.574915j
16 1580.556 0.085292i + -0.51117j
16 1590.57 0.0607569i + -0.548173j
16 1600.685 0.0719603i + -0.52073j
16 1610.972 0.0426615i + -0.539568j
16 1621.182 0.0622593i + -0.515181j
16 1631.385 0.0515414i + -0.509957j
16 1641.457 0.031359i + -0.56206j
16 1651.483 0.0130935i + -0.507528j
16 1661.535 -0.00344559i + -0.509413j
16 1671.565 -0.0269431i + -0.49171j
16 1681.694 0.0193054i + -0.511501j
16 1691.742 -0.00556104i + -0.49402j
16 1701.746 0.0126652i + -0.507224j
16 1711.747 -0.0130276i + -0.509816j
16 1721.747 -0.0426314i + -0.529808j
16 1731.839 -0.0438631i + -0.534821j
16 1741.856 -0.0308521i + -0.511145j
16 1751.981 -0.03244i + -0.521542j
16 1762.048 -0.11543i + -0.496304j
16 1772.064 -0.0304938i + -0.174988j
16 1782.159 -0.0830095i + -0.387867j
16 1792.251 -0.11966i + -0.517454j
16 1802.29 -0.0800098i + -0.561938j
16 1812.332 -0.0561149i + -0.596205j
16 1822.37 -0.0270089i + -0.54135j
16 1832.453 0.0136987i + -0.499873j
16 1842.547 0.035978i + -0.390258j
16 1852.564 0.051337i + -0.249449j
16 1862.644 0.0173016i + -0.000849594j
16 1872.646 -0.237963i + 0.177862j
16 1882.648 -0.24628i + 0.101646j
16 1892.651 -0.00693371i + -0.0887852j
16 1902.758 0.228564i + -0.287157j
16 1912.852 0.432779i + -0.44983j
16 1922.952 0.405976i + -0.536977j
16 1932.957 0.420737i + -0.48873j
16 1942.983 0.475997i + -0.4613j
16 1953.058 0.29343i + -0.214105j
16 1963.107 0.0584989i + -0.0301959j
16 1973.134 -0.082638i + 0.214983j
16 1983.185 -0.290966i + 0.258248j
16 1993.255 -0.442309i + 0.0716005j
16 2003.338 -0.553684i + 0.195472j
16 2013.354 -0.323418i + 0.307656j
16 2023.489 -0.0435551i + 0.490911j
16 2033.576 0.0128329i + 0.526659j
16 2043.651 0.0554626i + 0.503362j
16 2053.653 0.0463275i + 0.557919j
16 2063.681 0.0551712i + 0.573679j
16 2073.754 0.115291i + 0.609125j
16 2083.874 0.193604i + 0.316375j
16 2093.952 0.0207745i + 0.201866j
16 2104.036 -0.0236709i + 0.205198j
16 2114.079 0.0889404i + -0.0270105j
16 2124.136 -0.126687i + -0.232226j
16 2134.158 -0.273933i + -0.443801j
16 2144.232 -0.427565i + -0.340456j
16 2154.248 -0.222013i + -0.221643j
