ID TIME pos
5 1.207 [0, 0] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 6.215 [0, 0] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 11.224 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 16.232 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 21.24 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 26.248 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 31.256 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 36.264 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 41.272 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 46.28 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 51.289 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 56.298 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 61.306 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 66.314 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 71.321 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 76.33 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 81.337 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 86.345 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 91.353 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 96.362 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
5 101.369 [0.4944128760914894, -0.32896922335818174] [0.3982652851987169, -0.38622713683298016] [[0, 0], [0, 0], [0.41488000000000014, -0.34126999999999996], [0, 0], [0, 0], [0, 0], [0.4596, -0.6256299999999999], [0.2301899999999999, -0.5908100000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3877100000000002, 0.4473099999999999]]
