ID TIME pos
11 5.205 [0.4191010896334639, 0.31630523440614533] []
11 10.289 [0.4191010896334639, 0.31630523440614533] [(26200, 39955, 1676576065, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 26200, 39955)]
11 38.502 [0.4191010896334639, 0.31630523440614533] [(31458, 42086, 1676576065, 0, 2, 20000000000000000000, 20000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 31458, 42086)]
11 64.207 [0.4191010896334639, 0.31630523440614533] [(30840, 39485, 1676576065, 0, 9, 90000000000000000000, 50000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34889, 39049)]
11 69.34 [0.4191010896334639, 0.31630523440614533] [(30840, 39485, 1676576065, 0, 9, 90000000000000000000, 50000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34889, 39049)]
11 74.389 [0.4191010896334639, 0.31630523440614533] [(30840, 39485, 1676576065, 0, 9, 90000000000000000000, 50000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34889, 39049)]
11 79.538 [0.4191010896334639, 0.31630523440614533] [(30840, 39485, 1676576065, 0, 9, 90000000000000000000, 50000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 34889, 39049)]
11 84.547 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576141, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807)]
11 89.81 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576141, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807)]
11 94.86 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576141, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807)]
11 99.963 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576157, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (38181, 31538, 1676576155, 0, 2, 26666666666666668000, 26666666666666668000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 38181, 31538)]
11 144.091 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576198, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40695, 33827, 1676576155, 0, 8, 86666666666666670000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331)]
11 179.629 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576238, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576238, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (42730, 28535, 1676576208, 0, 7, 73055555555555550000, 68055555555555550000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 42943, 28552), (-37076, -40827, 1676576212, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915)]
11 243.966 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576298, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576298, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576298, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37388, -40093, 1676576212, 0, 7, 74843749999999995000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808)]
11 274.388 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576332, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576332, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576332, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (21994, -568, 1676576332, 0, 1, 3125000000000000000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568)]
11 339.784 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576398, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576398, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576398, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22191, -1142, 1676576332, 0, 6, 63975694444444441000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-36753, -40479, 1676576336, 0, 4, 29913194444444443000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827)]
11 365.302 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576414, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576414, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576414, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-36753, -40479, 1676576336, 0, 4, 29913194444444443000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827)]
11 415.02 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576462, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576462, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576462, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37170, -40526, 1676576336, 0, 7, 72491319444444440000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827)]
11 445.908 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576498, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576498, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576498, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37047, -40580, 1676576336, 2, 10, 98459201388888883000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576498, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915)]
11 474.358 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576532, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576532, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576532, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37047, -40580, 1676576336, 2, 10, 98459201388888883000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44884, -22339, 1676576498, 0, 2, 15277777777777778000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915)]
11 515.22 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576566, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576566, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576566, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37047, -40580, 1676576336, 2, 10, 98459201388888883000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44432, -22529, 1676576498, 0, 7, 83684895833333328000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (46152, 35363, 1676576552, 0, 1, 17065972222222220000, 17065972222222220000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46152, 35363)]
11 558.273 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576612, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576612, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576612, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37047, -40580, 1676576336, 2, 10, 98459201388888883000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44495, -22300, 1676576498, 2, 8, 101571180555555548000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (46380, 31797, 1676576552, 0, 2, 35666542658730157000, 35666542658730157000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46380, 31797)]
11 599.127 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576654, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576654, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576654, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37047, -40580, 1676576336, 2, 10, 98459201388888883000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44495, -22300, 1676576498, 2, 8, 101571180555555548000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (45199, 29991, 1676576654, 1, 7, 105088665674603173000, 105088665674603173000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45199, 29991), (51498, 39118, 1676576654, 0, 1, 8580729166666666000, 8580729166666666000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 51498, 39118)]
11 642.618 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576698, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576698, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576698, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37047, -40580, 1676576336, 2, 10, 98459201388888883000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44495, -22300, 1676576498, 2, 8, 101571180555555548000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (45199, 29991, 1676576698, 1, 7, 105088665674603173000, 105088665674603173000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45199, 29991), (42937, 34053, 1676576654, 0, 8, 70326760912698411400, 68486483134920633700, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42865, 34149), (44879, -22915, 1676576660, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915)]
11 688.465 [0.4191010896334639, 0.31630523440614533] [(31566, 39296, 1676576746, 1, 10, 100000000000000000000, 60000000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35425, 38807), (40312, 33642, 1676576746, 1, 9, 100000000000000004000, 71666666666666670000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42905, 33331), (41532, 28710, 1676576746, 1, 11, 107916666666666659000, 90416666666666659000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43125, 27503), (-37603, -40233, 1676576212, 2, 9, 96631944444444438000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44879, -22915, 1676576238, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (44261, -40808, 1676576248, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (22323, -908, 1676576332, 2, 9, 96493055555555550000, 3125000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 21994, -568), (-37047, -40580, 1676576336, 2, 10, 98459201388888883000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37076, -40827), (44495, -22300, 1676576498, 2, 8, 101571180555555548000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44879, -22915), (45199, 29991, 1676576746, 1, 7, 105088665674603173000, 105088665674603173000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45199, 29991), (43149, 35117, 1676576746, 1, 10, 105993303571428568400, 104153025793650790700, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 43106, 35199), (49030, 29025, 1676576660, 0, 4, 40157421186067019000, 40157421186067019000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 49030, 29025), (45238, -27188, 1676576734, 0, 4, 41340319113756611000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44261, -40808), (25559, 11986, 1676576744, 3, 1, 8682966820987653000, 8682966820987653000, 0, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 25559, 11986)]
