ID TIME pos
10 5.242 [0.42551158810347683, -0.4465629653973399] []
10 10.265 [0.42551158810347683, -0.4465629653973399] [(-36312, 39042, 1676629192, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 21.82 [0.42551158810347683, -0.4465629653973399] [(-36312, 39042, 1676629192, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 52.258 [0.42551158810347683, -0.4465629653973399] [(-36377, 38660, 1676629192, 0, 7, 70000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 57.322 [0.42551158810347683, -0.4465629653973399] [(-36226, 38656, 1676629192, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 62.378 [0.42551158810347683, -0.4465629653973399] [(-36226, 38656, 1676629192, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 67.429 [0.42551158810347683, -0.4465629653973399] [(-36366, 38641, 1676629192, 0, 9, 90000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 72.482 [0.42551158810347683, -0.4465629653973399] [(-36366, 38641, 1676629192, 0, 9, 90000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 77.526 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 82.541 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 87.694 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (36599, 41848, 1676629270, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36599, 41848)]
10 126.766 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (34422, 42119, 1676629270, 0, 4, 41111111111111110000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-38154, -34334, 1676629272, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 172.681 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-38154, -34334, 1676629272, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 233.927 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35895, -51483, 1676629369, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 35895, -51483)]
10 264.406 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (39740, -49127, 1676629369, 0, 4, 48095238095238093000, 35396825396825395000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 41102, -48731)]
10 331.699 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629513, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (46054, -44178, 1676629487, 0, 4, 42182539682539684000, 42182539682539684000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 46054, -44178), (36599, 41848, 1676629513, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36599, 41848)]
10 351.968 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629533, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629533, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (36599, 41848, 1676629513, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36599, 41848)]
10 430.859 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629611, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629611, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42023, -40133, 1676629513, 0, 7, 85000000000000000000, 41825396825396826000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42715, -44532)]
10 471.423 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629648, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629648, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629648, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (40542, -43616, 1676629632, 0, 2, 30468253968253968000, 30468253968253968000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 40542, -43616), (-38154, -34334, 1676629642, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425)]
10 485.174 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629662, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629662, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629662, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (42400, -43649, 1676629632, 0, 4, 42908730158730160000, 37551587301587302000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 42386, -43978), (-38154, -34334, 1676629642, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425), (-36312, 39042, 1676629654, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042)]
10 536.223 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629716, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629716, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629716, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (42745, -44242, 1676629716, 1, 8, 91218253968253969000, 65234126984126984000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43717, -45296), (-38154, -34334, 1676629642, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425), (-36312, 39042, 1676629654, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (43735, -46174, 1676629688, 0, 3, 34464285714285713000, 23908730158730158000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 45467, -47621)]
10 595.325 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629776, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629776, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629776, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (42745, -44242, 1676629776, 1, 8, 91218253968253969000, 65234126984126984000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43717, -45296), (-38069, -33994, 1676629642, 2, 9, 101957010582010580000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425), (-36312, 39042, 1676629654, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (44623, -46026, 1676629688, 0, 4, 43712962962962961000, 33157407407407406000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 46155, -47022)]
10 626.315 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629792, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629792, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629792, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (42745, -44242, 1676629792, 1, 8, 91218253968253969000, 65234126984126984000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43717, -45296), (-38069, -33994, 1676629642, 2, 9, 101957010582010580000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425), (-36312, 39042, 1676629654, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (46640, -44551, 1676629688, 0, 6, 78511904761904761000, 67956349206349206000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 47700, -44807)]
10 636.302 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629814, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629814, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629814, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (42745, -44242, 1676629814, 1, 8, 91218253968253969000, 65234126984126984000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43717, -45296), (-38069, -33994, 1676629642, 2, 9, 101957010582010580000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425), (-36312, 39042, 1676629654, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (46143, -45833, 1676629814, 1, 7, 91656415343915343000, 81100859788359788000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 46967, -46215), (36599, 41848, 1676629814, 0, 1, 9317460317460318000, 9317460317460318000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36599, 41848)]
10 741.387 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629922, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629922, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629922, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (42745, -44242, 1676629922, 1, 8, 91218253968253969000, 65234126984126984000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43717, -45296), (-38069, -33994, 1676629642, 2, 9, 101957010582010580000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425), (-36312, 39042, 1676629654, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (46143, -45833, 1676629922, 1, 7, 91656415343915343000, 81100859788359788000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 46967, -46215), (36583, 42613, 1676629814, 2, 8, 95823082010582011400, 9317460317460318000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36599, 41848), (12917, 41271, 1676629826, 0, 2, 15625992063492063000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (-38154, -34334, 1676629846, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (48393, -46931, 1676629848, 3, 1, 10625992063492063000, 10625992063492063000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 48393, -46931), (46385, -53261, 1676629854, 3, 1, 13144510582010582000, 13144510582010582000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 46385, -53261), (51935, -41469, 1676629860, 3, 1, 8827050264550264000, 8827050264550264000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 51935, -41469)]
10 777.218 [0.42551158810347683, -0.4465629653973399] [(-36446, 38708, 1676629192, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (35295, 41611, 1676629270, 2, 9, 93333333333333330000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 32815, 41636), (-37883, -33471, 1676629272, 2, 8, 91349206349206349000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (-36312, 39042, 1676629282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (41925, -48678, 1676629956, 1, 8, 94761904761904758000, 58650793650793648000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 45696, -46953), (45068, -45088, 1676629956, 1, 8, 95912698412698413000, 95912698412698413000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 45068, -45088), (42114, -39931, 1676629956, 1, 8, 91349206349206350000, 48174603174603176000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 42797, -43570), (42745, -44242, 1676629956, 1, 8, 91218253968253969000, 65234126984126984000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 43717, -45296), (-38069, -33994, 1676629642, 2, 9, 101957010582010580000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (29032, 41425, 1676629648, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 29032, 41425), (-36312, 39042, 1676629654, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (46143, -45833, 1676629956, 1, 7, 91656415343915343000, 81100859788359788000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 46967, -46215), (36583, 42613, 1676629814, 2, 8, 95823082010582011400, 9317460317460318000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36599, 41848), (18701, 41232, 1676629826, 0, 4, 31697609599395313000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -36312, 39042), (-38154, -34334, 1676629846, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38154, -34334), (48393, -46931, 1676629848, 3, 1, 10625992063492063000, 10625992063492063000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 48393, -46931), (46385, -53261, 1676629854, 3, 1, 13144510582010582000, 13144510582010582000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 46385, -53261), (51935, -41469, 1676629860, 3, 1, 8827050264550264000, 8827050264550264000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 51935, -41469)]
