ID TIME pos
6 1.209 [0, 0] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 6.217 [0, 0] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40496, -0.38891999999999993]]
6 11.225 [0, 0] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.40496, -0.38891999999999993]]
6 16.231 [0, 0] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
6 21.238 [0, 0] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
6 26.245 [0, 0] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
6 31.253 [0, 0] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
6 36.261 [-0.6181076918488333, 0.47438953857824434] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
6 41.367 [-0.6181076918488333, 0.47438953857824434] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [-0.16898999999999997, 0.11497000000000002], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
6 46.375 [-0.6181076918488333, 0.47438953857824434] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [-0.16898999999999997, 0.11497000000000002], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
6 51.382 [-0.6181076918488333, 0.47438953857824434] [-0.44157399971422867, 0.23686803080927982] [[0, 0], [0, 0], [-0.46175999999999995, 0.15756000000000014], [0, 0], [0, 0], [0, 0], [-0.16898999999999997, 0.11497000000000002], [0, 0], [0, 0], [0, 0], [0, 0], [-0.37573999999999996, -0.36676], [-0.3647800000000001, -0.34785], [0, 0], [-0.40496, -0.38891999999999993]]
