ID TIME pos
10 1.195 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 6.309 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 11.319 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 16.524 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 21.634 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 26.741 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 31.848 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 37.15 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 42.257 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 47.464 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 52.872 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 58.285 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 63.388 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 68.596 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 73.799 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 79.003 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 84.015 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 89.318 [-0.7314400000000001, -0.39335999999999993] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.7314400000000001, -0.39335999999999993], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 94.427 [-0.7314400000000001, -0.39335999999999993] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.7314400000000001, -0.39335999999999993], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 99.631 [-0.6942571370723978, -0.4413733900459999] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.6698999999999999, -0.36180999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7180599999999999, -0.65476], [0, 0], [0, 0], [0, 0], [-0.71252, -0.38368]]
10 104.837 [-0.7111289488071134, -0.3916783097458525] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.6698999999999999, -0.36180999999999996], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.71841, -0.40088999999999997], [0, 0], [-0.7314400000000001, -0.3933500000000001], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
10 110.039 [-0.707568425826607, -0.39376701325677865] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.6996, -0.4011499999999999], [-0.6902699999999999, -0.3722700000000001], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7213400000000001, -0.3938600000000001], [0, 0], [-0.6971400000000001, -0.3991499999999999], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
10 115.346 [-0.7183895256991628, -0.39608719503857065] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.71201, -0.39585000000000004], [-0.72136, -0.39412], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7213400000000001, -0.3938600000000001], [0, 0], [-0.7145300000000001, -0.39564], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
10 120.452 [-0.7173082495106622, -0.3962865548399499] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.71201, -0.39585000000000004], [-0.7146699999999999, -0.3953199999999999], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7213400000000001, -0.3938600000000001], [0, 0], [-0.7145300000000001, -0.39564], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
10 125.459 [-0.7172274354881604, -0.3962961894778866] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.71201, -0.39585000000000004], [-0.71424, -0.39537], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7213400000000001, -0.3938600000000001], [0, 0], [-0.7145300000000001, -0.39564], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
10 130.469 [-0.7172000081772767, -0.39629999917828745] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.71201, -0.39585000000000004], [-0.7141, -0.3953899999999999], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7213400000000001, -0.3938600000000001], [0, 0], [-0.7145300000000001, -0.39564], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
10 135.672 [-0.7171070589640137, -0.3962550008924364] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.71201, -0.39585000000000004], [-0.7140599999999999, -0.39537], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7213400000000001, -0.3938600000000001], [0, 0], [-0.71401, -0.3953899999999999], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
10 140.78 [-0.717106666690008, -0.39625500000005315] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.71201, -0.39585000000000004], [-0.7140599999999999, -0.39537], [0, 0], [0, 0], [-0.72008, -0.39898999999999996], [0, 0], [0, 0], [0, 0], [0, 0], [-0.7213400000000001, -0.3938600000000001], [0, 0], [-0.71401, -0.3953899999999999], [0, 0], [-0.7211399999999999, -0.3980699999999999]]
