ID TIME pos
3 0.1 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 5.11 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 10.113 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 15.12 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 20.125 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 25.131 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 30.138 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 35.145 [0, 0] [0.0625990228316881, -0.3801812478121904]
3 40.151 [0.11253000000000002, -0.1979599999999999] [0.0625990228316881, -0.3801812478121904]
3 45.158 [0.11253000000000002, -0.1979599999999999] [0.0625990228316881, -0.3801812478121904]
3 50.163 [0.11253000000000002, -0.1979599999999999] [0.0625990228316881, -0.3801812478121904]
3 55.17 [0.10732666666666679, -0.21473666666666666] [0.0625990228316881, -0.3801812478121904]
3 60.178 [0.10537000000000007, -0.21792999999999996] [0.0625990228316881, -0.3801812478121904]
3 65.183 [0.098944, -0.22805] [0.0625990228316881, -0.3801812478121904]
3 70.19 [0.09388166666666657, -0.23532833333333333] [0.0625990228316881, -0.3801812478121904]
3 75.196 [0.09227833333333331, -0.23732499999999998] [0.0625990228316881, -0.3801812478121904]
3 80.203 [0.09159714285714284, -0.23891285714285715] [0.0625990228316881, -0.3801812478121904]
3 85.208 [0.09367000000000003, -0.23730749999999998] [0.0625990228316881, -0.3801812478121904]
3 90.216 [0.09367000000000003, -0.2372375] [0.0625990228316881, -0.3801812478121904]
3 95.219 [0.09572099999999999, -0.233709] [0.0625990228316881, -0.3801812478121904]
3 100.225 [0.09403636363636357, -0.23532272727272724] [0.0625990228316881, -0.3801812478121904]
3 105.232 [0.09371818181818181, -0.23570090909090904] [0.0625990228316881, -0.3801812478121904]
3 110.236 [0.09136416666666662, -0.2386366666666666] [0.0625990228316881, -0.3801812478121904]
3 115.241 [0.09152249999999995, -0.23846916666666665] [0.0625990228316881, -0.3801812478121904]
3 120.25 [0.09239999999999997, -0.23821076923076928] [0.0625990228316881, -0.3801812478121904]
3 125.257 [0.090066923076923, -0.23743538461538463] [0.0625990228316881, -0.3801812478121904]
3 130.264 [0.08940384615384614, -0.23824000000000004] [0.0625990228316881, -0.3801812478121904]
3 135.27 [0.0894007692307692, -0.23824076923076923] [0.0625990228316881, -0.3801812478121904]
3 140.277 [0.0894007692307692, -0.23824076923076923] [0.0625990228316881, -0.3801812478121904]
3 145.283 [0.08941846153846147, -0.2382276923076923] [0.0625990228316881, -0.3801812478121904]
3 150.29 [0.08941846153846147, -0.2382276923076923] [0.0625990228316881, -0.3801812478121904]
3 155.295 [0.08941846153846147, -0.2382276923076923] [0.0625990228316881, -0.3801812478121904]
3 160.301 [0.08925999999999996, -0.238513076923077] [0.0625990228316881, -0.3801812478121904]
3 165.307 [0.08925999999999996, -0.238513076923077] [0.0625990228316881, -0.3801812478121904]
3 170.314 [0.08925999999999996, -0.238513076923077] [0.0625990228316881, -0.3801812478121904]
3 175.32 [0.08925999999999996, -0.238513076923077] [0.0625990228316881, -0.3801812478121904]
3 180.326 [0.08925999999999996, -0.238513076923077] [0.0625990228316881, -0.3801812478121904]
3 185.332 [0.09029428571428569, -0.23782142857142866] [0.0625990228316881, -0.3801812478121904]
3 190.339 [0.09029999999999995, -0.23781785714285722] [0.0625990228316881, -0.3801812478121904]
3 195.347 [0.0902778571428571, -0.2380078571428572] [0.0625990228316881, -0.3801812478121904]
3 200.352 [0.09020642857142855, -0.2380471428571429] [0.0625990228316881, -0.3801812478121904]
3 205.36 [0.08491987400103701, -0.2486717450450204] [0.0625990228316881, -0.3801812478121904]
3 210.367 [0.08493254066770367, -0.24866041171168704] [0.0625990228316881, -0.3801812478121904]
