ID TIME pos
4 0.099 [0, 0] [0.009047442809150645, -0.22219837642409898]
4 5.115 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 10.211 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 15.217 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 20.224 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 25.231 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 30.238 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 35.245 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 40.252 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 45.257 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 50.265 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 55.27 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 60.279 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 65.284 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 70.29 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 75.297 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 80.303 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 85.308 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 90.315 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 95.322 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 100.327 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 105.337 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 110.341 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 115.347 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 120.353 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
4 125.36 [0.24269999999999992, -0.32031999999999994] [0.009047442809150645, -0.22219837642409898]
4 130.365 [0.24269999999999992, -0.32031999999999994] [0.009047442809150645, -0.22219837642409898]
4 135.371 [0.24269999999999992, -0.32031999999999994] [0.009047442809150645, -0.22219837642409898]
4 140.378 [0.22587333333333337, -0.34274] [0.009047442809150645, -0.22219837642409898]
4 145.384 [0.21869000000000005, -0.34526] [0.009047442809150645, -0.22219837642409898]
4 150.391 [0.21799000000000004, -0.34834571428571426] [0.009047442809150645, -0.22219837642409898]
4 155.397 [0.216775, -0.34885875] [0.009047442809150645, -0.22219837642409898]
4 160.403 [0.2129066666666667, -0.3523222222222222] [0.009047442809150645, -0.22219837642409898]
4 165.412 [0.201815, -0.36042699999999994] [0.009047442809150645, -0.22219837642409898]
4 170.419 [0.19855600000000004, -0.36267499999999997] [0.009047442809150645, -0.22219837642409898]
