ID TIME #BLOCKS
23 4.85 2
23 61.815 4
23 115.824 3
23 121.808 1
23 136.797 1
23 183.825 1
23 187.816 1
23 195.829 1
23 218.844 2
23 225.838 1
23 236.886 1
23 322.808 2
23 337.803 1
23 352.812 1
23 379.811 2
23 411.815 2
23 417.811 1
23 513.811 2
23 548.825 1
23 573.819 2
23 578.839 1
23 594.824 1
23 634.819 1
23 700.864 4
23 781.905 4
23 790.893 2
23 828.862 1
23 833.883 1
23 877.886 1
23 883.893 1
23 901.919 1
23 956.854 1
23 970.903 1
23 990.908 1
23 1026.909 3
23 1096.886 3
23 1125.892 2
23 1186.896 3
23 1192.926 1
23 1221.939 2
23 1244.885 1
23 1285.921 1
23 1358.961 4
23 1378.957 2
23 1383.935 1
23 1421.919 1
23 1450.946 2
23 1456.937 1
23 1606.976 6
23 1711.975 2
23 1744.955 1
23 1753.963 2
23 1767.983 1
23 1857.966 5
23 1863.993 1
23 1931.008 2
23 1936.982 1
23 2007.002 1
23 2110.981 3
23 2151.04 3
23 2204.063 1
23 2266.022 5
23 2289.029 1
23 2309.061 1
23 2436.065 3
23 2474.061 2
23 2480.062 1
23 2514.057 2
23 2547.073 1
23 2557.081 1
23 2594.063 2
23 2600.072 1
23 2629.088 2
23 2646.091 1
23 2691.064 1
23 2718.097 1
23 2751.115 1
23 2818.08 3
23 2829.09 1
23 2881.117 1
23 2898.137 2
23 2909.142 1
23 2935.114 2
23 2941.127 1
23 3042.103 2
23 3048.123 1
23 3122.161 4
23 3136.129 1
23 3148.137 1
23 3188.15 1
23 3257.15 3
23 3337.14 1
23 3496.132 6
23 3523.134 2
23 3527.152 1
23 3581.19 4
23 3588.167 1
23 3624.176 3
23 3638.209 1
23 3662.203 1
23 3677.195 1
23 3701.196 1
23 3739.19 1
23 3743.191 1
23 3851.211 4
23 3890.201 1
23 3942.236 3
23 3948.24 1
23 3967.238 3
23 3996.239 1
23 4040.311 2
23 4045.199 1
23 4075.212 3
23 4135.207 2
23 4141.208 1
23 4155.235 1
23 4175.257 1
23 4200.204 1
23 4255.223 2
23 4267.216 1
23 4293.207 1
23 4305.222 1
23 4354.223 2
23 4360.249 1
23 4417.256 2
23 4429.266 1
23 4458.271 1
23 4472.26 1
23 4517.332 1
23 4561.26 1
23 4578.334 1
23 4614.273 1
23 4639.284 2
23 4643.277 1
23 4699.334 1
23 4711.267 1
23 4748.307 1
23 4754.274 2
23 4763.273 1
23 4817.312 1
23 4822.291 1
23 4894.334 3
23 4932.33 1
23 5119.302 4
23 5128.307 1
23 5169.305 3
23 5200.334 2
23 5362.321 5
23 5437.377 5
23 5511.353 4
23 5521.334 1
23 5593.347 1
23 5686.387 7
23 5779.386 2
23 5845.404 2
23 5876.402 1
23 5894.408 1
23 5912.406 1
23 6008.397 2
23 6014.432 1
23 6044.394 2
23 6050.414 1
23 6138.413 1
23 6148.423 2
23 6178.43 3
23 6220.417 2
23 6226.435 1
23 6270.426 1
23 6320.432 1
23 6326.436 1
23 6378.446 2
23 6384.439 1
23 6398.443 1
23 6516.457 4
23 6530.46 1
23 6622.493 1
23 6698.475 6
23 6708.494 1
23 6741.615 1
23 6759.502 3
23 6769.524 1
23 6789.507 1
23 6801.483 1
23 6969.529 3
23 6975.562 2
23 7028.54 2
23 7077.561 3
23 7087.544 3
23 7141.579 3
23 7154.526 1
23 7159.552 1
23 7164.553 1
23 7236.559 2
23 7242.547 1
23 7279.554 1
23 7308.563 2
23 7317.562 1
23 7344.564 1
23 7351.588 1
23 7395.566 2
23 7401.564 1
23 7461.593 1
23 7493.61 1
23 7535.571 2
23 7573.598 3
23 7583.6 1
23 7596.6 1
23 7627.635 1
23 7680.609 1
23 7738.624 1
23 7781.634 1
23 7795.621 1
23 7800.632 1
23 7880.627 2
23 7886.641 1
23 7913.641 1
23 7948.647 3
23 8001.656 2
23 8008.638 2
23 8022.646 1
23 8132.66 4
23 8141.646 1
23 8158.676 1
23 8209.681 2
23 8220.652 1
23 8274.686 2
23 8327.692 2
23 8428.695 1
23 8460.689 1
23 8511.668 2
23 8530.721 4
23 8539.688 1
23 8588.698 2
23 8602.709 1
23 8674.699 1
23 8682.713 1
23 8698.719 1
23 8753.739 4
23 8762.729 1
23 8852.746 3
23 8862.752 1
23 8910.753 4
23 8919.742 1
23 9004.731 2
23 9029.751 1
23 9048.733 1
23 9165.753 1
23 9169.767 2
23 9238.779 2
23 9243.857 1
23 9287.794 1
23 9309.799 3
23 9317.763 1
23 9337.788 1
23 9367.788 1
23 9416.77 1
23 9443.824 2
23 9448.776 1
23 9470.824 3
23 9476.786 1
23 9542.81 2
23 9609.814 3
23 9625.794 2
23 9631.786 1
23 9705.805 2
23 9720.836 3
23 9772.798 2
23 9786.804 1
23 9818.829 2
23 9829.812 1
23 9858.841 1
23 9885.85 2
23 9891.812 1
23 9905.842 4
23 9911.843 1
