ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
23 66.884 4 21.000000000000316164 60 0 11 0 0 0 None None False False
23 119.872 5 20.999999999999947306 60 0 10 0 0 0 None None False False
23 125.851 6 20.999999999999947306 60 0 14 0 0 0 None None False False
23 139.849 7 81.000002012536505319 0 0 18 0 2 0 None None False False
23 186.849 8 100.999999999999841946 0 0 23 0 12 0 None None False False
23 189.87 9 100.999999999999841946 0 0 23 0 12 0 None None False False
23 197.863 10 20.999999999999841946 0 0 23 0 14 0 None None False False
23 223.779 12 21.000003458841141427 0 0 23 0 18 0 None None False False
23 228.022 12 21.000003458841141427 0 0 23 0 18 0 None None False False
23 238.916 13 21.000003458841141427 0 0 24 0 28 0 None None True False
23 325.875 14 100.999999999999841946 0 0 24 0 26 0 None None True False
23 341.93 15 21.000006917682481318 0 0 24 2498231 36 23 None None False False
23 354.909 16 21.000006917682481318 20 0 24 2498231 39 23 None None False False
23 383.846 18 21.000003458841117199 20 80 24 2519509 48 23 None None True False
23 414.895 20 41.000003458841054659 0 80 24 2529900 53 44 None None False False
23 420.854 20 121.000003458840982814 0 0 24 2529900 53 44 None None False False
23 517.816 22 121.000003458840982814 0 0 24 2529900 55 44 None None False False
23 551.843 23 1.00000107704671084 0 0 24 2529900 77 44 None None True False
23 576.016 25 1.000006231608619024 0 80 24 2512697 80 68 None None False True
23 580.953 25 1.000006231608619024 0 80 24 2512697 80 68 None None False True
23 596.883 26 81.000006231608572488 0 0 24 2512697 94 68 None None False True
23 637.862 27 81.000006231608572488 0 40 24 2556622 98 92 None None False True
23 706.873 30 81.000006231608572488 0 40 24 2559251 106 92 None None False True
23 786.917 32 41.000004643745720166 20 0 24 2558640 117 92 None None False True
23 794.905 34 1.00000358841371968 20 40 24 2538757 135 116 None None False True
23 831.945 36 21.000003588413654469 0 40 24 2538757 141 116 None None False True
23 837.923 36 21.000003588413654469 0 40 24 2538757 141 116 None None False True
23 880.89 37 21.000003588413654469 0 40 24 2538757 141 116 None None False True
23 885.928 38 61.000008754960847962 0 0 24 2538757 147 116 None None True True
23 905.925 39 61.000008754960847962 0 80 24 2536789 153 140 None None False True
23 959.855 40 61.000008754960847962 0 80 24 2536789 161 140 None None False True
23 973.929 41 61.000008754960847962 0 80 24 2536789 161 140 None None False True
23 994.857 42 21.000006373166505224 0 0 24 2545436 176 164 None None False True
23 1031.878 44 21.000006373166479906 0 0 24 2544367 185 164 None None False True
23 1100.948 47 21.000006373166479906 0 0 24 2544367 202 164 None None True True
23 1128.993 49 21.000006373166479906 0 120 24 2543141 210 188 None None False True
23 1191.919 51 141.000011136755141984 0 0 24 2544603 222 212 None None False True
23 1195.982 51 141.000011136755141984 0 0 24 2544603 222 212 None None False True
23 1225.947 52 141.000011136755141984 0 0 24 2544603 225 212 None None False True
23 1246.962 53 21.000008754960895328 0 0 24 2544603 236 212 None None False True
23 1288.924 54 21.000008754960895328 0 120 24 2526593 242 236 None None False True
23 1363.95 56 141.000013518549296918 0 0 24 2536672 259 236 None None False True
23 1382.977 57 21.000003729971628188 0 0 24 2536672 276 260 None None False True
23 1386.963 58 21.000007699629863613 0 80 24 2530607 276 260 None None False True
23 1424.947 59 21.000007699629863613 0 80 24 2530607 276 260 None None False True
23 1454.945 60 21.000004643745860474 0 0 24 2529020 286 260 None None False True
23 1459.954 60 21.000004643745860474 0 0 24 2529020 286 260 None None False True
23 1615.009 66 141.000004785303531502 20 0 24 2529628 302 284 None None False True
23 1715.037 69 141.00000399137211595 20 0 24 2520896 320 308 None None False True
23 1747.078 70 81.000002261951459135 0 40 24 2519411 338 332 None None False True
23 1757.954 71 121.000003991372077138 0 40 24 2516526 344 332 None None False True
23 1769.403 72 41.000001609577757047 0 120 24 2516924 360 356 None None False True
23 1863.044 77 41.000001206619437431 0 40 24 2509818 390 380 None None False True
23 1867.079 77 41.000001206619437431 0 40 24 2509818 390 380 None None False True
23 1935.004 80 81.000008352002506991 0 0 24 2509733 420 404 None None False True
23 1939.052 80 81.000008352002506991 0 0 24 2509733 420 404 None None False True
23 2010.089 81 1.000006764252922095 0 160 24 2506880 434 428 None None False True
23 2116.996 83 1.000006764252922095 0 160 24 2502988 472 452 None None False True
23 2155.078 88 161.000004382458440839 0 0 24 2501620 499 476 None None False True
23 2207.087 89 161.000004382458440839 0 0 24 2501620 501 476 None None False True
23 2272.079 93 81.000002653037849735 0 0 24 2505340 523 500 None None False True
23 2292.064 94 41.000001859106434183 0 80 24 2499409 542 524 None None False True
23 2311.106 95 41.000001859106434183 0 80 24 2499409 545 524 None None False True
23 2439.143 98 81.000000923617237413 0 40 24 2499681 560 548 None None False True
23 2479.054 100 121.000000129799046851 0 0 24 2499813 593 596 None None False True
23 2483.102 101 81.000012441729651556 0 80 24 2499324 609 596 None None False True
23 2518.097 103 41.000005687319026479 0 0 24 2498287 622 596 None None False True
23 2552.041 104 120.999997748004753659 0 0 24 2497116 633 620 None None False True
23 2561.067 105 40.999999335867660717 0 0 24 2497116 637 620 None None False True
23 2597.181 107 0.999999335867699053 0 80 24 2497109 655 644 None None False True
23 2603.133 107 0.999999335867699053 0 80 24 2497109 655 644 None None False True
23 2632.146 108 80.999999335867652517 0 0 24 2497109 664 644 None None False True
23 2648.203 109 80.999999335867652517 0 0 24 2497109 671 644 None None True True
23 2693.167 110 0.999997748004797185 0 80 24 2497180 678 668 None None False True
23 2722.114 111 0.999997748004797185 0 80 24 2497180 678 668 None None False True
23 2754.164 112 40.999998541936236965 0 80 24 2497034 683 668 None None False True
23 2824.137 116 120.999997748004750649 0 0 24 2496467 720 692 None None True True
23 2832.159 117 120.999997748004750649 0 40 24 2496116 723 716 None None False True
23 2884.087 118 120.999997748004750649 0 40 24 2496116 728 716 None None False True
23 2903.069 119 40.999995366323679437 0 120 24 2496287 749 740 None None False True
23 2911.141 120 80.999996954186581305 0 0 24 2496287 753 740 None None False True
23 2938.207 121 40.999995366323679437 0 0 24 2496913 767 740 None None True True
23 2944.141 122 0.999998009518485709 0 0 24 2496913 767 740 None None True True
23 3047.086 123 40.999992984529386245 0 0 24 2497122 792 788 None None False True
23 3051.139 124 40.999997357145726187 0 120 24 2495822 792 788 None None False True
23 3126.21 128 40.999992984529386245 20 120 24 2495661 820 812 None None False True
23 3139.192 129 60.999998542049476789 0 0 24 2495661 830 812 None None False True
23 3151.207 130 20.999997748118061237 0 0 24 2495661 835 812 None None False True
23 3190.197 131 20.999997748118061237 0 160 24 2495104 854 836 None None False True
23 3261.206 134 20.999997748118061237 0 160 24 2495042 876 860 None None False True
23 3340.2 135 20.999997748118061237 0 160 24 2495042 882 860 None None False True
23 3503.161 140 180.999997748118014701 0 0 24 2495998 922 908 None None False True
23 3526.184 143 141.000001717775439171 0 0 24 2495998 932 908 None None False True
23 3530.25 143 141.000001717775439171 0 0 24 2495998 932 908 None None False True
23 3586.213 146 180.999997748117989383 0 0 24 2495538 985 980 None None False True
23 3591.235 147 61.00000609039152427 0 120 24 2495814 985 980 None None False True
23 3628.174 149 140.999996812628813831 0 0 24 2496407 992 980 None None False True
23 3641.202 150 20.999998400491691471 0 0 24 2496407 997 980 None None False True
23 3665.261 151 20.999998400491691471 0 0 24 2496407 1002 980 None None False True
23 3680.189 152 20.999998400491691471 0 0 24 2496407 1004 980 None None False True
23 3704.2 153 20.999998400491691471 0 0 24 2496407 1004 980 None None False True
23 3742.236 154 20.999998400491691471 0 160 24 2496273 1017 1004 None None False True
23 3746.258 155 20.999998400491691471 0 160 24 2496273 1022 1004 None None False True
23 3855.271 158 20.999998400491691471 0 160 24 2496273 1025 1004 None None False True
23 3892.199 159 20.999998400491691471 0 160 24 2496273 1030 1004 None None False True
23 3947.24 163 180.999999988354615647 0 0 24 2496017 1087 1076 None None False True
23 3950.275 163 180.999999988354615647 0 0 24 2496017 1087 1076 None None False True
23 3971.177 165 180.999999194423153559 0 0 24 2496099 1096 1076 None None False True
23 3998.245 166 180.999999194423128241 0 0 24 2496099 1098 1076 None None False True
23 4043.271 167 180.999998400491594299 0 0 24 2496222 1104 1100 None None False True
23 4048.229 168 20.999995224765932091 0 160 24 2495571 1128 1124 None None False True
23 4079.367 170 20.999995224765932091 0 0 24 2496235 1139 1100 None None True True
23 4139.219 173 100.999995224765910873 0 80 24 2494984 1164 1148 None None False True
23 4144.226 173 100.999995224765910873 0 80 24 2494984 1164 1148 None None False True
23 4158.21 174 140.999994430834449875 0 0 24 2494984 1166 1148 None None False True
23 4178.273 175 140.999994430834449875 0 0 24 2494984 1172 1148 None None False True
23 4202.272 176 140.999994430834449875 0 0 24 2494984 1172 1148 None None False True
23 4258.249 177 100.999995224765886645 0 80 24 2494511 1185 1172 None None False True
23 4270.245 178 21.000007536695507295 0 0 24 2494511 1204 1172 None None True True
23 4296.211 179 21.000007536695507295 0 0 24 2494511 1207 1172 None None True True
23 4308.228 180 21.000007536695507295 0 0 24 2494511 1207 1172 None None True True
23 4358.278 181 100.999994430834519549 0 0 24 2493928 1221 1196 None None False True
23 4363.244 181 100.999994430834519549 0 0 24 2493928 1221 1196 None None False True
23 4421.231 183 100.999992049040108227 0 80 24 2493992 1228 1220 None None False True
23 4431.308 184 61.000007536695605557 0 0 24 2493992 1250 1220 None None True True
23 4460.341 185 61.000007536695605557 0 0 24 2493992 1250 1220 None None True True
23 4474.315 186 61.000007536695605557 0 120 24 2493145 1267 1244 None None False True
23 4520.291 187 61.000007536695605557 0 120 24 2493145 1279 1244 None None True True
23 4563.507 188 21.000006742764141549 0 120 24 2491898 1289 1268 None None False True
23 4580.337 189 21.000006742764141549 0 120 24 2491898 1293 1268 None None False True
23 4616.342 190 21.000006742764141549 0 120 24 2491898 1293 1268 None None False True
23 4642.341 192 181.00000648136277995 0 0 24 2492069 1314 1292 None None False True
23 4646.295 192 181.00000648136277995 0 0 24 2492069 1314 1292 None None False True
23 4701.309 193 141.000004893499878082 0 0 24 2492056 1325 1316 None None False True
23 4714.324 194 141.000004893499878082 0 0 24 2492056 1331 1316 None None False True
23 4752.298 195 141.000004893499878082 0 0 24 2492056 1344 1316 None None True True
23 4758.269 196 21.000002511705631426 0 0 24 2492056 1354 1316 None None True True
23 4765.422 197 21.000010451019880848 0 40 24 2491690 1364 1340 None None False True
23 4819.376 199 61.00000515490041347 0 0 24 2491690 1367 1340 None None True True
23 4825.353 199 61.00000515490041347 0 0 24 2491690 1367 1340 None None True True
23 4899.365 201 21.000003164079233332 0 120 24 2490825 1392 1364 None None True True
23 4934.332 202 181.000003164079089884 0 0 24 2490635 1403 1388 None None False True
23 5124.303 206 141.000002250304874716 0 0 24 2489268 1438 1412 None None False True
23 5131.304 207 101.000008743314977549 0 80 24 2489123 1447 1436 None None False True
23 5173.368 210 101.00000157621625878 0 80 24 2489267 1469 1460 None None False True
23 5205.316 212 141.000000782284796692 0 0 24 2489267 1477 1460 None None False True
23 5367.49 216 60.999999194421965588 0 120 24 2488410 1518 1508 None None False True
23 5444.523 221 60.999999052864205588 0 120 24 2488363 1544 1532 None None False True
23 5516.462 224 140.999998258932768818 0 0 24 2488586 1566 1532 None None True True
23 5523.379 225 61.000018510064398558 0 120 24 2488169 1593 1580 None None False True
23 5596.353 226 61.000018510064398558 0 120 24 2488169 1593 1580 None None False True
23 5692.423 232 141.000017716132961788 0 40 24 2487915 1626 1604 None None False True
23 5782.484 234 141.000017716132961788 0 40 24 2487915 1628 1604 None None False True
23 5848.424 236 61.000015334338643278 0 0 24 2488134 1654 1628 None None False True
23 5879.417 237 61.000015334338643278 0 120 24 2487955 1657 1652 None None False True
23 5897.398 238 61.000015334338643278 0 120 24 2487955 1666 1652 None None False True
23 5914.465 239 61.000025264474254052 0 0 24 2487955 1681 1652 None None True True
23 6012.436 241 101.000013746475790956 0 80 24 2488016 1692 1676 None None False True
23 6017.425 242 101.000017716133010244 0 0 24 2488016 1699 1676 None None False True
23 6048.41 243 21.000013746475724292 0 0 24 2488079 1722 1700 None None False True
23 6053.441 243 21.000013746475724292 0 0 24 2488079 1722 1700 None None False True
23 6142.44 244 21.000013746475724292 0 0 24 2488079 1729 1700 None None True True
23 6152.417 246 21.000013746475724292 0 160 24 2488172 1749 1724 None None False True
23 6183.478 247 181.00001507293811007 0 0 24 2488224 1766 1748 None None False True
23 6223.506 249 21.000010309349502468 0 160 24 2487912 1769 1748 None None False True
23 6229.49 250 181.00002420914304111 0 0 24 2488224 1786 1772 None None False True
23 6273.528 251 141.000023415211625558 0 0 24 2488224 1792 1772 None None False True
23 6323.502 252 141.000023415211625558 0 40 24 2488672 1802 1796 None None False True
23 6329.544 253 141.000023415211625558 0 40 24 2488672 1804 1796 None None False True
23 6382.496 256 21.000006730665399244 20 0 24 2488572 1824 1796 None None True True
23 6387.541 256 21.000006730665399244 20 0 24 2488572 1824 1796 None None True True
23 6401.433 257 41.000007524596878336 0 120 24 2488206 1825 1820 None None False True
23 6522.519 260 141.00000713362372296 20 0 24 2488207 1849 1820 None None True True
23 6533.556 261 121.000025003075083459 0 80 24 2487862 1873 1868 None None False True
23 6625.515 262 161.000024209143646689 0 0 24 2487862 1878 1868 None None False True
23 6705.589 270 81.000013223674349294 0 80 24 2487594 1965 1940 None None False True
23 6710.536 270 81.000013223674349294 0 80 24 2487594 1965 1940 None None False True
23 6745.563 271 81.000013223674349294 0 120 24 2487132 1968 1964 None None False True
23 6763.547 273 121.000002108634414266 0 0 24 2487328 1987 1964 None None False True
23 6771.559 274 41.000012038770789795 0 160 24 2487353 2001 1988 None None False True
23 6791.592 275 121.000002108634414266 0 80 24 2487492 2009 1988 None None False True
23 6803.562 276 41.000008863044223224 0 0 24 2487492 2021 1988 None None True True
23 6974.566 281 121.000009656976476475 0 80 24 2487892 2068 2060 None None False True
23 6979.545 281 121.000009656976476475 0 80 24 2487892 2068 2060 None None False True
23 7032.515 282 121.000009656976476475 0 80 24 2487811 2080 2060 None None False True
23 7081.571 284 121.000009656976476475 0 80 24 2487083 2087 2084 None None False True
23 7091.572 287 121.000009656976476475 0 80 24 2487064 2100 2084 None None False True
23 7145.693 289 81.000007133624397965 0 0 24 2487123 2124 2108 None None False True
23 7156.645 290 1.000023415212083266 0 200 24 2486732 2146 2132 None None False True
23 7162.566 290 81.000007275182157965 0 0 24 2487012 2126 2108 None None False True
23 7166.702 291 1.00002990822130607 0 200 24 2486727 2156 2132 None None False True
23 7241.561 294 1.00003369668517451 0 200 24 2487119 2182 2156 None None False True
23 7245.569 294 1.00003369668517451 0 200 24 2487119 2182 2156 None None False True
23 7281.632 295 1.00003369668517451 0 200 24 2487119 2182 2156 None None False True
23 7312.605 296 201.000005687319255007 0 0 24 2487076 2215 2204 None None False True
23 7319.605 297 161.000015214496541805 0 0 24 2487076 2228 2204 None None False True
23 7346.663 297 201.000005687319255007 0 0 24 2487068 2212 2180 None None True True
23 7354.591 298 81.000027526427607049 0 120 24 2486653 2242 2228 None None False True
23 7398.631 299 121.000004099456322631 0 80 24 2486806 2252 2228 None None False True
23 7404.651 300 121.00000688420980071 0 80 24 2486619 2257 2252 None None False True
23 7465.6 301 161.000026732496170279 0 40 24 2486498 2263 2252 None None False True
23 7496.669 302 161.000026732496170279 0 40 24 2486498 2271 2252 None None False True
23 7538.663 303 121.000025144633292639 0 80 24 2486741 2314 2300 None None False True
23 7577.616 305 81.000022762838974129 0 0 24 2486962 2336 2324 None None False True
23 7586.642 306 161.000004502415511618 0 40 24 2486506 2340 2324 None None False True
23 7599.677 307 161.000003708484074848 0 0 24 2486506 2353 2324 None None True True
23 7629.651 308 161.000003708484074848 0 40 24 2486494 2363 2348 None None False True
23 7683.666 309 80.99999947742634549 0 0 24 2486402 2393 2372 None None False True
23 7740.683 310 40.999998422094370322 0 160 24 2485978 2415 2396 None None False True
23 7783.722 311 41.000000532758337776 0 0 24 2486448 2424 2396 None None True True
23 7798.64 313 81.000010853753823336 0 0 24 2486218 2447 2420 None None True True
23 7803.663 313 81.000010853753823336 0 0 24 2486218 2447 2420 None None True True
23 7884.614 315 40.999998422094370322 0 160 24 2486168 2459 2444 None None False True
23 7889.651 316 41.000018673339595957 0 160 24 2486063 2488 2468 None None False True
23 7916.709 318 1.000009266004189984 0 120 24 2485832 2503 2492 None None False True
23 7953.657 318 201.000002391864858126 0 0 24 2485967 2517 2492 None None False True
23 8005.714 321 160.99999445255042365 0 40 24 2485615 2555 2540 None None False True
23 8011.667 321 160.99999445255042365 0 40 24 2485615 2555 2540 None None False True
23 8025.671 322 160.99999445255042365 0 40 24 2485611 2576 2564 None None False True
23 8138.669 326 40.999991276937910478 0 160 24 2485786 2616 2588 None None True True
23 8144.706 327 40.999998031347884102 0 160 24 2485786 2616 2588 None None True True
23 8162.675 328 40.999998031347884102 0 160 24 2485925 2619 2612 None None False True
23 8212.737 330 120.999996443484958006 0 0 24 2485925 2646 2612 None None True True
