ID TIME VOTE
23 140.805 2800829
23 186.879 2737341
23 190.786 2686335
23 326.826 2250437
23 416.835 2285911
23 420.88 2321917
23 517.868 2348654
23 596.942 2198824
23 638.843 2154620
23 707.866 2238252
23 786.967 2162462
23 886.902 2118307
23 906.958 2185280
23 960.932 2205613
23 974.965 2209861
23 1191.954 2284653
23 1196.904 2277887
23 1225.973 2294174
23 1363.988 2345705
23 1615.997 2283995
23 1715.101 2290877
23 1748.019 2348075
23 1758.061 2340604
23 1770.948 2332889
23 1863.088 2282059
23 1868.04 2285039
23 1935.031 2288882
23 1939.078 2293814
23 2156.062 2215723
23 2207.116 2233590
23 2272.102 2247872
23 2293.056 2275747
23 2311.156 2293938
23 2440.108 2317920
23 2479.096 2335378
23 2483.148 2335138
23 2519.052 2337436
23 2552.111 2338302
23 2561.103 2330285
23 2633.07 2313930
23 2650.085 2325093
23 2756.11 2333050
23 2824.176 2330368
23 2833.138 2331408
23 2885.114 2309953
23 2903.176 2321572
23 2912.1 2317195
23 2940.135 Value Error
23 3047.153 2318687
23 3051.184 2316021
23 3127.308 2352886
23 3140.146 2361757
23 3503.209 2424671
23 3526.211 2427224
23 3531.168 2426470
23 3587.163 2419486
23 3592.198 2415949
23 3628.235 2423633
23 3947.268 2411729
23 3950.304 2409594
23 3971.204 2403789
23 3998.298 2401953
23 4043.3 2396569
23 4140.286 2404644
23 4145.265 2405819
23 4158.245 2405746
23 4179.199 2406219
23 4203.225 2410615
23 4259.278 2394395
23 4359.25 2374047
23 4363.278 2378822
23 4422.26 2375839
23 4431.354 2372469
23 4461.299 2383159
23 4475.246 2389662
23 4521.352 2395082
23 4642.363 2377521
23 4646.318 2375735
23 4701.341 2391169
23 4714.345 2393610
23 4753.265 Value Error
23 4820.345 2393167
23 4826.286 2392641
23 4934.383 2388843
23 5124.399 2385628
23 5131.358 2386595
23 5174.368 2391524
23 5205.388 2393854
23 5368.5 2403533
23 5444.626 2408100
23 5517.434 2422789
23 5523.43 2421833
23 5596.411 2414492
23 5693.425 2422553
23 5784.375 2417002
23 5849.391 2457230
23 5879.472 2457694
23 5898.466 2453639
23 5915.442 2461152
23 6013.48 2449859
23 6017.479 2450372
23 6183.503 2442607
23 6229.514 2439928
23 6273.558 2440764
23 6324.428 2447892
23 6331.485 2447950
23 6401.529 2437717
23 6524.458 2444014
23 6534.543 2444314
23 6625.553 2445025
23 6706.555 2439761
23 6711.499 2437839
23 6745.629 2440543
23 6764.512 2437022
23 6771.607 2437087
23 6792.578 2429498
23 6803.598 2428312
23 6974.612 2412265
23 6980.577 2413807
23 7032.605 2411065
23 7082.625 2400282
23 7092.562 2396697
23 7145.774 2392342
23 7163.512 Value Error
23 7313.543 2398180
23 7320.567 2395866
23 7347.619 2398894
23 7355.623 2402192
23 7399.564 2397979
23 7405.587 2400460
23 7466.62 2404369
23 7497.575 2402592
23 7539.617 2412297
23 7578.574 2416809
23 7586.672 2414770
23 7600.7 2414929
23 7630.65 2414897
23 7684.578 2419837
23 7741.645 2420631
23 7785.59 2422785
23 7799.606 2424986
23 7804.591 2425604
23 7885.605 2417159
23 7890.692 2420017
23 7953.689 2412296
23 8006.677 2414517
23 8012.676 2414592
23 8026.627 2416746
23 8140.744 2420278
23 8145.647 2423572
23 8163.695 2427714
23 8213.707 2423121
23 8224.692 2424296
23 8279.693 2442109
23 8332.697 2436787
23 8432.688 2435430
23 8464.717 2436719
23 8515.738 2435888
23 8536.761 2436739
23 8605.73 2437761
23 8678.688 2433507
23 8685.773 2433066
23 8702.691 2431323
23 8759.755 2422333
23 8765.772 2420864
23 8856.849 2440837
23 8922.747 2455333
23 9007.887 2455444
23 9033.784 2457715
23 9052.737 2460250
23 9168.746 2443580
23 9172.855 2444094
23 9242.76 2447880
23 9245.766 2446944
23 9290.752 2443253
23 9313.917 2442625
23 9340.808 2436034
23 9418.882 2431731
23 9447.83 Value Error
23 9475.79 2427675
23 9478.922 2426771
23 9546.876 2418858
23 9614.834 2422677
23 9629.838 2422957
23 9634.893 2421627
23 9710.814 2418456
23 9725.846 2420718
23 9776.824 2412436
23 9790.816 2408962
23 9821.901 2410153
23 9889.851 2408847
23 9910.885 2412761
23 9914.902 2415457
