ID TIME FPS
3 0.491 0.49
3 0.991 0.5
3 1.525 0.53
3 2.04 0.51
3 2.48 0.44
3 3.007 0.52
3 3.498 0.49
3 3.986 0.48
3 4.494 0.51
3 5.007 0.51
3 5.527 0.5
3 6.016 0.49
3 6.489 0.47
3 6.98 0.49
3 7.487 0.5
3 7.999 0.51
3 8.487 0.49
3 8.99 0.5
3 9.515 0.52
3 10.0 0.48
3 10.504 0.5
3 11.053 0.55
3 11.49 0.44
3 12.0 0.5
3 12.521 0.52
3 12.993 0.47
3 13.51 0.51
3 14.007 0.5
3 14.488 0.48
3 14.984 0.49
3 15.532 0.55
3 16.005 0.47
3 16.494 0.49
3 17.017 0.52
3 17.495 0.48
3 17.991 0.49
3 18.51 0.52
3 19.019 0.51
3 19.496 0.47
3 20.047 0.54
3 20.501 0.45
3 20.995 0.49
3 21.494 0.5
3 21.995 0.5
3 22.544 0.55
3 22.998 0.45
3 23.491 0.48
3 23.985 0.49
3 24.531 0.55
3 24.992 0.46
3 25.484 0.49
3 26.006 0.52
3 26.502 0.49
3 26.984 0.48
3 27.489 0.5
3 27.99 0.5
3 28.486 0.49
3 28.991 0.51
3 29.483 0.49
3 30.001 0.52
3 30.508 0.51
3 30.988 0.48
3 31.488 0.49
3 31.998 0.51
3 32.485 0.49
3 32.994 0.51
3 33.491 0.5
3 33.99 0.5
3 34.491 0.5
3 35.007 0.52
3 35.489 0.48
3 36.006 0.52
3 36.497 0.49
3 36.996 0.5
3 37.506 0.51
3 37.987 0.48
3 38.493 0.5
3 39.014 0.52
3 39.491 0.46
3 39.993 0.5
3 40.492 0.5
3 40.986 0.49
3 41.491 0.5
3 42.005 0.51
3 42.488 0.48
3 42.989 0.5
3 43.488 0.5
3 44.025 0.54
3 44.527 0.5
3 44.993 0.46
3 45.49 0.49
3 45.994 0.5
3 46.486 0.49
3 46.992 0.51
3 47.511 0.52
3 47.989 0.47
3 48.501 0.51
3 48.998 0.5
3 49.507 0.51
3 49.987 0.47
3 50.529 0.54
3 51.008 0.47
3 51.493 0.48
3 52.062 0.57
3 52.515 0.45
3 53.026 0.51
3 53.501 0.47
3 54.031 0.52
3 54.496 0.46
3 55.012 0.51
3 55.514 0.5
3 55.989 0.47
3 56.491 0.5
3 57.03 0.54
3 57.506 0.48
3 58.01 0.5
3 58.492 0.48
