ID TIME ETH
3 0.337 21
3 5.391 21
3 10.488 21
3 15.589 21
3 20.691 21
3 25.789 21
3 30.886 21
3 35.987 21
3 41.083 21
3 46.19 21
3 51.29 21
3 56.383 21
3 61.484 21
3 66.582 21
3 71.693 21
3 76.771 21
3 81.887 21
3 86.984 21
3 92.092 21
3 97.185 21
3 102.284 21
3 107.375 21
3 112.466 21
3 117.583 21
3 122.671 21
3 127.791 21
3 132.884 21
3 137.986 21
3 143.091 21
3 148.192 21
3 153.291 21
3 158.389 21
3 163.49 21
3 168.585 21
3 173.685 21
3 178.786 21
3 183.89 21
3 188.99 21
3 194.092 21
3 199.189 21
3 204.289 21
