ID TIME pos
2 0.101 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
2 5.109 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
2 10.115 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 15.121 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 20.128 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 25.133 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 30.139 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 35.146 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 40.153 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 45.159 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 50.166 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 55.172 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 60.178 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 65.185 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 70.192 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
2 75.198 [0.009465000000000057, 0.7646149999999998] [-0.0014482807622385608, 0.3194076610939437]
2 80.205 [0.003986666666666657, 0.7558416666666666] [-0.0014482807622385608, 0.3194076610939437]
2 85.213 [0.003518333333333364, 0.7601216666666666] [-0.0014482807622385608, 0.3194076610939437]
2 90.219 [0.00547000000000003, 0.7523025] [-0.0014482807622385608, 0.3194076610939437]
2 95.225 [0.005312500000000053, 0.7534425000000001] [-0.0014482807622385608, 0.3194076610939437]
2 100.231 [0.005601250000000002, 0.7526225] [-0.0014482807622385608, 0.3194076610939437]
2 105.237 [0.008676249999999941, 0.7383649999999999] [-0.0014482807622385608, 0.3194076610939437]
2 110.242 [0.009653749999999961, 0.7338912500000001] [-0.0014482807622385608, 0.3194076610939437]
2 115.248 [0.009939999999999949, 0.7327625] [-0.0014482807622385608, 0.3194076610939437]
2 120.253 [0.01050000000000001, 0.7302350000000001] [-0.0014482807622385608, 0.3194076610939437]
2 125.262 [0.010563750000000038, 0.72994625] [-0.0014482807622385608, 0.3194076610939437]
2 130.266 [0.010487499999999983, 0.7298975] [-0.0014482807622385608, 0.3194076610939437]
2 135.273 [0.010117777777777844, 0.7317755555555556] [-0.0014482807622385608, 0.3194076610939437]
2 140.279 [0.010034444444444457, 0.7302944444444445] [-0.0014482807622385608, 0.3194076610939437]
2 145.286 [0.010082222222222251, 0.7299222222222221] [-0.0014482807622385608, 0.3194076610939437]
2 150.292 [0.012182000000000004, 0.72448] [-0.0014482807622385608, 0.3194076610939437]
2 155.298 [0.012251000000000012, 0.7242749999999999] [-0.0014482807622385608, 0.3194076610939437]
2 160.304 [0.013231999999999999, 0.7225349999999999] [-0.0014482807622385608, 0.3194076610939437]
2 165.311 [0.013239, 0.7225209999999999] [-0.0014482807622385608, 0.3194076610939437]
2 170.318 [0.013239, 0.7225209999999999] [-0.0014482807622385608, 0.3194076610939437]
2 175.325 [0.013247000000000009, 0.7225339999999999] [-0.0014482807622385608, 0.3194076610939437]
2 180.332 [0.013247000000000009, 0.7225339999999999] [-0.0014482807622385608, 0.3194076610939437]
2 185.339 [0.013261999999999973, 0.722472] [-0.0014482807622385608, 0.3194076610939437]
2 190.345 [0.013755999999999968, 0.717446] [-0.0014482807622385608, 0.3194076610939437]
2 195.352 [0.014137999999999984, 0.7160879999999998] [-0.0014482807622385608, 0.3194076610939437]
2 200.359 [0.014197000000000015, 0.7158629999999999] [-0.0014482807622385608, 0.3194076610939437]
2 205.365 [0.014643000000000007, 0.7137459999999999] [-0.0014482807622385608, 0.3194076610939437]
2 210.372 [0.014666000000000023, 0.7136339999999999] [-0.0014482807622385608, 0.3194076610939437]
2 215.379 [0.014851999999999999, 0.7131319999999999] [-0.0014482807622385608, 0.3194076610939437]
2 220.386 [0.014857000000000032, 0.713023] [-0.0014482807622385608, 0.3194076610939437]
2 225.392 [0.014348000000000073, 0.711228] [-0.0014482807622385608, 0.3194076610939437]
2 230.399 [0.01435300000000006, 0.711163] [-0.0014482807622385608, 0.3194076610939437]
2 235.405 [0.013509090909090976, 0.7054181818181818] [-0.0014482807622385608, 0.3194076610939437]
2 240.411 [0.01443333333333339, 0.6997183333333332] [-0.0014482807622385608, 0.3194076610939437]
2 245.419 [0.014435000000000068, 0.6997149999999999] [-0.0014482807622385608, 0.3194076610939437]
2 250.425 [0.014435000000000087, 0.699715] [-0.0014482807622385608, 0.3194076610939437]
2 255.431 [0.014438333333333405, 0.6999391666666667] [-0.0014482807622385608, 0.3194076610939437]
2 260.437 [0.020344166666666757, 0.6822108333333333] [-0.0014482807622385608, 0.3194076610939437]
2 265.445 [0.02006583333333341, 0.6832033333333332] [-0.0014482807622385608, 0.3194076610939437]
2 270.452 [0.020068333333333393, 0.6831983333333332] [-0.0014482807622385608, 0.3194076610939437]
2 275.458 [0.02014666666666672, 0.6826533333333332] [-0.0014482807622385608, 0.3194076610939437]
2 280.465 [0.020307500000000034, 0.681835] [-0.0014482807622385608, 0.3194076610939437]
2 285.47 [0.02043666666666673, 0.6811841666666667] [-0.0014482807622385608, 0.3194076610939437]
2 290.478 [0.02043666666666673, 0.6811816666666667] [-0.0014482807622385608, 0.3194076610939437]
2 295.484 [0.020400833333333385, 0.6811699999999999] [-0.0014482807622385608, 0.3194076610939437]
2 300.492 [0.020403333333333367, 0.6808658333333333] [-0.0014482807622385608, 0.3194076610939437]
2 305.499 [0.020203076923076973, 0.6786169230769231] [-0.0014482807622385608, 0.3194076610939437]
2 310.505 [0.020880769230769244, 0.6764746153846155] [-0.0014482807622385608, 0.3194076610939437]
2 315.512 [0.02087923076923081, 0.6758638461538461] [-0.0014482807622385608, 0.3194076610939437]
2 320.518 [0.019491514005319146, 0.6517042941176588] [-0.0014482807622385608, 0.3194076610939437]
2 325.524 [0.01917365686246195, 0.6514078655462303] [-0.0014482807622385608, 0.3194076610939437]
2 330.532 [0.020222079738297875, 0.6505060078431484] [-0.0014482807622385608, 0.3194076610939437]
2 335.538 [0.020228746404964557, 0.6504986745098151] [-0.0014482807622385608, 0.3194076610939437]
2 340.545 [0.020222746404964544, 0.6504580078431484] [-0.0014482807622385608, 0.3194076610939437]
2 345.551 [0.020244079738297872, 0.6502700078431485] [-0.0014482807622385608, 0.3194076610939437]
2 350.558 [0.0203154130716312, 0.6499406745098152] [-0.0014482807622385608, 0.3194076610939437]
2 355.562 [0.020316079738297868, 0.6499393411764819] [-0.0014482807622385608, 0.3194076610939437]
2 360.57 [0.02037674640496455, 0.6496533411764818] [-0.0014482807622385608, 0.3194076610939437]
2 365.577 [0.02129941307163119, 0.6478526745098151] [-0.0014482807622385608, 0.3194076610939437]
2 370.583 [0.02129941307163119, 0.6478526745098151] [-0.0014482807622385608, 0.3194076610939437]
2 375.591 [0.02129941307163119, 0.6478526745098151] [-0.0014482807622385608, 0.3194076610939437]
2 380.597 [0.021503413071631193, 0.6462546745098151] [-0.0014482807622385608, 0.3194076610939437]
2 385.602 [0.021772746404964516, 0.6447793411764818] [-0.0014482807622385608, 0.3194076610939437]
2 390.611 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 395.618 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 400.624 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 405.63 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 410.637 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 415.643 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 420.65 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 425.655 [0.0218114130716312, 0.6446133411764818] [-0.0014482807622385608, 0.3194076610939437]
2 430.663 [0.021886746404964554, 0.6443293411764817] [-0.0014482807622385608, 0.3194076610939437]
2 435.67 [0.02192674640496455, 0.6441686745098151] [-0.0014482807622385608, 0.3194076610939437]
2 440.677 [0.02192674640496455, 0.6441686745098151] [-0.0014482807622385608, 0.3194076610939437]
2 445.685 [0.022045413071631194, 0.6438460078431485] [-0.0014482807622385608, 0.3194076610939437]
2 450.69 [0.022045413071631194, 0.6438460078431485] [-0.0014482807622385608, 0.3194076610939437]
2 455.697 [0.022045413071631194, 0.6438460078431485] [-0.0014482807622385608, 0.3194076610939437]
2 460.703 [0.022045413071631194, 0.6438460078431485] [-0.0014482807622385608, 0.3194076610939437]
2 465.71 [0.022045413071631194, 0.6438460078431485] [-0.0014482807622385608, 0.3194076610939437]
