ID TIME pos
11 1.195 [0, 0] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 6.512 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 11.815 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 16.921 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 21.938 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 27.338 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 32.446 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 37.553 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 42.86 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 48.069 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 53.276 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 58.483 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [0, 0], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 63.691 [-0.3563295233085039, 0.18814316422759644] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 68.9 [-0.409629761654252, 0.22026158211379826] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3627499999999999, 0.53084], [0, 0]]
11 74.104 [-0.4612643675516954, 0.2513762994410562] [-0.5137186342178442, 0.26181789366434466] [[0, 0], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 79.304 [-0.4641423552551083, 0.25371885462445437] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.34731999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 84.512 [-0.46420474220269586, 0.25377974837294026] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.45267999999999997, 0.2666900000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 89.71 [-0.4642049989391057, 0.2537799989644978] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.46507999999999994, 0.2555299999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 94.817 [-0.46420499999563414, 0.2537799999957388] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.4652799999999999, 0.25534999999999997], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 99.836 [-0.464204999999982, 0.2537799999999826] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.4654799999999999, 0.2551800000000002], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.4652799999999999, 0.25534999999999997], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 104.939 [-0.46359944444444445, 0.2531025925925925] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.4640500000000001, 0.2535799999999999], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.4652799999999999, 0.25534999999999997], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 110.141 [-0.46313645861911296, 0.25259408474317935] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.46329, 0.2527499999999998], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.4652799999999999, 0.25534999999999997], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
11 115.25 [-0.4629985862494614, 0.25243886454626824] [-0.5137186342178442, 0.26181789366434466] [[-0.4861500000000001, 0.26315], [-0.46304999999999996, 0.2524799999999998], [-0.46293000000000006, 0.25238000000000005], [0, 0], [0, 0], [0, 0], [-0.4652799999999999, 0.25534999999999997], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36305999999999994, 0.3530500000000001], [0, 0]]
