ID TIME pos
3 0.1 [0, 0] [0.2571794521434652, -0.2784708157375602]
3 5.109 [0, 0] [0.2571794521434652, -0.2784708157375602]
3 10.115 [0, 0] [0.2571794521434652, -0.2784708157375602]
3 15.122 [0, 0] [0.2571794521434652, -0.2784708157375602]
3 20.123 [0, 0] [0.2571794521434652, -0.2784708157375602]
3 25.132 [0, 0] [0.2571794521434652, -0.2784708157375602]
3 30.139 [0.6162899999999998, -0.0462499999999999] [0.2571794521434652, -0.2784708157375602]
3 35.144 [0.6162899999999998, -0.0462499999999999] [0.2571794521434652, -0.2784708157375602]
3 40.151 [0.6162899999999998, -0.0462499999999999] [0.2571794521434652, -0.2784708157375602]
3 45.158 [0.49467756011323133, -0.16241316090008132] [0.2571794521434652, -0.2784708157375602]
3 50.163 [0.49467756011323133, -0.16241316090008132] [0.2571794521434652, -0.2784708157375602]
3 55.169 [0.49467756011323133, -0.16241316090008132] [0.2571794521434652, -0.2784708157375602]
3 60.177 [0.49467756011323133, -0.16241316090008132] [0.2571794521434652, -0.2784708157375602]
3 65.183 [0.47405504007548754, -0.17984877393338752] [0.2571794521434652, -0.2784708157375602]
3 70.19 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 75.197 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 80.203 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 85.21 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 90.216 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 95.222 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 100.229 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 105.235 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 110.239 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 115.245 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 120.248 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 125.257 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 130.265 [0.47398504007548753, -0.17990877393338756] [0.2571794521434652, -0.2784708157375602]
3 135.27 [0.46843878005661566, -0.18327908045004065] [0.2571794521434652, -0.2784708157375602]
3 140.278 [0.45992102404529256, -0.18959326436003252] [0.2571794521434652, -0.2784708157375602]
3 145.283 [0.45121418670441055, -0.18915438696669373] [0.2571794521434652, -0.2784708157375602]
3 150.29 [0.45077418670441044, -0.18688772030002712] [0.2571794521434652, -0.2784708157375602]
3 155.296 [0.45066752003774374, -0.1863360536333604] [0.2571794521434652, -0.2784708157375602]
3 160.301 [0.45135358860378044, -0.18577947454288038] [0.2571794521434652, -0.2784708157375602]
3 165.308 [0.4499093028894947, -0.18594661740002322] [0.2571794521434652, -0.2784708157375602]
3 170.316 [0.4496864457466376, -0.18594090311430891] [0.2571794521434652, -0.2784708157375602]
3 175.323 [0.4426993900283079, -0.1896407902250203] [0.2571794521434652, -0.2784708157375602]
3 180.33 [0.44070051202264626, -0.18836363218001623] [0.2571794521434652, -0.2784708157375602]
3 185.335 [0.4362231927478603, -0.18954239289092387] [0.2571794521434652, -0.2784708157375602]
3 190.341 [0.43574046547513307, -0.1894214838000148] [0.2571794521434652, -0.2784708157375602]
3 195.348 [0.4357268291114967, -0.18924602925456024] [0.2571794521434652, -0.2784708157375602]
3 200.354 [0.43572955638422395, -0.18924693834546932] [0.2571794521434652, -0.2784708157375602]
3 205.359 [0.4359259200205876, -0.18864421107274207] [0.2571794521434652, -0.2784708157375602]
3 210.365 [0.4328868291114967, -0.1880914838000148] [0.2571794521434652, -0.2784708157375602]
3 215.372 [0.4328568291114967, -0.18808693834546936] [0.2571794521434652, -0.2784708157375602]
3 220.379 [0.42850376001887197, -0.1875705268166802] [0.2571794521434652, -0.2784708157375602]
3 225.385 [0.4285212600188719, -0.18752302681668023] [0.2571794521434652, -0.2784708157375602]
3 230.392 [0.4285195933522052, -0.18751802681668026] [0.2571794521434652, -0.2784708157375602]
3 235.398 [0.4265954266855385, -0.18798302681668025] [0.2571794521434652, -0.2784708157375602]
3 240.404 [0.4262762600188719, -0.18812636015001358] [0.2571794521434652, -0.2784708157375602]
