ID TIME #RESOURCES
0 23.335 1
0 29.947 2
0 30.446 3
0 30.545 4
0 32.046 5
0 37.953 6
0 41.756 7
0 43.464 8
0 57.276 9
0 57.579 10
0 59.396 11
0 63.385 12
0 70.492 13
0 71.694 14
0 72.592 15
0 75.195 16
0 88.413 17
0 90.916 18
0 97.027 19
0 100.926 20
0 110.852 21
0 112.453 22
0 113.741 23
0 117.746 24
0 120.85 25
0 121.455 26
0 127.778 27
0 130.259 28
0 134.566 29
0 140.575 30
0 152.504 31
0 154.988 32
0 156.195 33
0 157.001 34
0 160.997 35
0 164.199 36
0 164.502 37
0 176.113 38
0 176.515 39
0 178.715 40
0 187.025 41
0 187.728 42
0 189.229 43
0 190.943 44
0 192.434 45
0 193.235 46
0 193.334 47
0 195.338 48
0 203.244 49
0 209.751 50
0 212.955 51
0 219.063 52
0 219.164 53
0 220.465 54
0 224.371 55
0 226.671 56
0 227.574 57
0 228.578 58
0 232.177 59
0 238.884 60
0 246.494 61
0 249.798 62
0 258.109 63
0 258.824 64
0 262.215 65
0 271.023 66
0 277.13 67
0 277.929 68
0 285.145 69
0 286.641 70
0 287.237 71
0 287.64 72
0 289.544 73
0 293.546 74
0 298.951 75
0 299.752 76
0 310.566 77
0 312.568 78
0 313.367 79
0 316.471 80
0 324.382 81
0 335.596 82
0 344.304 83
0 345.906 84
0 350.511 85
0 352.014 86
0 355.317 87
0 355.517 88
0 357.219 89
0 362.224 90
0 369.931 91
0 369.933 92
0 382.746 93
0 392.965 94
0 393.959 95
0 394.56 96
0 394.963 97
0 395.863 98
0 397.466 99
0 402.07 100
0 408.978 101
0 412.279 102
0 423.19 103
0 424.492 104
0 426.596 105
0 446.221 106
0 456.433 107
0 458.333 108
0 462.137 109
0 462.737 110
0 465.938 111
0 467.943 112
0 469.351 113
0 474.05 114
0 479.656 115
0 484.078 116
0 485.561 117
0 490.97 118
0 498.677 119
0 501.88 120
0 507.886 121
0 508.488 122
0 509.39 123
0 513.593 124
0 514.297 125
0 514.393 126
0 515.296 127
0 515.296 128
0 515.498 129
0 519.7 130
0 521.904 131
0 528.508 132
0 531.513 133
0 536.835 134
0 539.424 135
0 540.524 136
0 542.426 137
0 548.035 138
0 559.244 139
0 562.349 140
0 563.95 141
0 566.155 142
0 567.453 143
0 568.156 144
0 572.559 145
0 573.26 146
0 574.468 147
0 574.566 148
0 575.665 149
0 580.569 150
0 582.871 151
0 585.373 152
0 593.281 153
0 595.284 154
0 598.987 155
