ID TIME #BLOCKS
7 4.971 1
7 47.991 3
7 72.979 1
7 144.964 3
7 166.991 2
7 186.987 1
7 225.968 2
7 248.989 2
7 271.985 1
7 290.025 1
7 414.976 5
7 443.983 1
7 459.982 3
7 483.005 1
7 532.983 2
7 554.035 1
7 610.0 2
7 632.02 1
7 655.002 1
7 684.998 1
7 699.012 1
7 756.008 1
7 771.009 1
7 786.036 2
7 821.04 2
7 838.03 1
7 856.026 1
7 905.032 2
7 1042.037 4
7 1079.045 1
7 1094.062 1
7 1165.054 1
7 1182.08 1
7 1200.059 2
7 1270.075 2
7 1290.061 1
7 1338.071 3
7 1387.077 1
7 1405.07 1
7 1424.092 1
7 1476.113 1
