ID TIME pos
12 0.095 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 5.104 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 10.116 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 15.22 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 20.226 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 25.237 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 30.242 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 35.246 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 40.255 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 45.258 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 50.27 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 55.273 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 60.279 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 65.285 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 70.294 [0, 0] [0.5040544357065714, 0.14495530061428424]
12 75.298 [0.4872399999999999, 0.31257] [0.5040544357065714, 0.14495530061428424]
12 80.308 [0.4872399999999999, 0.31257] [0.5040544357065714, 0.14495530061428424]
12 85.315 [0.4821933333333333, 0.24391000000000007] [0.5040544357065714, 0.14495530061428424]
12 90.32 [0.47987, 0.23600999999999994] [0.5040544357065714, 0.14495530061428424]
12 95.327 [0.4804924999999999, 0.24081999999999992] [0.5040544357065714, 0.14495530061428424]
12 100.333 [0.47805800000000004, 0.236008] [0.5040544357065714, 0.14495530061428424]
12 105.339 [0.478168, 0.2363879999999999] [0.5040544357065714, 0.14495530061428424]
12 110.446 [0.5092579666860414, 0.23097620037312983] [0.5040544357065714, 0.14495530061428424]
12 115.45 [0.5054911143023213, 0.22844102889125412] [0.5040544357065714, 0.14495530061428424]
12 120.455 [0.5059539714451784, 0.2286210288912542] [0.5040544357065714, 0.14495530061428424]
12 125.468 [0.5059625428737499, 0.22862817174839706] [0.5040544357065714, 0.14495530061428424]
12 130.568 [0.5075054000166069, 0.23142102889125415] [0.5040544357065714, 0.14495530061428424]
12 135.573 [0.5075839714451784, 0.2316096003198256] [0.5040544357065714, 0.14495530061428424]
12 140.58 [0.5078725428737498, 0.23237388603411133] [0.5040544357065714, 0.14495530061428424]
12 145.586 [0.5058459750145311, 0.23462965027984736] [0.5040544357065714, 0.14495530061428424]
12 150.594 [0.5042008666795831, 0.23696968913764213] [0.5040544357065714, 0.14495530061428424]
12 155.6 [0.5023687800116249, 0.2363387202238779] [0.5040544357065714, 0.14495530061428424]
12 160.607 [0.5026717800116249, 0.23503172022387792] [0.5040544357065714, 0.14495530061428424]
12 165.613 [0.5026717800116249, 0.23503172022387792] [0.5040544357065714, 0.14495530061428424]
12 170.622 [0.5026717800116249, 0.23503172022387792] [0.5040544357065714, 0.14495530061428424]
12 175.626 [0.5026717800116249, 0.23503172022387792] [0.5040544357065714, 0.14495530061428424]
12 180.744 [0.5031027800116249, 0.23390872022387788] [0.5040544357065714, 0.14495530061428424]
12 185.843 [0.5003025272832953, 0.23190974565807085] [0.5040544357065714, 0.14495530061428424]
12 190.846 [0.5003952545560226, 0.2300361092944345] [0.5040544357065714, 0.14495530061428424]
12 195.858 [0.49816136923971144, 0.22988209247990612] [0.5040544357065714, 0.14495530061428424]
12 200.86 [0.49803367693201916, 0.22870363094144455] [0.5040544357065714, 0.14495530061428424]
12 205.863 [0.4995082923166345, 0.22647901555682914] [0.5040544357065714, 0.14495530061428424]
12 210.872 [0.4995613692397114, 0.22641901555682914] [0.5040544357065714, 0.14495530061428424]
12 215.874 [0.49964598462432686, 0.22653824632605993] [0.5040544357065714, 0.14495530061428424]
12 220.889 [0.49964521539355755, 0.22653747709529068] [0.5040544357065714, 0.14495530061428424]
12 225.889 [0.49964521539355755, 0.22653747709529068] [0.5040544357065714, 0.14495530061428424]
12 230.895 [0.5002859846243268, 0.22618593863375225] [0.5040544357065714, 0.14495530061428424]
12 235.902 [0.5002882923166345, 0.226185169402983] [0.5040544357065714, 0.14495530061428424]
12 240.908 [0.5002882923166345, 0.226185169402983] [0.5040544357065714, 0.14495530061428424]
12 245.918 [0.5002882923166345, 0.226185169402983] [0.5040544357065714, 0.14495530061428424]
12 250.922 [0.5002752153935576, 0.2261644001722138] [0.5040544357065714, 0.14495530061428424]
12 255.928 [0.5002752153935576, 0.2261644001722138] [0.5040544357065714, 0.14495530061428424]
12 260.936 [0.5002752153935576, 0.2261644001722138] [0.5040544357065714, 0.14495530061428424]
12 265.946 [0.5002744461627884, 0.22615747709529072] [0.5040544357065714, 0.14495530061428424]
12 270.949 [0.500316753855096, 0.2261774770952907] [0.5040544357065714, 0.14495530061428424]
12 275.961 [0.5005684142940178, 0.22646837158848426] [0.5040544357065714, 0.14495530061428424]
12 280.963 [0.5004955571511606, 0.22634122873134138] [0.5040544357065714, 0.14495530061428424]
12 285.974 [0.5005462714368749, 0.22637551444562712] [0.5040544357065714, 0.14495530061428424]
12 290.977 [0.5005927000083035, 0.22649837158848424] [0.5040544357065714, 0.14495530061428424]
12 295.983 [0.5005369857225891, 0.22650265730276994] [0.5040544357065714, 0.14495530061428424]
12 300.993 [0.5005362714368748, 0.2264855144456271] [0.5040544357065714, 0.14495530061428424]
12 305.996 [0.500539128579732, 0.2264855144456271] [0.5040544357065714, 0.14495530061428424]
12 311.003 [0.500544128579732, 0.22648051444562708] [0.5040544357065714, 0.14495530061428424]
12 316.009 [0.5005869857225892, 0.22638265730276994] [0.5040544357065714, 0.14495530061428424]
12 321.023 [0.5006419857225891, 0.22638408587419853] [0.5040544357065714, 0.14495530061428424]
12 326.125 [0.5006427000083035, 0.22638337158848423] [0.5040544357065714, 0.14495530061428424]
12 331.132 [0.5006691285797321, 0.2255798001599128] [0.5040544357065714, 0.14495530061428424]
12 336.142 [0.5007098428654465, 0.2247162287313414] [0.5040544357065714, 0.14495530061428424]
12 341.143 [0.5006927000083035, 0.22433694301705567] [0.5040544357065714, 0.14495530061428424]
12 346.154 [0.5009927000083035, 0.2243348001599128] [0.5040544357065714, 0.14495530061428424]
12 351.157 [0.5010019857225892, 0.2243398001599128] [0.5040544357065714, 0.14495530061428424]
12 356.163 [0.5010019857225892, 0.2243398001599128] [0.5040544357065714, 0.14495530061428424]
12 361.174 [0.5010019857225892, 0.2243398001599128] [0.5040544357065714, 0.14495530061428424]
12 366.18 [0.5010019857225892, 0.2243398001599128] [0.5040544357065714, 0.14495530061428424]
12 371.181 [0.5010019857225892, 0.2243398001599128] [0.5040544357065714, 0.14495530061428424]
12 376.181 [0.5010498428654464, 0.2243255144456271] [0.5040544357065714, 0.14495530061428424]
12 381.198 [0.5016834142940179, 0.2242783715884842] [0.5040544357065714, 0.14495530061428424]
12 386.207 [0.5016919857225892, 0.22427551444562707] [0.5040544357065714, 0.14495530061428424]
12 391.314 [0.5016919857225892, 0.22427551444562707] [0.5040544357065714, 0.14495530061428424]
12 396.316 [0.5016919857225892, 0.22427551444562707] [0.5040544357065714, 0.14495530061428424]
12 401.321 [0.5016919857225892, 0.22427551444562707] [0.5040544357065714, 0.14495530061428424]
12 406.334 [0.5016969857225893, 0.22426837158848426] [0.5040544357065714, 0.14495530061428424]
12 411.336 [0.501741271436875, 0.22415694301705563] [0.5040544357065714, 0.14495530061428424]
12 416.345 [0.501776271436875, 0.2241040858741985] [0.5040544357065714, 0.14495530061428424]
12 421.347 [0.5017698428654465, 0.2240990858741985] [0.5040544357065714, 0.14495530061428424]
12 426.354 [0.5017698428654465, 0.2240990858741985] [0.5040544357065714, 0.14495530061428424]
12 431.364 [0.5017698428654465, 0.2240990858741985] [0.5040544357065714, 0.14495530061428424]
12 436.367 [0.5016898428654464, 0.22397051444562707] [0.5040544357065714, 0.14495530061428424]
12 441.381 [0.5026898428654464, 0.22355980015991278] [0.5040544357065714, 0.14495530061428424]
12 446.485 [0.503054128579732, 0.2230155144456271] [0.5040544357065714, 0.14495530061428424]
12 451.491 [0.5030577000083034, 0.22300980015991279] [0.5040544357065714, 0.14495530061428424]
12 456.497 [0.5030777000083034, 0.22299837158848423] [0.5040544357065714, 0.14495530061428424]
12 461.501 [0.5030819857225892, 0.22299051444562706] [0.5040544357065714, 0.14495530061428424]
12 466.514 [0.5030977000083036, 0.22281122873134135] [0.5040544357065714, 0.14495530061428424]
12 471.623 [0.5030977000083036, 0.2228105144456271] [0.5040544357065714, 0.14495530061428424]
12 476.625 [0.5031391285797321, 0.22274265730276993] [0.5040544357065714, 0.14495530061428424]
12 481.629 [0.5031391285797321, 0.22274265730276993] [0.5040544357065714, 0.14495530061428424]
12 486.638 [0.5031391285797321, 0.22274265730276993] [0.5040544357065714, 0.14495530061428424]
12 491.643 [0.5032027000083035, 0.22262051444562705] [0.5040544357065714, 0.14495530061428424]
12 496.659 [0.5032034142940179, 0.2226176573027699] [0.5040544357065714, 0.14495530061428424]
12 501.758 [0.5033062714368749, 0.2223676573027699] [0.5040544357065714, 0.14495530061428424]
12 506.764 [0.5033062714368749, 0.2223676573027699] [0.5040544357065714, 0.14495530061428424]
