ID TIME VOTE
21 133.913 2693965
21 207.889 2343750
21 212.85 2313019
21 285.847 2728194
21 334.864 2698275
21 389.943 2699704
21 395.856 2766423
21 508.87 2797482
21 528.89 2848451
21 532.877 2840659
21 605.896 Value Error
21 770.976 2704855
21 776.916 2709118
21 825.907 2675407
21 833.934 2661290
21 865.929 2591216
21 923.935 2552447
21 981.968 2556818
21 1009.949 2594641
21 1041.992 2583286
21 1048.915 2587078
21 1073.973 2637211
21 1079.959 2651556
21 1096.916 2641053
21 1178.989 2783066
21 1183.968 2770573
21 1209.914 2807317
21 1278.973 2816543
21 1328.004 2821826
21 1412.948 2750937
21 1432.954 2739754
21 1451.933 2755762
21 1557.999 2808840
21 1774.956 2826591
21 1791.0 2817942
21 1840.995 2806204
21 1846.001 2798150
21 1921.028 2798347
21 1926.051 2793219
21 1961.119 2845370
21 2135.024 Value Error
21 2268.041 2853267
21 2273.041 2862113
21 2299.105 2834394
21 2306.109 2835536
21 2363.106 2813815
21 2375.135 2811190
21 2623.163 2819113
21 2726.174 2772181
21 2732.179 2768983
21 2743.088 2769378
21 2782.141 2758294
21 2932.176 2751296
21 2953.183 2737623
21 2957.195 2734375
21 3012.171 2722243
21 3024.232 2718568
21 3181.216 2690257
21 3190.215 2692025
21 3238.183 2693417
21 3299.216 2689722
21 3358.224 2708405
21 3394.211 2718288
21 3398.228 2714089
21 3419.253 2717576
21 3422.293 2716501
21 3554.26 Value Error
21 3634.235 2705891
21 3676.284 2694016
21 3688.276 2689813
21 3697.253 2692914
21 3759.279 2694039
21 3827.265 2668547
21 3859.279 2658850
21 3970.308 2637031
21 3994.247 2635766
21 3998.305 2632307
21 4023.217 2623841
21 4117.278 Value Error
21 4177.311 2576349
21 4182.223 2573119
21 4201.337 2581069
21 4310.225 2597271
21 4351.235 2581314
21 4422.386 2576376
21 4427.334 2575956
21 4452.248 2568645
21 4521.383 2560159
21 4581.387 2556796
21 4627.327 2580746
21 4699.526 2581622
21 4767.351 2593021
21 4778.339 2600730
21 4783.342 2598832
21 5092.38 2583095
21 5249.457 2589167
21 5266.417 2589177
21 5272.378 2593225
21 5344.402 2582453
21 5369.368 2579614
21 5380.46 2582999
21 5407.575 2582813
21 5514.541 2565089
21 5554.446 2563311
21 5562.482 2564517
21 5566.524 2562911
21 5645.387 2568235
21 5702.494 2556110
21 5883.441 2563963
21 5922.501 2566002
21 6061.436 2576165
21 6121.531 2569755
21 6180.471 2575299
21 6222.43 2571120
21 6228.426 2571763
21 6281.491 Value Error
21 6395.694 2565030
21 6472.458 2569060
21 6521.502 2566534
21 6556.573 2566866
21 6577.621 2568025
21 6597.569 2569586
21 6619.63 2570934
21 6625.568 2571542
21 6638.549 2576695
21 6730.574 2578942
21 6749.557 2576759
21 6753.572 2575415
21 6781.603 2573567
21 6879.53 2578951
21 6893.612 2576235
21 7036.629 2559936
21 7144.595 2560253
21 7157.591 2559504
21 7168.564 2557367
21 7206.697 2551378
21 7214.643 2548260
21 7255.587 2545550
21 7400.569 2541693
21 7406.611 2539877
21 7412.672 2539047
21 7441.692 2538710
21 7499.717 2544506
21 7543.655 2545036
21 7600.662 2536776
21 7605.655 2537330
21 7622.686 2536086
21 7667.599 2538957
21 7733.712 2526640
21 7816.696 2524480
21 7845.727 2525711
21 7887.636 2528945
21 7891.692 2527246
21 7938.742 2531913
21 7954.647 2529812
21 7969.694 2526802
21 8021.953 2516529
21 8156.67 2505239
21 8165.724 2502526
21 8190.752 2503058
21 8277.725 2500533
21 8281.727 2500889
21 8402.718 2490879
21 8408.783 2488784
21 8491.765 2481779
21 8558.722 2484157
21 8594.823 2481654
21 8673.796 2475701
21 8691.764 2477446
21 8771.793 2483196
21 8775.834 2484211
21 8809.77 2482594
21 8871.826 2480725
21 8889.831 2479105
21 8898.759 2477967
21 8907.881 2479478
21 8939.901 2483839
21 9023.767 2473557
21 9065.922 2472067
21 9106.967 2480767
21 9113.947 2484012
21 9141.785 2480842
21 9243.002 2477552
21 9283.882 2478451
21 9303.965 2478824
21 9330.955 2480940
21 9350.909 2480515
21 9435.822 2488164
21 9445.918 2489891
21 9460.003 2488821
21 9542.862 2489232
21 9656.846 2494227
21 9671.966 2494235
21 9724.858 2500904
21 9732.984 2502109
21 9771.929 2500300
21 9797.847 2498802
21 9801.82 2498503
21 9866.953 2487960
21 9913.863 2486986
21 9918.83 2486104
