ID TIME FPS
21 0.892 0.89
21 1.903 1.01
21 2.865 0.96
21 3.934 1.07
21 4.983 1.05
21 5.919 0.94
21 6.911 0.99
21 7.871 0.96
21 8.92 1.05
21 9.878 0.96
21 10.876 1.0
21 11.863 0.99
21 12.89 1.03
21 13.897 1.01
21 14.897 1.0
21 15.883 0.98
21 16.908 1.02
21 17.87 0.96
21 18.907 1.04
21 19.949 1.04
21 20.892 0.94
21 21.886 0.99
21 22.863 0.98
21 23.89 1.03
21 24.881 0.99
21 25.913 1.03
21 26.892 0.98
21 27.913 1.02
21 28.892 0.98
21 29.915 1.02
21 30.885 0.97
21 31.916 1.03
21 32.867 0.95
21 33.907 1.04
21 34.882 0.97
21 35.901 1.02
21 36.874 0.97
21 37.911 1.04
21 38.86 0.95
21 39.891 1.03
21 40.874 0.98
21 41.898 1.02
21 42.864 0.97
21 43.92 1.05
21 44.872 0.95
21 45.894 1.02
21 46.915 1.02
21 47.871 0.96
21 48.91 1.04
21 49.864 0.95
21 50.904 1.04
21 51.883 0.98
21 52.916 1.03
21 53.887 0.97
21 54.899 1.01
21 55.883 0.98
21 56.908 1.02
21 57.872 0.96
21 58.898 1.02
21 59.877 0.98
21 60.915 1.04
21 61.884 0.97
21 62.911 1.02
21 63.872 0.96
21 64.917 1.04
21 65.886 0.97
21 66.92 1.03
21 67.87 0.95
21 68.899 1.03
21 69.918 1.02
21 70.87 0.95
21 71.913 1.04
21 72.872 0.96
21 73.909 1.04
21 74.9 0.99
21 75.884 0.98
21 76.901 1.02
21 77.885 0.98
21 78.848 0.96
21 79.91 1.06
21 80.923 1.01
21 81.888 0.96
21 82.893 1.01
21 83.91 1.01
21 84.89 0.98
21 85.931 1.04
21 86.883 0.95
21 87.9 1.02
21 88.913 1.01
21 89.88 0.97
21 90.935 1.05
21 92.127 1.19
21 92.883 0.75
21 93.891 1.01
21 94.977 1.09
21 95.866 0.89
21 96.907 1.04
21 97.867 0.96
21 98.922 1.05
21 99.856 0.93
21 100.896 1.04
21 101.916 1.02
21 102.833 0.92
21 103.918 1.08
21 104.891 0.97
21 105.9 1.01
21 106.888 0.99
21 107.917 1.03
21 108.884 0.97
21 109.937 1.05
21 110.886 0.95
21 111.906 1.02
21 112.923 1.02
21 113.883 0.96
21 114.924 1.04
21 115.879 0.95
21 116.918 1.04
21 117.88 0.96
21 118.92 1.04
21 119.885 0.96
21 120.92 1.03
21 121.879 0.96
21 122.909 1.03
21 123.899 0.99
21 124.883 0.98
21 125.916 1.03
21 126.888 0.97
21 127.913 1.02
21 128.939 1.03
21 129.895 0.96
21 130.937 1.04
21 131.968 1.03
21 132.918 0.95
21 133.92 1.0
21 134.882 0.96
21 135.926 1.04
21 136.893 0.97
21 137.913 1.02
21 138.86 0.95
21 139.883 1.02
21 140.896 1.01
21 141.885 0.99
21 142.905 1.02
21 143.881 0.98
21 144.887 1.01
21 145.87 0.98
21 146.903 1.03
21 147.832 0.93
21 148.902 1.07
21 149.906 1.0
21 150.915 1.01
21 151.892 0.98
21 152.931 1.04
21 153.86 0.93
21 154.934 1.07
21 155.885 0.95
21 156.939 1.05
21 157.902 0.96
21 158.959 1.06
21 159.877 0.92
21 160.932 1.05
21 161.895 0.96
21 162.92 1.02
21 163.893 0.97
21 164.929 1.04
21 165.901 0.97
21 166.925 1.02
21 167.894 0.97
21 168.947 1.05
21 169.855 0.91
21 170.925 1.07
21 171.892 0.97
21 172.91 1.02
21 173.882 0.97
21 174.927 1.05
21 175.891 0.96
21 176.928 1.04
21 177.894 0.97
21 178.943 1.05
21 179.874 0.93
21 180.884 1.01
21 181.869 0.98
21 182.928 1.06
21 183.895 0.97
21 184.941 1.05
21 185.89 0.95
21 186.898 1.01
21 187.908 1.01
21 188.902 0.99
21 189.907 1.0
21 190.866 0.96
21 191.886 1.02
21 192.934 1.05
21 193.914 0.98
21 194.914 1.0
21 195.93 1.02
21 196.892 0.96
21 197.898 1.0
21 198.857 0.96
21 199.999 1.14
21 200.885 0.88
21 201.915 1.03
21 202.883 0.97
21 203.936 1.05
21 204.89 0.95
21 205.915 1.02
21 206.891 0.98
21 207.883 0.99
21 208.935 1.05
21 209.906 0.97
21 210.933 1.02
21 211.892 0.96
21 212.934 1.04
21 213.895 0.96
21 214.948 1.05
21 215.88 0.93
21 216.888 1.01
21 217.914 1.03
21 218.937 1.02
21 219.848 0.91
21 220.928 1.08
21 221.899 0.97
21 222.93 1.03
21 223.899 0.97
21 224.938 1.04
21 225.923 0.99
21 227.097 1.17
21 228.034 0.93
21 228.943 0.91
21 229.924 0.98
21 230.918 0.99
21 231.903 0.98
21 232.911 1.01
21 233.917 1.0
21 234.864 0.95
21 235.903 1.04
21 237.038 1.14
21 237.9 0.86
21 238.932 1.03
21 239.893 0.96
21 240.947 1.05
21 241.917 0.97
21 243.016 1.1
21 243.907 0.89
21 244.916 1.01
21 245.877 0.96
21 247.02 1.14
21 247.902 0.88
21 248.906 1.0
21 249.918 1.01
21 250.949 1.03
21 251.865 0.92
21 252.886 1.02
21 253.893 1.01
21 254.871 0.98
21 255.905 1.03
21 256.857 0.95
21 257.886 1.03
21 258.868 0.98
21 259.899 1.03
21 260.907 1.01
21 261.854 0.95
21 262.916 1.06
21 263.931 1.01
21 264.895 0.96
21 265.929 1.03
21 266.881 0.95
21 267.907 1.02
21 268.866 0.96
21 269.898 1.03
21 270.882 0.98
21 271.879 1.0
21 272.897 1.02
21 273.931 1.03
21 274.884 0.95
21 275.897 1.01
21 276.977 1.08
21 277.955 0.97
21 278.999 1.04
21 280.025 1.03
21 280.994 0.97
21 281.966 0.97
21 282.989 1.02
21 284.056 1.06
21 284.995 0.94
21 285.948 0.95
21 286.981 1.03
21 288.029 1.05
21 289.04 1.01
21 289.866 0.83
21 290.916 1.05
21 291.872 0.96
21 292.894 1.02
21 293.878 0.98
21 294.905 1.03
21 295.873 0.97
21 296.907 1.03
21 297.857 0.95
21 298.922 1.06
21 299.883 0.96
21 300.909 1.02
21 301.898 0.99
21 302.928 1.03
21 303.958 1.03
21 304.99 1.03
21 305.947 0.96
21 306.999 1.05
21 307.886 0.89
21 308.921 1.03
21 309.918 1.0
21 310.974 1.05
21 311.886 0.91
21 312.927 1.04
21 313.884 0.96
21 314.896 1.01
21 315.989 1.09
21 316.872 0.88
21 317.913 1.04
21 319.096 1.18
21 319.874 0.77
21 320.915 1.04
