ID TIME ESTIMATE W B S1 S2 S3
21 0.002 0.125 0 3 0 0 0
21 0.89 0.071 0 6 0.0 0.0 0.0
21 1.902 0.25 2 7 1.0 1.0 0.0
21 3.925 0.423 5 7 1.0 1.0 1.0
21 4.978 0.531 8 7 1.0 1.0 1.0
21 6.909 0.605 11 7 1.0 1.0 1.0
21 8.917 0.523 11 10 0.0 0.0 0.0
21 10.873 0.46 11 13 0.0 0.0 0.0
21 12.887 0.411 11 16 0.0 0.0 0.0
21 13.896 0.371 11 19 0.0 0.0 0.0
21 14.896 0.338 11 22 0.0 0.0 0.0
21 16.904 0.338 12 24 0.0 0.0 1.0
21 18.902 0.362 14 25 1.0 1.0 0.0
21 19.944 0.407 17 25 1.0 1.0 1.0
21 21.883 0.446 20 25 1.0 1.0 1.0
21 23.887 0.418 20 28 0.0 0.0 0.0
21 25.911 0.394 20 31 0.0 0.0 0.0
21 27.91 0.391 21 33 0.0 0.0 1.0
21 29.913 0.422 24 33 1.0 1.0 1.0
21 31.915 0.402 24 36 0.0 0.0 0.0
21 33.903 0.383 24 39 0.0 0.0 0.0
21 35.897 0.366 24 42 0.0 0.0 0.0
21 37.906 0.393 27 42 1.0 1.0 1.0
21 39.89 0.404 29 43 0.0 1.0 1.0
21 41.897 0.428 32 43 1.0 1.0 1.0
21 43.918 0.411 32 46 0.0 0.0 0.0
21 45.892 0.409 33 48 1.0 0.0 0.0
21 46.912 0.418 35 49 1.0 1.0 0.0
21 48.909 0.403 35 52 0.0 0.0 0.0
21 50.9 0.39 35 55 0.0 0.0 0.0
21 52.912 0.378 35 58 0.0 0.0 0.0
21 54.898 0.366 35 61 0.0 0.0 0.0
21 56.906 0.355 35 64 0.0 0.0 0.0
21 58.896 0.364 37 65 0.0 1.0 1.0
21 60.912 0.373 39 66 1.0 1.0 0.0
21 62.909 0.362 39 69 0.0 0.0 0.0
21 64.915 0.353 39 72 0.0 0.0 0.0
21 66.914 0.343 39 75 0.0 0.0 0.0
21 68.897 0.335 39 78 0.0 0.0 0.0
21 69.914 0.326 39 81 0.0 0.0 0.0
21 71.909 0.319 39 84 0.0 0.0 0.0
21 73.907 0.311 39 87 0.0 0.0 0.0
