ID TIME POS
7 0.345 0.027984i + 0.269086j
7 10.361 -0.0159919i + -0.00768437j
7 20.453 -0.271778i + 0.0774781j
7 30.552 -0.0907775i + 0.138127j
7 40.559 -0.176327i + 0.231628j
7 50.653 -0.667828i + 0.178084j
7 60.654 -0.545299i + 0.611656j
7 70.752 -0.222075i + 0.64118j
7 80.852 -0.52572i + 0.176287j
7 90.955 0.134549i + -0.0273738j
7 101.057 0.372506i + -0.102307j
7 111.147 0.122808i + 0.180111j
7 121.152 0.202926i + -0.616625j
7 131.252 0.025942i + -0.505932j
7 141.252 0.152861i + 0.0540656j
7 151.252 0.21242i + -0.144294j
7 161.359 -0.295319i + 0.316344j
7 171.453 -0.550361i + 0.0329256j
7 181.453 -0.338683i + 0.0798693j
7 191.553 0.189112i + 0.0190768j
7 201.649 0.0924155i + -0.286567j
