ID TIME pos
2 0.1 [0, 0] [0.1884189449382887, -0.17437824141009056]
2 5.107 [0.16079, -0.021039999999999948] [0.1884189449382887, -0.17437824141009056]
2 10.113 [0.2298199999999999, -0.21558500000000003] [0.1884189449382887, -0.17437824141009056]
2 15.12 [0.2075443109261105, -0.22443586703534893] [0.1884189449382887, -0.17437824141009056]
2 20.126 [0.18961882212972195, -0.22999126685100782] [0.1884189449382887, -0.17437824141009056]
2 25.133 [0.18932327611119024, -0.23651822872943523] [0.1884189449382887, -0.17437824141009056]
2 30.139 [0.18928184753976166, -0.23680822872943527] [0.1884189449382887, -0.17437824141009056]
2 35.145 [0.1897553665972914, -0.23823595013825585] [0.1884189449382887, -0.17437824141009056]
2 40.15 [0.18982661659729141, -0.23849970013825586] [0.1884189449382887, -0.17437824141009056]
2 45.156 [0.19708536659729145, -0.22574845013825587] [0.1884189449382887, -0.17437824141009056]
2 50.162 [0.19230411659729144, -0.23065845013825587] [0.1884189449382887, -0.17437824141009056]
2 55.169 [0.19199254808648125, -0.2308930667895608] [0.1884189449382887, -0.17437824141009056]
2 60.176 [0.19141254808648125, -0.23108862234511637] [0.1884189449382887, -0.17437824141009056]
2 65.183 [0.18456810364203682, -0.2255608445673386] [0.1884189449382887, -0.17437824141009056]
2 70.189 [0.1841158814198146, -0.2248375112340052] [0.1884189449382887, -0.17437824141009056]
2 75.196 [0.1846092147531479, -0.22419862234511634] [0.1884189449382887, -0.17437824141009056]
2 80.203 [0.1845581036420368, -0.22412640012289411] [0.1884189449382887, -0.17437824141009056]
2 85.209 [0.18671844843439372, -0.21832705464600421] [0.1884189449382887, -0.17437824141009056]
2 90.215 [0.1865644110648609, -0.2163298000921706] [0.1884189449382887, -0.17437824141009056]
2 95.221 [0.1879725332906409, -0.21728443085431126] [0.1884189449382887, -0.17437824141009056]
2 100.228 [0.1864623523413094, -0.21728625722186048] [0.1884189449382887, -0.17437824141009056]
2 105.234 [0.18633235234130938, -0.21713197150757482] [0.1884189449382887, -0.17437824141009056]
2 110.239 [0.1854923523413094, -0.21692697150757478] [0.1884189449382887, -0.17437824141009056]
2 115.245 [0.18548378091273796, -0.2169191143647176] [0.1884189449382887, -0.17437824141009056]
2 120.252 [0.18548663805559507, -0.21692768579328905] [0.1884189449382887, -0.17437824141009056]
2 125.259 [0.18548949519845223, -0.2169355429361462] [0.1884189449382887, -0.17437824141009056]
2 130.265 [0.18548949519845223, -0.2169355429361462] [0.1884189449382887, -0.17437824141009056]
2 135.272 [0.18548949519845223, -0.2169355429361462] [0.1884189449382887, -0.17437824141009056]
2 140.278 [0.18548949519845223, -0.2169355429361462] [0.1884189449382887, -0.17437824141009056]
2 145.285 [0.18548949519845223, -0.2169355429361462] [0.1884189449382887, -0.17437824141009056]
2 150.292 [0.18548949519845223, -0.2169355429361462] [0.1884189449382887, -0.17437824141009056]
2 155.299 [0.18548949519845223, -0.2169355429361462] [0.1884189449382887, -0.17437824141009056]
2 160.305 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 165.311 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 170.317 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 175.323 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 180.329 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 185.334 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 190.341 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 195.347 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 200.353 [0.18529735234130942, -0.2167062572218605] [0.1884189449382887, -0.17437824141009056]
2 205.36 [0.1850566380555951, -0.21718340007900336] [0.1884189449382887, -0.17437824141009056]
2 210.365 [0.18512163805559512, -0.21672768579328908] [0.1884189449382887, -0.17437824141009056]
2 215.372 [0.18512163805559512, -0.21672768579328908] [0.1884189449382887, -0.17437824141009056]
2 220.378 [0.18512163805559512, -0.21672768579328908] [0.1884189449382887, -0.17437824141009056]
2 225.385 [0.18512163805559512, -0.21672768579328908] [0.1884189449382887, -0.17437824141009056]
2 230.391 [0.18512163805559512, -0.21672768579328908] [0.1884189449382887, -0.17437824141009056]
2 235.397 [0.18512163805559512, -0.21672768579328908] [0.1884189449382887, -0.17437824141009056]
2 240.404 [0.18512163805559512, -0.21672768579328908] [0.1884189449382887, -0.17437824141009056]
2 245.411 [0.18478306662702368, -0.21707268579328906] [0.1884189449382887, -0.17437824141009056]
2 250.418 [0.18478306662702368, -0.21707268579328906] [0.1884189449382887, -0.17437824141009056]
2 255.424 [0.18478306662702368, -0.21707268579328906] [0.1884189449382887, -0.17437824141009056]
2 260.432 [0.18478306662702368, -0.21707268579328906] [0.1884189449382887, -0.17437824141009056]
2 265.438 [0.1835830666270237, -0.21454911436471763] [0.1884189449382887, -0.17437824141009056]
2 270.445 [0.1835830666270237, -0.21454911436471763] [0.1884189449382887, -0.17437824141009056]
2 275.452 [0.1835830666270237, -0.21454911436471763] [0.1884189449382887, -0.17437824141009056]
2 280.457 [0.18358378091273794, -0.2145469715075748] [0.1884189449382887, -0.17437824141009056]
2 285.464 [0.18413235234130942, -0.21358911436471764] [0.1884189449382887, -0.17437824141009056]
2 290.469 [0.1841116380555951, -0.21354982865043196] [0.1884189449382887, -0.17437824141009056]
2 295.476 [0.184113780912738, -0.2135455429361462] [0.1884189449382887, -0.17437824141009056]
2 300.483 [0.18476949519845226, -0.2141641143647177] [0.1884189449382887, -0.17437824141009056]
2 305.49 [0.18398592376988082, -0.2176069715075748] [0.1884189449382887, -0.17437824141009056]
2 310.495 [0.1838952094841666, -0.21791054293614623] [0.1884189449382887, -0.17437824141009056]
2 315.502 [0.1839144951984523, -0.21681482865043192] [0.1884189449382887, -0.17437824141009056]
2 320.508 [0.18323663805559512, -0.21741340007900334] [0.1884189449382887, -0.17437824141009056]
2 325.515 [0.18323663805559512, -0.21741340007900334] [0.1884189449382887, -0.17437824141009056]
2 330.521 [0.18323663805559512, -0.21741340007900334] [0.1884189449382887, -0.17437824141009056]
2 335.528 [0.18323663805559512, -0.21741340007900334] [0.1884189449382887, -0.17437824141009056]
2 340.535 [0.18323663805559512, -0.21741340007900334] [0.1884189449382887, -0.17437824141009056]
2 345.541 [0.18323663805559512, -0.21741340007900334] [0.1884189449382887, -0.17437824141009056]
2 350.547 [0.18323663805559512, -0.21741340007900334] [0.1884189449382887, -0.17437824141009056]
2 355.554 [0.18320806662702369, -0.2174312572218605] [0.1884189449382887, -0.17437824141009056]
2 360.561 [0.18320806662702369, -0.2174312572218605] [0.1884189449382887, -0.17437824141009056]
2 365.568 [0.18320806662702369, -0.2174312572218605] [0.1884189449382887, -0.17437824141009056]
2 370.573 [0.18320806662702369, -0.2174312572218605] [0.1884189449382887, -0.17437824141009056]
2 375.58 [0.18320806662702369, -0.2174312572218605] [0.1884189449382887, -0.17437824141009056]
2 380.586 [0.18281449519845225, -0.21771054293614625] [0.1884189449382887, -0.17437824141009056]
2 385.592 [0.18281449519845225, -0.21771054293614625] [0.1884189449382887, -0.17437824141009056]
2 390.599 [0.18281449519845225, -0.21771054293614625] [0.1884189449382887, -0.17437824141009056]
2 395.607 [0.18281449519845225, -0.21771054293614625] [0.1884189449382887, -0.17437824141009056]
2 400.613 [0.18281449519845225, -0.21771054293614625] [0.1884189449382887, -0.17437824141009056]
2 405.62 [0.18281449519845225, -0.21771054293614625] [0.1884189449382887, -0.17437824141009056]
2 410.626 [0.18208878091273797, -0.2182684000790034] [0.1884189449382887, -0.17437824141009056]
2 415.633 [0.18174520948416653, -0.21852411436471764] [0.1884189449382887, -0.17437824141009056]
2 420.639 [0.18157592376988083, -0.21853268579328905] [0.1884189449382887, -0.17437824141009056]
2 425.645 [0.18149592376988086, -0.2186805429361462] [0.1884189449382887, -0.17437824141009056]
2 430.652 [0.1803044951984523, -0.21876768579328904] [0.1884189449382887, -0.17437824141009056]
2 435.659 [0.17949152885188877, -0.21942384007373647] [0.1884189449382887, -0.17437824141009056]
2 440.665 [0.1793488621852221, -0.21948450674040315] [0.1884189449382887, -0.17437824141009056]
2 445.673 [0.1793235288518888, -0.2195091734070698] [0.1884189449382887, -0.17437824141009056]
2 450.679 [0.17932286218522211, -0.2195091734070698] [0.1884189449382887, -0.17437824141009056]
2 455.687 [0.17927686218522212, -0.21952650674040317] [0.1884189449382887, -0.17437824141009056]
2 460.693 [0.1787048621852221, -0.2197711734070698] [0.1884189449382887, -0.17437824141009056]
2 465.7 [0.17867486218522213, -0.2197938400737365] [0.1884189449382887, -0.17437824141009056]
2 470.707 [0.17867486218522213, -0.2197938400737365] [0.1884189449382887, -0.17437824141009056]
2 475.714 [0.17867486218522213, -0.2197938400737365] [0.1884189449382887, -0.17437824141009056]
2 480.719 [0.17867486218522213, -0.2197938400737365] [0.1884189449382887, -0.17437824141009056]
2 485.726 [0.17867486218522213, -0.2197938400737365] [0.1884189449382887, -0.17437824141009056]
2 490.733 [0.17867486218522213, -0.2197938400737365] [0.1884189449382887, -0.17437824141009056]
2 495.74 [0.17867352885188878, -0.21979450674040316] [0.1884189449382887, -0.17437824141009056]
2 500.746 [0.17856552885188878, -0.21971450674040316] [0.1884189449382887, -0.17437824141009056]
2 505.753 [0.17850286218522213, -0.2197158400737365] [0.1884189449382887, -0.17437824141009056]
2 510.759 [0.1784648621852221, -0.21972450674040314] [0.1884189449382887, -0.17437824141009056]
2 515.766 [0.17846352885188874, -0.21972450674040314] [0.1884189449382887, -0.17437824141009056]
2 520.773 [0.17846352885188874, -0.21972450674040314] [0.1884189449382887, -0.17437824141009056]
2 525.78 [0.17846352885188874, -0.21972450674040314] [0.1884189449382887, -0.17437824141009056]
2 530.787 [0.17846352885188874, -0.21972450674040314] [0.1884189449382887, -0.17437824141009056]
2 535.792 [0.17849419551855542, -0.2197651734070698] [0.1884189449382887, -0.17437824141009056]
2 540.8 [0.1784881955185554, -0.21976717340706978] [0.1884189449382887, -0.17437824141009056]
2 545.807 [0.1784881955185554, -0.21976717340706978] [0.1884189449382887, -0.17437824141009056]
2 550.814 [0.1784881955185554, -0.21976717340706978] [0.1884189449382887, -0.17437824141009056]
2 555.819 [0.17822686218522207, -0.21986317340706982] [0.1884189449382887, -0.17437824141009056]
2 560.826 [0.17822219551855542, -0.21986517340706982] [0.1884189449382887, -0.17437824141009056]
2 565.832 [0.17818286218522209, -0.21987717340706983] [0.1884189449382887, -0.17437824141009056]
2 570.839 [0.1781101955185554, -0.2199151734070698] [0.1884189449382887, -0.17437824141009056]
2 575.845 [0.17810952885188874, -0.2199151734070698] [0.1884189449382887, -0.17437824141009056]
2 580.851 [0.17810952885188874, -0.2199151734070698] [0.1884189449382887, -0.17437824141009056]
2 585.858 [0.17810952885188874, -0.2199151734070698] [0.1884189449382887, -0.17437824141009056]
2 590.864 [0.17810952885188874, -0.2199151734070698] [0.1884189449382887, -0.17437824141009056]
2 595.87 [0.17805686218522207, -0.2199511734070698] [0.1884189449382887, -0.17437824141009056]
