ID TIME pos
4 0.1 [0, 0] [-0.033969473470753186, 0.1486399968156147]
4 5.106 [0, 0] [-0.033969473470753186, 0.1486399968156147]
4 10.115 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 15.122 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 20.126 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 25.132 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 30.139 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 35.147 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 40.154 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 45.162 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 50.168 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 55.174 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 60.179 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 65.186 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 70.192 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 75.2 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 80.208 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 85.213 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 90.218 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 95.224 [-0.18514999999999993, 0.4614699999999998] [-0.033969473470753186, 0.1486399968156147]
4 100.231 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
4 105.237 [-0.15218999999999994, 0.330535] [-0.033969473470753186, 0.1486399968156147]
4 110.242 [-0.14898333333333338, 0.3122133333333334] [-0.033969473470753186, 0.1486399968156147]
4 115.249 [-0.1483466666666667, 0.30753666666666674] [-0.033969473470753186, 0.1486399968156147]
4 120.256 [-0.14705333333333334, 0.29839666666666664] [-0.033969473470753186, 0.1486399968156147]
4 125.263 [-0.14705333333333334, 0.29839666666666664] [-0.033969473470753186, 0.1486399968156147]
4 130.266 [-0.14705333333333334, 0.29839666666666664] [-0.033969473470753186, 0.1486399968156147]
4 135.276 [-0.13854999999999995, 0.29608333333333325] [-0.033969473470753186, 0.1486399968156147]
4 140.283 [-0.13888999999999996, 0.29662333333333324] [-0.033969473470753186, 0.1486399968156147]
4 145.288 [-0.13888999999999996, 0.29662333333333324] [-0.033969473470753186, 0.1486399968156147]
4 150.294 [-0.13888999999999996, 0.29662333333333324] [-0.033969473470753186, 0.1486399968156147]
4 155.301 [-0.13991499999999996, 0.3018274999999999] [-0.033969473470753186, 0.1486399968156147]
4 160.307 [-0.13991499999999996, 0.3018249999999999] [-0.033969473470753186, 0.1486399968156147]
4 165.313 [-0.13715, 0.3016749999999999] [-0.033969473470753186, 0.1486399968156147]
4 170.32 [-0.13255666666666668, 0.3001666666666665] [-0.033969473470753186, 0.1486399968156147]
4 175.327 [-0.11843750735827742, 0.28390304301798075] [-0.033969473470753186, 0.1486399968156147]
4 180.333 [-0.12107146385204139, 0.2886864489301523] [-0.033969473470753186, 0.1486399968156147]
4 185.339 [-0.12094063051870803, 0.2885681155968189] [-0.033969473470753186, 0.1486399968156147]
4 190.346 [-0.12094313051870803, 0.28857394893015226] [-0.033969473470753186, 0.1486399968156147]
4 195.352 [-0.12025646385204136, 0.2880731155968189] [-0.033969473470753186, 0.1486399968156147]
4 200.361 [-0.11932646385204136, 0.287093115596819] [-0.033969473470753186, 0.1486399968156147]
4 205.362 [-0.11909313051870803, 0.2866872822634856] [-0.033969473470753186, 0.1486399968156147]
4 210.373 [-0.11871896385204138, 0.2857947822634856] [-0.033969473470753186, 0.1486399968156147]
4 215.378 [-0.1187147971853747, 0.28579061559681895] [-0.033969473470753186, 0.1486399968156147]
4 220.383 [-0.1187147971853747, 0.28579061559681895] [-0.033969473470753186, 0.1486399968156147]
4 225.39 [-0.1187147971853747, 0.28579061559681895] [-0.033969473470753186, 0.1486399968156147]
4 230.396 [-0.11370673586342281, 0.2810982605509098] [-0.033969473470753186, 0.1486399968156147]
4 235.404 [-0.11371365894034588, 0.28110441439706363] [-0.033969473470753186, 0.1486399968156147]
4 240.41 [-0.1136590435557305, 0.2812059528586021] [-0.033969473470753186, 0.1486399968156147]
4 245.418 [-0.1136590435557305, 0.2812059528586021] [-0.033969473470753186, 0.1486399968156147]
4 250.424 [-0.1136590435557305, 0.2812059528586021] [-0.033969473470753186, 0.1486399968156147]
4 255.43 [-0.11341288970957666, 0.281169029781679] [-0.033969473470753186, 0.1486399968156147]
4 260.435 [-0.11329212047880745, 0.2810428759355252] [-0.033969473470753186, 0.1486399968156147]
4 265.443 [-0.11332750509419205, 0.28120133747398673] [-0.033969473470753186, 0.1486399968156147]
4 270.449 [-0.11330827432496128, 0.2812913374739867] [-0.033969473470753186, 0.1486399968156147]
4 275.456 [-0.1129544281711151, 0.28154826055090976] [-0.033969473470753186, 0.1486399968156147]
4 280.46 [-0.11321596663265357, 0.2828128759355252] [-0.033969473470753186, 0.1486399968156147]
4 285.465 [-0.11279519740188435, 0.28277595285860213] [-0.033969473470753186, 0.1486399968156147]
4 290.472 [-0.11262596663265358, 0.28242441439706367] [-0.033969473470753186, 0.1486399968156147]
4 295.479 [-0.11262596663265358, 0.28242441439706367] [-0.033969473470753186, 0.1486399968156147]
4 300.484 [-0.11214583774829977, 0.28184649247745514] [-0.033969473470753186, 0.1486399968156147]
4 305.49 [-0.11217050441496643, 0.2818618258107885] [-0.033969473470753186, 0.1486399968156147]
4 310.495 [-0.1121691710816331, 0.28185915914412185] [-0.033969473470753186, 0.1486399968156147]
4 315.503 [-0.11195650441496643, 0.2817378258107885] [-0.033969473470753186, 0.1486399968156147]
4 320.508 [-0.11240850441496644, 0.28197049247745515] [-0.033969473470753186, 0.1486399968156147]
4 325.514 [-0.11229383774829978, 0.2818051591441218] [-0.033969473470753186, 0.1486399968156147]
4 330.519 [-0.11188250441496644, 0.28130915914412186] [-0.033969473470753186, 0.1486399968156147]
4 335.526 [-0.11186583774829977, 0.2812764924774551] [-0.033969473470753186, 0.1486399968156147]
4 340.533 [-0.11186583774829977, 0.2812764924774551] [-0.033969473470753186, 0.1486399968156147]
4 345.541 [-0.1119211710816331, 0.28123582581078843] [-0.033969473470753186, 0.1486399968156147]
4 350.55 [-0.1119211710816331, 0.28123582581078843] [-0.033969473470753186, 0.1486399968156147]
4 355.556 [-0.1119211710816331, 0.28123582581078843] [-0.033969473470753186, 0.1486399968156147]
4 360.56 [-0.11124583774829978, 0.28004782581078846] [-0.033969473470753186, 0.1486399968156147]
4 365.567 [-0.11118117108163308, 0.27994915914412183] [-0.033969473470753186, 0.1486399968156147]
4 370.573 [-0.1111791710816331, 0.27994782581078853] [-0.033969473470753186, 0.1486399968156147]
4 375.58 [-0.1111791710816331, 0.27994782581078853] [-0.033969473470753186, 0.1486399968156147]
