ID TIME pos
11 5.266 [-0.3136810783607927, -0.4369216025693793] []
11 10.323 [-0.3136810783607927, -0.4369216025693793] []
11 15.38 [-0.3136810783607927, -0.4369216025693793] []
11 20.455 [-0.3136810783607927, -0.4369216025693793] []
11 25.528 [-0.3136810783607927, -0.4369216025693793] []
11 30.537 [-0.3136810783607927, -0.4369216025693793] []
11 35.586 [-0.3136810783607927, -0.4369216025693793] []
11 40.756 [-0.3136810783607927, -0.4369216025693793] []
11 45.783 [-0.3136810783607927, -0.4369216025693793] []
11 50.844 [-0.3136810783607927, -0.4369216025693793] []
11 55.939 [-0.3136810783607927, -0.4369216025693793] []
11 61.001 [-0.3136810783607927, -0.4369216025693793] [(-10319, -30834, 1676599781, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -10319, -30834)]
11 100.535 [-0.3136810783607927, -0.4369216025693793] [(-13561, -39437, 1676599781, 0, 5, 50000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37712, -34514, 1676599797, 0, 4, 40000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715)]
11 156.596 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37440, -34594, 1676599797, 0, 7, 67142857142857142000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059)]
11 198.365 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37878, -34737, 1676599797, 2, 11, 106428571428571426000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059), (-40432, -45881, 1676599921, 0, 1, 12642857142857142000, 12642857142857142000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -40432, -45881)]
11 244.235 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37878, -34737, 1676599797, 2, 11, 106428571428571426000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059), (-36975, -46284, 1676599921, 0, 4, 39142857142857142000, 39142857142857142000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -36975, -46284)]
11 254.292 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37878, -34737, 1676599797, 2, 11, 106428571428571426000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059), (-34958, -44773, 1676599921, 0, 6, 57285714285714284000, 57285714285714284000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -34958, -44773)]
11 305.021 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37878, -34737, 1676599797, 2, 11, 106428571428571426000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059), (-38259, -46113, 1676600029, 1, 10, 98071428571428568000, 92571428571428568000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38078, -46109), (-32694, -45221, 1676600001, 0, 6, 65488095238095235000, 65488095238095235000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -32694, -45221), (37599, -34715, 1676600009, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715)]
11 313.362 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37878, -34737, 1676599797, 2, 11, 106428571428571426000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059), (-38259, -46113, 1676600033, 1, 10, 98071428571428568000, 92571428571428568000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38078, -46109), (-32694, -45221, 1676600001, 0, 6, 65488095238095235000, 65488095238095235000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -32694, -45221), (37599, -34715, 1676600009, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-5027, -69132, 1676600033, 0, 1, 5805555555555555000, 5805555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -5027, -69132)]
11 363.957 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37878, -34737, 1676599797, 2, 11, 106428571428571426000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059), (-38259, -46113, 1676600085, 1, 10, 98071428571428568000, 92571428571428568000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38078, -46109), (-31340, -46791, 1676600085, 1, 9, 100047619047619043000, 100047619047619043000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -31340, -46791), (37727, -35086, 1676600009, 0, 3, 30091269841269842000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-5027, -69132, 1676600033, 3, 1, 5805555555555555000, 5805555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -5027, -69132), (-33183, -41338, 1676600055, 0, 6, 59952380952380950000, 59952380952380950000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -33183, -41338)]
11 386.356 [-0.3136810783607927, -0.4369216025693793] [(-12085, -38041, 1676599781, 2, 10, 100000000000000000000, 30000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -12610, -39922), (37878, -34737, 1676599797, 2, 11, 106428571428571426000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-55345, -50059, 1676599845, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -55345, -50059), (-38259, -46113, 1676600103, 1, 10, 98071428571428568000, 92571428571428568000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -38078, -46109), (-31340, -46791, 1676600103, 1, 9, 100047619047619043000, 100047619047619043000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -31340, -46791), (37788, -34991, 1676600009, 0, 6, 58845238095238094000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37599, -34715), (-5027, -69132, 1676600033, 3, 1, 5805555555555555000, 5805555555555555000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -5027, -69132), (-33542, -40855, 1676600055, 0, 7, 65757936507936505000, 65757936507936505000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -33542, -40855)]
