ID TIME pos
11 5.197 [0.41277346035984325, 0.31621046222471344] []
11 10.29 [0.41277346035984325, 0.31621046222471344] []
11 15.343 [0.41277346035984325, 0.31621046222471344] []
11 20.504 [0.41277346035984325, 0.31621046222471344] []
11 25.567 [0.41277346035984325, 0.31621046222471344] []
11 30.673 [0.41277346035984325, 0.31621046222471344] []
11 35.799 [0.41277346035984325, 0.31621046222471344] []
11 40.821 [0.41277346035984325, 0.31621046222471344] [(40327, 28393, 1676644575, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 40327, 28393)]
11 45.873 [0.41277346035984325, 0.31621046222471344] [(40327, 28393, 1676644575, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 40327, 28393)]
11 96.917 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644635, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (51617, 29348, 1676644629, 0, 4, 45000000000000000000, 35000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 48656, 32514)]
11 107.775 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644637, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48506, 31044, 1676644629, 0, 5, 60000000000000000000, 50000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 45811, 33600)]
11 158.286 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644697, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644697, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (41056, 28236, 1676644685, 0, 4, 43125000000000000000, 43125000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 41056, 28236)]
11 178.641 [0.41277346035984325, 0.31621046222471344] [(47428, 23711, 1676644711, 1, 10, 100000000000000000000, 50000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 47837, 24848), (48604, 32087, 1676644711, 1, 10, 110000000000000000000, 85000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 46401, 34209), (42489, 32685, 1676644685, 0, 7, 79687500000000000000, 79687500000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42489, 32685)]
