ID TIME ESTIMATE W B S1 S2 S3
10 0.102 0.125 0 3 0.0 0.0 0.0
10 1.128 0.071 0 6 0.0 0.0 0.0
10 2.221 0.35 3 6 1.0 1.0 1.0
10 3.311 0.269 3 9 0.0 0.0 0.0
10 4.358 0.219 3 12 0.0 0.0 0.0
10 5.425 0.237 4 14 0.0 0.0 1.0
10 6.524 0.205 4 17 0.0 0.0 0.0
10 7.533 0.18 4 20 0.0 0.0 0.0
10 8.627 0.161 4 23 0.0 0.0 0.0
10 9.643 0.145 4 26 0.0 0.0 0.0
10 10.75 0.221 7 26 1.0 1.0 1.0
10 11.854 0.284 10 26 1.0 1.0 1.0
10 12.944 0.312 12 27 0.0 1.0 1.0
10 14.028 0.36 15 27 1.0 1.0 1.0
10 15.138 0.337 15 30 0.0 0.0 0.0
10 16.227 0.316 15 33 0.0 0.0 0.0
10 17.331 0.298 15 36 0.0 0.0 0.0
10 18.411 0.282 15 39 0.0 0.0 0.0
10 19.481 0.267 15 42 0.0 0.0 0.0
10 20.518 0.254 15 45 0.0 0.0 0.0
10 21.635 0.289 18 45 1.0 1.0 1.0
10 22.729 0.291 19 47 0.0 0.0 1.0
10 23.845 0.293 20 49 0.0 0.0 1.0
10 24.931 0.281 20 52 0.0 0.0 0.0
10 26.022 0.27 20 55 0.0 0.0 0.0
10 27.031 0.259 20 58 0.0 0.0 0.0
10 28.125 0.274 22 59 0.0 1.0 1.0
10 29.253 0.265 22 62 0.0 0.0 0.0
10 30.349 0.256 22 65 0.0 0.0 0.0
10 31.433 0.247 22 68 0.0 0.0 0.0
10 32.544 0.239 22 71 0.0 0.0 0.0
10 33.638 0.253 24 72 0.0 1.0 1.0
10 34.643 0.275 27 72 1.0 1.0 1.0
10 35.734 0.286 29 73 0.0 1.0 1.0
10 36.758 0.278 29 76 0.0 0.0 0.0
10 37.817 0.298 32 76 1.0 1.0 1.0
10 38.846 0.317 35 76 1.0 1.0 1.0
10 39.914 0.309 35 79 0.0 0.0 0.0
10 40.939 0.326 38 79 1.0 1.0 1.0
10 42.038 0.343 41 79 1.0 1.0 1.0
10 43.052 0.359 44 79 1.0 1.0 1.0
10 44.137 0.35 44 82 0.0 0.0 0.0
10 45.157 0.365 47 82 1.0 1.0 1.0
10 46.229 0.38 50 82 1.0 1.0 1.0
10 47.323 0.393 53 82 1.0 1.0 1.0
10 48.332 0.406 56 82 1.0 1.0 1.0
10 49.421 0.419 59 82 1.0 1.0 1.0
10 50.435 0.41 59 85 0.0 0.0 0.0
10 51.448 0.402 59 88 0.0 0.0 0.0
10 52.53 0.394 59 91 0.0 0.0 0.0
10 53.612 0.386 59 94 0.0 0.0 0.0
10 54.735 0.379 59 97 0.0 0.0 0.0
10 55.835 0.372 59 100 0.0 0.0 0.0
10 56.836 0.383 62 100 1.0 1.0 1.0
10 57.93 0.389 64 101 0.0 1.0 1.0
10 59.018 0.382 64 104 0.0 0.0 0.0
10 60.038 0.375 64 107 0.0 0.0 0.0
10 61.125 0.369 64 110 0.0 0.0 0.0
10 62.251 0.362 64 113 0.0 0.0 0.0
10 63.337 0.356 64 116 0.0 0.0 0.0
10 64.363 0.351 64 119 0.0 0.0 0.0
10 65.434 0.356 66 120 1.0 1.0 0.0
10 66.45 0.35 66 123 0.0 0.0 0.0
10 67.541 0.345 66 126 0.0 0.0 0.0
10 68.618 0.339 66 129 0.0 0.0 0.0
10 69.751 0.334 66 132 0.0 0.0 0.0
10 70.828 0.344 69 132 1.0 1.0 1.0
10 71.851 0.354 72 132 1.0 1.0 1.0
10 72.933 0.349 72 135 0.0 0.0 0.0
10 73.954 0.344 72 138 0.0 0.0 0.0
10 75.034 0.353 75 138 1.0 1.0 1.0
10 76.119 0.362 78 138 1.0 1.0 1.0
10 77.133 0.357 78 141 0.0 0.0 0.0
10 78.217 0.352 78 144 0.0 0.0 0.0
10 79.226 0.347 78 147 0.0 0.0 0.0
10 80.322 0.343 78 150 0.0 0.0 0.0
10 81.436 0.338 78 153 0.0 0.0 0.0
10 82.535 0.334 78 156 0.0 0.0 0.0
10 83.624 0.342 81 156 1.0 1.0 1.0
10 84.75 0.351 84 156 1.0 1.0 1.0
10 85.839 0.359 87 156 1.0 1.0 1.0
10 86.924 0.354 87 159 0.0 0.0 0.0
10 88.03 0.354 88 161 0.0 0.0 1.0
10 89.13 0.35 88 164 0.0 0.0 0.0
10 90.215 0.346 88 167 0.0 0.0 0.0
10 91.331 0.342 88 170 0.0 0.0 0.0
10 92.43 0.338 88 173 0.0 0.0 0.0
10 93.509 0.334 88 176 0.0 0.0 0.0
10 94.538 0.33 88 179 0.0 0.0 0.0
10 95.606 0.327 88 182 0.0 0.0 0.0
10 96.634 0.323 88 185 0.0 0.0 0.0
10 97.707 0.319 88 188 0.0 0.0 0.0
10 98.736 0.327 91 188 1.0 1.0 1.0
10 99.814 0.323 91 191 0.0 0.0 0.0
10 100.829 0.32 91 194 0.0 0.0 0.0
10 101.899 0.317 91 197 0.0 0.0 0.0
10 102.941 0.313 91 200 0.0 0.0 0.0
10 104.006 0.31 91 203 0.0 0.0 0.0
10 105.03 0.307 91 206 0.0 0.0 0.0
10 106.12 0.304 91 209 0.0 0.0 0.0
10 107.227 0.301 91 212 0.0 0.0 0.0
10 108.308 0.308 94 212 1.0 1.0 1.0
10 109.329 0.315 97 212 1.0 1.0 1.0
10 110.433 0.312 97 215 0.0 0.0 0.0
10 111.443 0.309 97 218 0.0 0.0 0.0
10 112.506 0.306 97 221 0.0 0.0 0.0
10 113.522 0.303 97 224 0.0 0.0 0.0
10 114.62 0.3 97 227 0.0 0.0 0.0
