ID TIME pos
5 1.198 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 6.512 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 11.718 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 16.821 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 21.829 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 26.936 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 31.943 [-0.55003, -0.53941] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.55003, -0.53941], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 36.951 [-0.5359405062877755, -0.467521921262162] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.59131, -0.46455], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.57005, -0.42910000000000004], [0, 0], [0, 0], [0, 0], [0, 0]]
5 42.054 [-0.5486144829162967, -0.47280827336060754] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.5486, -0.47280999999999995], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.54863, -0.47280999999999995], [0, 0], [0, 0], [-0.54863, -0.47280999999999995], [0, 0]]
5 47.061 [-0.5486299750809729, -0.47280999831382864] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.54863, -0.47280999999999995], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.54863, -0.47280999999999995], [0, 0], [0, 0], [-0.54863, -0.47280999999999995], [0, 0]]
5 52.069 [-0.5319196533250269, -0.4136408933327713] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.5635600000000001, -0.46063999999999994], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.36962000000000006, -0.18192999999999993], [-0.5633699999999999, -0.46080999999999994], [-0.5652999999999999, -0.4592400000000001], [0, 0], [0, 0], [-0.56406, -0.46025000000000005], [0, 0]]
5 57.076 [-0.5303174755212609, -0.410763737254801] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.53271, -0.41411], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53101, -0.41179999999999994], [-0.5319499999999999, -0.41308999999999996], [-0.53016, -0.4105399999999999], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 62.382 [-0.5305297334716462, -0.411080754081437] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.53271, -0.41411], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5313699999999999, -0.41233999999999993], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 67.491 [-0.5305419881344485, -0.4111019844076751] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.53271, -0.41411], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.53142, -0.4124300000000001], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 72.497 [-0.5262588571415492, -0.41164457142685273] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [-0.53271, -0.41411], [-0.5124200000000001, -0.41394], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.51956, -0.4133899999999999], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 77.605 [-0.5286377403083999, -0.41236064072749634] [-0.48349351506034294, -0.4509051872567456] [[-0.5266599999999999, -0.41439000000000004], [0, 0], [-0.53271, -0.41411], [-0.52413, -0.41544000000000003], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 82.712 [-0.5287299971844575, -0.41231857271242456] [-0.48349351506034294, -0.4509051872567456] [[-0.5266599999999999, -0.41439000000000004], [0, 0], [-0.53271, -0.41411], [-0.52413, -0.41544000000000003], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 87.718 [-0.528729999999914, -0.41231857142861067] [-0.48349351506034294, -0.4509051872567456] [[-0.5266599999999999, -0.41439000000000004], [0, 0], [-0.53271, -0.41411], [-0.52413, -0.41544000000000003], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 92.826 [-0.5287299999999998, -0.4123185714285715] [-0.48349351506034294, -0.4509051872567456] [[-0.5266599999999999, -0.41439000000000004], [0, 0], [-0.53271, -0.41411], [-0.52413, -0.41544000000000003], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 97.932 [-0.5295570837402342, -0.4120514400809152] [-0.48349351506034294, -0.4509051872567456] [[-0.5266599999999999, -0.41439000000000004], [0, 0], [-0.53271, -0.41411], [-0.52992, -0.41357], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.52565, -0.4041300000000001], [0, 0]]
5 102.939 [-0.5308069026819988, -0.41319592289551027] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.41335999999999995], [0, 0], [-0.53271, -0.41411], [-0.53007, -0.41341000000000006], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.53067, -0.4132100000000001], [0, 0]]
5 108.046 [-0.5308057143219812, -0.41311699358895554] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.4132199999999999], [0, 0], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.53068, -0.41301999999999994], [0, 0]]
5 113.35 [-0.5308057142857153, -0.4131157143247555] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.4132199999999999], [0, 0], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.53068, -0.41301999999999994], [0, 0]]
5 118.553 [-0.5308043080357141, -0.4131157142857155] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.4132199999999999], [0, 0], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.53067, -0.41301999999999994], [0, 0]]
5 123.56 [-0.5308042857149667, -0.4131142885044643] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.4132199999999999], [0, 0], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.53067, -0.4130100000000001], [0, 0]]
5 128.669 [-0.5307386005946568, -0.41313856733058185] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.4132199999999999], [0, 0], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [0, 0]]
5 133.976 [-0.5307385714294615, -0.4131385714284464] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.4132199999999999], [0, 0], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.53098, -0.41175000000000006], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [0, 0]]
5 139.182 [-0.5304148800223215, -0.4134263253348214] [-0.48349351506034294, -0.4509051872567456] [[-0.53023, -0.4132199999999999], [0, 0], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.52871, -0.41378000000000004], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [0, 0]]
5 144.284 [-0.5304360317621535, -0.4133909523200232] [-0.48349351506034294, -0.4509051872567456] [[-0.53043, -0.41314000000000006], [-0.53041, -0.41317000000000004], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.52871, -0.41378000000000004], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [0, 0]]
5 149.291 [-0.5300172383543452, -0.4133140768306216] [-0.48349351506034294, -0.4509051872567456] [[-0.52918, -0.4138200000000001], [-0.52894, -0.41395000000000004], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [0, 0], [0, 0], [0, 0], [-0.52871, -0.41378000000000004], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [-0.5294700000000001, -0.41128999999999993]]
5 154.399 [-0.527907614522631, -0.4142258136700565] [-0.48349351506034294, -0.4509051872567456] [[-0.5300100000000001, -0.41286], [-0.5265599999999999, -0.41437999999999997], [-0.53271, -0.41411], [-0.53006, -0.4133], [0, 0], [-0.5176499999999999, -0.4179600000000001], [0, 0], [0, 0], [-0.52871, -0.41378000000000004], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [-0.52996, -0.41300000000000003]]
5 159.506 [-0.5300012615148384, -0.4130458789400333] [-0.48349351506034294, -0.4509051872567456] [[-0.5298499999999999, -0.4128400000000001], [-0.52965, -0.41290000000000004], [-0.53271, -0.41411], [-0.5301400000000001, -0.4128400000000001], [0, 0], [-0.52948, -0.41294999999999993], [0, 0], [-0.5285200000000001, -0.41137], [-0.52871, -0.41378000000000004], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [-0.52996, -0.41300000000000003]]
5 164.613 [-0.530114610826829, -0.4129902776808407] [-0.48349351506034294, -0.4509051872567456] [[-0.5298499999999999, -0.41276], [-0.5298499999999999, -0.41279], [-0.53271, -0.41411], [-0.5301499999999999, -0.41281999999999996], [0, 0], [-0.52973, -0.41276], [0, 0], [-0.52911, -0.4112800000000001], [-0.52871, -0.41378000000000004], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [0, 0], [0, 0], [-0.5302100000000001, -0.4131800000000001], [-0.52996, -0.41300000000000003]]
5 169.721 [-0.5300675062406532, -0.41293585244073466] [-0.48349351506034294, -0.4509051872567456] [[-0.5298099999999999, -0.41250999999999993], [-0.5298400000000001, -0.4127799999999999], [-0.53271, -0.41411], [-0.5301400000000001, -0.41280000000000006], [0, 0], [-0.52973, -0.41276], [0, 0], [-0.52911, -0.4112800000000001], [-0.52871, -0.41378000000000004], [-0.5319499999999999, -0.41308999999999996], [-0.5290299999999999, -0.4133199999999999], [-0.5296099999999999, -0.41262], [0, 0], [-0.5302100000000001, -0.4131800000000001], [-0.52996, -0.41300000000000003]]
