ID TIME FPS
8 0.079 0.08
8 0.179 0.1
8 0.289 0.11
8 0.389 0.1
8 0.494 0.11
8 0.598 0.1
8 0.708 0.11
8 0.807 0.1
8 0.907 0.1
8 1.014 0.11
8 1.108 0.09
8 1.207 0.1
8 1.307 0.1
8 1.413 0.11
8 1.507 0.09
8 1.607 0.1
8 1.713 0.11
8 1.807 0.09
8 1.907 0.1
8 2.011 0.1
8 2.107 0.1
8 2.213 0.11
8 2.311 0.1
8 2.407 0.1
8 2.507 0.1
8 2.613 0.11
8 2.707 0.09
8 2.812 0.1
8 2.907 0.1
8 3.007 0.1
8 3.112 0.11
8 3.207 0.09
8 3.307 0.1
8 3.413 0.11
8 3.507 0.09
8 3.607 0.1
8 3.713 0.11
8 3.808 0.1
8 3.913 0.11
8 4.008 0.09
8 4.113 0.11
8 4.207 0.09
8 4.307 0.1
8 4.407 0.1
8 4.513 0.11
8 4.609 0.1
8 4.707 0.1
8 4.807 0.1
8 4.913 0.11
8 5.008 0.09
8 5.108 0.1
8 5.211 0.1
8 5.308 0.1
8 5.412 0.1
8 5.507 0.09
8 5.609 0.1
8 5.708 0.1
8 5.806 0.1
8 5.907 0.1
8 6.012 0.1
8 6.107 0.09
8 6.207 0.1
8 6.307 0.1
8 6.407 0.1
8 6.513 0.11
8 6.608 0.09
8 6.713 0.11
8 6.807 0.09
8 6.908 0.1
8 7.012 0.1
8 7.107 0.09
8 7.212 0.11
8 7.307 0.09
8 7.408 0.1
8 7.513 0.1
8 7.608 0.09
8 7.707 0.1
8 7.812 0.1
8 7.911 0.1
8 8.007 0.1
8 8.107 0.1
8 8.213 0.11
8 8.307 0.09
8 8.408 0.1
8 8.512 0.1
8 8.607 0.09
8 8.713 0.11
8 8.807 0.09
8 8.913 0.11
8 9.007 0.09
8 9.108 0.1
8 9.213 0.1
8 9.307 0.09
8 9.407 0.1
8 9.513 0.11
8 9.608 0.1
8 9.714 0.11
8 9.807 0.09
8 9.907 0.1
8 10.016 0.11
8 10.107 0.09
8 10.208 0.1
8 10.308 0.1
8 10.407 0.1
8 10.512 0.11
8 10.611 0.1
8 10.707 0.1
8 10.807 0.1
8 10.912 0.11
8 11.008 0.1
8 11.107 0.1
8 11.213 0.11
8 11.311 0.1
8 11.407 0.1
8 11.508 0.1
8 11.613 0.11
8 11.708 0.09
8 11.813 0.11
8 11.907 0.09
8 12.008 0.1
8 12.114 0.11
8 12.207 0.09
8 12.308 0.1
8 12.413 0.1
8 12.507 0.09
8 12.608 0.1
8 12.713 0.11
8 12.808 0.09
8 12.914 0.11
8 13.009 0.09
8 13.107 0.1
8 13.208 0.1
8 13.312 0.1
8 13.407 0.1
8 13.507 0.1
8 13.607 0.1
8 13.713 0.11
8 13.807 0.09
8 13.907 0.1
8 14.012 0.1
8 14.107 0.09
8 14.207 0.1
8 14.312 0.11
8 14.407 0.1
8 14.513 0.11
8 14.607 0.09
8 14.707 0.1
8 14.812 0.1
8 14.907 0.1
8 15.01 0.1
8 15.108 0.1
8 15.213 0.11
8 15.313 0.1
8 15.407 0.09
8 15.507 0.1
8 15.613 0.11
8 15.707 0.09
8 15.814 0.11
8 15.907 0.09
8 16.007 0.1
8 16.107 0.1
8 16.213 0.11
8 16.307 0.09
8 16.413 0.11
8 16.507 0.09
8 16.612 0.1
8 16.707 0.1
8 16.808 0.1
8 16.912 0.1
8 17.007 0.09
8 17.107 0.1
8 17.208 0.1
8 17.313 0.1
8 17.406 0.09
8 17.508 0.1
8 17.611 0.1
8 17.708 0.1
8 17.814 0.11
8 17.911 0.1
8 18.007 0.1
8 18.107 0.1
8 18.213 0.11
8 18.307 0.09
8 18.407 0.1
8 18.509 0.1
8 18.607 0.1
8 18.708 0.1
8 18.812 0.1
8 18.907 0.09
8 19.013 0.11
8 19.11 0.1
8 19.207 0.1
8 19.307 0.1
8 19.407 0.1
8 19.509 0.1
8 19.607 0.1
8 19.712 0.11
8 19.813 0.1
8 19.907 0.09
8 20.008 0.1
8 20.112 0.1
8 20.211 0.1
8 20.307 0.1
8 20.407 0.1
8 20.513 0.11
8 20.607 0.09
8 20.708 0.1
8 20.811 0.1
8 20.908 0.1
8 21.013 0.11
8 21.108 0.09
8 21.212 0.1
8 21.309 0.1
8 21.407 0.1
8 21.507 0.1
8 21.613 0.11
8 21.707 0.09
8 21.807 0.1
8 21.913 0.11
8 22.007 0.09
8 22.108 0.1
8 22.212 0.1
8 22.307 0.09
8 22.408 0.1
8 22.512 0.1
8 22.607 0.09
8 22.712 0.11
8 22.815 0.1
8 22.909 0.09
8 23.008 0.1
8 23.107 0.1
8 23.208 0.1
8 23.308 0.1
8 23.413 0.1
8 23.507 0.09
8 23.607 0.1
8 23.708 0.1
8 23.813 0.11
8 23.908 0.09
8 24.009 0.1
8 24.11 0.1
8 24.209 0.1
8 24.313 0.1
8 24.413 0.1
8 24.507 0.09
8 24.608 0.1
8 24.712 0.1
8 24.807 0.09
8 24.906 0.1
8 25.008 0.1
8 25.114 0.11
8 25.211 0.1
8 25.308 0.1
8 25.414 0.11
8 25.507 0.09
8 25.609 0.1
8 25.708 0.1
8 25.806 0.1
8 25.907 0.1
8 26.013 0.11
8 26.109 0.1
8 26.213 0.1
8 26.307 0.09
8 26.407 0.1
8 26.512 0.11
8 26.607 0.09
8 26.707 0.1
8 26.813 0.11
8 26.908 0.09
8 27.009 0.1
8 27.107 0.1
8 27.209 0.1
8 27.308 0.1
8 27.407 0.1
8 27.513 0.11
8 27.614 0.1
8 27.707 0.09
8 27.807 0.1
8 27.913 0.11
8 28.012 0.1
8 28.107 0.1
8 28.207 0.1
8 28.314 0.11
8 28.414 0.1
8 28.507 0.09
8 28.608 0.1
8 28.708 0.1
8 28.807 0.1
8 28.911 0.1
8 29.007 0.1
8 29.108 0.1
8 29.213 0.1
8 29.307 0.09
8 29.412 0.1
8 29.507 0.09
8 29.608 0.1
8 29.714 0.11
8 29.807 0.09
8 29.908 0.1
8 30.014 0.11
8 30.107 0.09
8 30.208 0.1
8 30.307 0.1
8 30.409 0.1
8 30.508 0.1
8 30.615 0.11
8 30.707 0.09
8 30.807 0.1
8 30.915 0.11
8 31.007 0.09
8 31.107 0.1
8 31.214 0.11
8 31.307 0.09
8 31.407 0.1
8 31.507 0.1
8 31.609 0.1
8 31.714 0.11
8 31.807 0.09
8 31.911 0.1
8 32.015 0.1
8 32.107 0.09
8 32.207 0.1
8 32.31 0.1
8 32.407 0.1
8 32.513 0.11
8 32.607 0.09
8 32.71 0.1
8 32.813 0.1
8 32.908 0.09
8 33.014 0.11
8 33.113 0.1
8 33.207 0.09
8 33.307 0.1
8 33.407 0.1
8 33.507 0.1
8 33.607 0.1
8 33.712 0.1
8 33.806 0.09
8 33.908 0.1
8 34.014 0.11
8 34.113 0.1
8 34.207 0.09
8 34.308 0.1
8 34.413 0.11
8 34.513 0.1
8 34.607 0.09
8 34.713 0.11
8 34.809 0.1
8 34.907 0.1
8 35.013 0.11
8 35.107 0.09
8 35.208 0.1
8 35.313 0.11
8 35.407 0.09
8 35.508 0.1
8 35.614 0.11
8 35.706 0.09
8 35.807 0.1
8 35.912 0.1
8 36.006 0.09
8 36.107 0.1
8 36.211 0.1
8 36.306 0.09
8 36.407 0.1
8 36.507 0.1
8 36.607 0.1
8 36.714 0.11
8 36.807 0.09
8 36.908 0.1
8 37.013 0.1
8 37.107 0.09
8 37.208 0.1
8 37.313 0.11
8 37.408 0.09
8 37.507 0.1
8 37.612 0.1
8 37.71 0.1
8 37.807 0.1
8 37.913 0.11
8 38.006 0.09
8 38.107 0.1
8 38.213 0.11
8 38.307 0.09
