ID TIME pos
9 5.248 [-0.338778130701499, 0.43950386142034237] []
9 10.28 [-0.338778130701499, 0.43950386142034237] []
9 15.301 [-0.338778130701499, 0.43950386142034237] []
9 20.316 [-0.338778130701499, 0.43950386142034237] []
9 25.334 [-0.338778130701499, 0.43950386142034237] []
9 30.43 [-0.338778130701499, 0.43950386142034237] []
9 35.559 [-0.338778130701499, 0.43950386142034237] []
9 40.643 [-0.338778130701499, 0.43950386142034237] []
9 45.663 [-0.338778130701499, 0.43950386142034237] []
9 50.708 [-0.338778130701499, 0.43950386142034237] []
9 55.806 [-0.338778130701499, 0.43950386142034237] [(-39078, -38433, 1676601095, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -39078, -38433)]
9 71.605 [-0.338778130701499, 0.43950386142034237] [(-39078, -38433, 1676601095, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -39078, -38433), (-35365, 45329, 1676601103, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, -35365, 45329)]
9 117.764 [-0.338778130701499, 0.43950386142034237] [(-38914, -38049, 1676601095, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -39078, -38433), (-30884, 51864, 1676601103, 0, 3, 30000000000000000000, 20000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, -31809, 50184)]
9 149.972 [-0.338778130701499, 0.43950386142034237] [(-39020, -38086, 1676601095, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -39078, -38433), (-30884, 51864, 1676601103, 0, 3, 30000000000000000000, 20000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, -31809, 50184)]
9 173.195 [-0.338778130701499, 0.43950386142034237] [(-39020, -38086, 1676601095, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -39078, -38433), (-32142, 47683, 1676601103, 0, 5, 51111111111111110000, 41111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, -32898, 45849)]
