ID TIME pos
10 5.304 [-0.2944833697192148, 0.4089485170622933] []
10 10.306 [-0.2944833697192148, 0.4089485170622933] []
10 15.342 [-0.2944833697192148, 0.4089485170622933] []
10 20.343 [-0.2944833697192148, 0.4089485170622933] []
10 25.351 [-0.2944833697192148, 0.4089485170622933] []
10 30.376 [-0.2944833697192148, 0.4089485170622933] []
10 35.462 [-0.2944833697192148, 0.4089485170622933] []
10 40.534 [-0.2944833697192148, 0.4089485170622933] [(-32096, 40431, 1676645033, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -32096, 40431)]
10 77.429 [-0.2944833697192148, 0.4089485170622933] [(-29732, 41476, 1676645033, 0, 6, 60000000000000000000, 50000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29307, 41462)]
10 112.88 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645105, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-26295, 35832, 1676645095, 0, 4, 40000000000000000000, 40000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -26295, 35832)]
10 153.1 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645145, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645145, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-39250, 68269, 1676645145, 0, 1, 12656250000000000000, 12656250000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -39250, 68269)]
10 203.941 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645195, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645195, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36118, 52157, 1676645145, 0, 9, 98281250000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (1703, 20096, 1676645187, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 1703, 20096)]
10 226.17 [-0.2944833697192148, 0.4089485170622933] [(-29990, 40645, 1676645217, 1, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -29305, 40528), (-28177, 37358, 1676645217, 1, 10, 105000000000000000000, 82500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29450, 40761), (-36673, 52375, 1676645217, 1, 10, 109687500000000000000, 75468750000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -35342, 47289), (-13005, 21311, 1676645187, 0, 2, 22656250000000000000, 22656250000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -13005, 21311)]
