ID TIME pos
7 1.209 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 81.427 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 86.434 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 91.442 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 96.449 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 101.457 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.24903000000000008, 0.0800200000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 106.465 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.24903000000000008, 0.0800200000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 111.473 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.24903000000000008, 0.0800200000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 116.48 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.24903000000000008, 0.0800200000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 121.489 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.24903000000000008, 0.0800200000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 126.497 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.24903000000000008, 0.0800200000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 131.504 [-0.6087493207254738, 0.5598822276230995] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.24903000000000008, 0.0800200000000002], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 136.512 [-0.34098814500335867, -0.2512636933906338] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [0, 0], [-0.32453, -0.06349999999999989], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 141.52 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [0, 0], [-0.28733999999999993, -0.14955000000000007], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 146.528 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.27821000000000007, -0.17298999999999998], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 151.536 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.27821000000000007, -0.17298999999999998], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 156.544 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.27821000000000007, -0.17298999999999998], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 161.55 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.27821000000000007, -0.17298999999999998], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 166.558 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.27821000000000007, -0.17298999999999998], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 171.565 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 176.573 [-0.33214792028613727, -0.2725002010922571] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 181.581 [-0.3738028859365236, -0.3453818592997133] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.16477999999999993, -0.012159999999999949], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 186.589 [-0.37539840693801035, -0.34817346444156266] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.16477999999999993, -0.012159999999999949], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 191.597 [-0.3754049728680577, -0.3481849525285661] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.16477999999999993, -0.012159999999999949], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 196.605 [-0.3754049998883459, -0.3481849998046444] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.16477999999999993, -0.012159999999999949], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 201.613 [-0.3754049999995405, -0.34818499999919617] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.16477999999999993, -0.012159999999999949], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 206.621 [-0.37540499999999805, -0.3481849999999968] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.21206999999999998, -0.060820000000000096], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 211.629 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 216.637 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 221.645 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 226.653 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 231.659 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 236.667 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2058899999999999, -0.05512000000000006], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 241.676 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.25278, -0.1140000000000001], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 246.683 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 251.691 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 256.699 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 261.707 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 266.714 [-0.375405, -0.348185] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [0, 0], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 271.722 [-0.38125125, -0.37164125000000003] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.2775700000000001, -0.14721000000000006], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 276.73 [-0.3831980969238281, -0.3794523645019532] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.2831300000000001, -0.15456000000000003], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 281.738 [-0.38319999814152716, -0.37945999254345897] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2121900000000001, -0.060939999999999994], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.2764500000000001, -0.14817999999999998], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 286.746 [-0.3831999999981851, -0.3794599999927183] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.23699000000000003, -0.09647000000000006], [0, 0], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.2716099999999999, -0.14373999999999998], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 291.753 [-0.35655879999999884, -0.3230115999999955] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.23617, -0.09572000000000003], [-0.25342, -0.1274599999999999], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.27231000000000005, -0.14436000000000004], [-0.39879, -0.44201], [0, 0], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 296.761 [-0.33221150903703706, -0.2824422595555556] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.23649999999999993, -0.10213000000000005], [-0.24824000000000002, -0.1234599999999999], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [0, 0], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.26264, -0.14931000000000005], [-0.39879, -0.44201], [0.43918999999999997, 0.4318599999999999], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 301.769 [-0.3211985848224247, -0.2583203099933373] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.23643999999999998, -0.10211999999999999], [-0.24821000000000004, -0.12342000000000009], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [-0.25127999999999995, -0.0930200000000001], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.26264, -0.14931000000000005], [-0.39879, -0.44201], [0.43918999999999997, 0.4318599999999999], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 306.777 [-0.25527979999909695, -0.11636855895222191] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.24635000000000007, -0.11423000000000005], [-0.24821000000000004, -0.12342000000000009], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [-0.24900999999999995, -0.11380999999999997], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.26264, -0.14931000000000005], [-0.39879, -0.44201], [0.43918999999999997, 0.4318599999999999], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 311.784 [-0.25519501337537925, -0.11654996361985794] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2463200000000001, -0.11434999999999995], [-0.24821000000000004, -0.12342000000000009], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [-0.2487299999999999, -0.11434999999999995], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.26264, -0.14931000000000005], [-0.39879, -0.44201], [0.43918999999999997, 0.4318599999999999], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 316.788 [-0.2551950000007958, -0.11654999999783543] [-0.28401325926305365, 0.4193354248612177] [[0, 0], [0, 0], [-0.2463200000000001, -0.11434999999999995], [-0.24821000000000004, -0.12342000000000009], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [-0.2487299999999999, -0.11434999999999995], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.26264, -0.14931000000000005], [-0.39879, -0.44201], [0.43918999999999997, 0.4318599999999999], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
7 321.795 [-0.2548592712402344, -0.11529539306640618] [-0.28401325926305365, 0.4193354248612177] [[-0.25281, -0.10864000000000007], [0, 0], [-0.2463200000000001, -0.11434999999999995], [-0.24821000000000004, -0.12342000000000009], [0, 0], [-0.22377000000000002, -0.07464000000000004], [0, 0], [-0.2487299999999999, -0.11434999999999995], [-0.26942, -0.08295999999999992], [-0.2558499999999999, -0.11491000000000007], [-0.26264, -0.14931000000000005], [-0.39879, -0.44201], [0.43918999999999997, 0.4318599999999999], [-0.4087700000000001, -0.2951600000000001], [-0.3420399999999999, -0.40121000000000007]]
