[3 INFO main 29] Initialising Python Geth Console...
[3 INFO main 33] Initialising RandB board...
[3 INFO main 33] Initialising navigation...
[3 INFO main 33] Initialising random-walk...
[3 INFO main 33] Initialising odometry...
[3 INFO main 33] Initialising ground-sensors...
[3 INFO main 926] --//-- Starting Experiment --//--
[3 INFO main 2031] Idle.IDLE -> Scout.Query | Duration: 18.59
[3 INFO main 81030] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 86738] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 87038] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 87134] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 88039] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 88539] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 89040] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 89140] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 90042] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 90142] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 91043] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 91246] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 92044] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 92144] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 93046] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 93146] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 94048] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 97052] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 98054] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 98152] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 99055] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 99154] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 100056] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 100256] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 101158] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 101659] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 102159] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 102760] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 103162] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 103662] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 104164] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 104764] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 105265] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 105562] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 106366] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 106463] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 107367] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[3 INFO main 107464] Scout.GotoCenter -> Scout.Query | return to random walk
[3 INFO main 107465] Scout.Query -> Scout.Query | return to random walk
