ID TIME cluster
12 1676851859.888 (-70768, 74373, 1676846495, 2, 10, 50000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -66917, 68270) 0
12 1676851859.889 (-31453, 51233, 1676846502, 2, 10, 50937500000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -32042, 50855) 0
12 1676851859.89 (-63827, 31217, 1676851861, 1, 10, 49131944444444445000, 45381944444444445000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -63683, 31167) 1
12 1676851859.89 (43779, -41293, 1676846544, 2, 10, 49687500000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44637, -41090) 0
12 1676851859.891 (-5875, 56369, 1676851861, 1, 10, 50358382936507937700, 36955605158730160000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -6332, 60308) 1
12 1676851859.892 (43723, -40480, 1676846792, 2, 10, 49674410273368605700, 3750000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 43842, -42037) 0
12 1676851859.892 (-67243, 30993, 1676851861, 1, 10, 53298611111111114000, 38402777777777780000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, -68707, 30523) 1
12 1676851859.893 (11344, -54554, 1676846904, 2, 10, 52411127645502646200, 4131944444444445000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 10939, -56302) 0
12 1676851859.894 (-67573, 30640, 1676851861, 1, 10, 50515873015873015500, 44960317460317459500, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -67803, 30604) 1
12 1676851859.894 (-19433, 76453, 1676847030, 3, 1, 3854166666666666000, 3854166666666666000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -19433, 76453) 1
12 1676851859.895 (-7350, 67448, 1676851861, 1, 10, 48499366181657850000, 48499366181657850000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -7350, 67448) 1
12 1676851859.895 (-65937, 29903, 1676851861, 1, 10, 54153025793650794400, 49949707892416226400, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -65913, 29520) 1
12 1676851859.896 (42974, -40161, 1676847186, 2, 10, 45873291446208113900, 3750000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 43235, -41519) 0
12 1676851859.897 (43209, -41784, 1676847396, 2, 10, 54460488928081522600, 1875000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44315, -41885) 0
12 1676851859.897 (-9671, 68125, 1676851861, 1, 10, 53915581214481675500, 49907093560160688500, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -9705, 68243) 1
12 1676851859.898 (-20574, 30640, 1676847446, 2, 10, 52480549125514403000, 4203317901234568000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -21060, 31089) 0
12 1676851859.898 (-68884, 31821, 1676851861, 1, 10, 54933678718400938600, 54933678718400938600, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, -68884, 31821) 1
12 1676851859.899 (43802, -42593, 1676847666, 2, 10, 53112691064079950000, 1406250000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44003, -42703) 0
12 1676851859.899 (-66486, 32890, 1676851861, 1, 10, 57879456630903390800, 50944741451107192800, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 1, -66148, 33641) 1
12 1676851859.9 (-7189, 66293, 1676851861, 1, 10, 57110530876445226500, 57110530876445226500, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -7189, 66293) 1
12 1676851859.9 (-9170, 67390, 1676851861, 1, 10, 48674930970616412600, 46259325260739869900, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -9218, 67339) 1
12 1676851859.9 (-70496, 32501, 1676851861, 1, 10, 47199787247289174400, 47199787247289174400, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -70496, 32501) 1
12 1676851859.901 (43771, -42118, 1676847966, 2, 10, 47896750124518256000, 1054687500000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45500, -42595) 0
12 1676851859.901 (-63714, 32691, 1676851861, 1, 10, 54199195147666405400, 46918613072443769400, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -63963, 32497) 1
12 1676851859.901 (46448, -42221, 1676848146, 2, 10, 56133102721287162600, 1054687500000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46806, -42159) 0
12 1676851859.902 (-9703, 65862, 1676851861, 1, 10, 56825420900249611500, 56825420900249611500, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -9703, 65862) 1
12 1676851859.902 (-67362, 31019, 1676851861, 1, 10, 51510445939230554500, 51510445939230554500, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -67362, 31019) 1
12 1676851859.902 (45536, -40628, 1676848356, 2, 10, 46140432568922028100, 527343750000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44778, -40517) 0
12 1676851859.903 (-68360, 32897, 1676851861, 1, 10, 54674878421757172500, 54674878421757172500, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -68436, 32836) 1
12 1676851859.904 (-8974, 73635, 1676851861, 1, 10, 53779032352850341900, 46604525901153635500, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -9097, 73254) 1
12 1676851859.904 (-4768, 95373, 1676848596, 2, 10, 56713032305154254000, 395507812500000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45664, -43167) 0
12 1676851859.905 (-62762, 27944, 1676851861, 1, 10, 52997476592880326200, 47689606064216027200, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -62782, 28131) 1
12 1676851859.906 (-5530, 52418, 1676848676, 3, 1, 2467026146036705600, 2467026146036705600, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -5530, 52418) 1
12 1676851859.906 (44303, -40090, 1676848686, 3, 1, 395507812500000000, 395507812500000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44303, -40090) 0
12 1676851859.906 (-44742, 18585, 1676848736, 2, 10, 48175263903571585400, 395507812500000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 43851, -42086) 1
12 1676851859.907 (-7875, 66356, 1676851861, 1, 10, 56782810327403109800, 56782810327403109800, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -7875, 66356) 1
12 1676851859.907 (-62530, 27737, 1676851861, 1, 10, 49936392939953338000, 48544655743772782600, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -62500, 27712) 1
12 1676851859.907 (-65408, 28960, 1676851861, 1, 10, 62510145868586431300, 62510145868586431300, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -65408, 28960) 1
12 1676851859.908 (-61850, 28643, 1676851861, 1, 10, 47340007472309053800, 27646285307125426900, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -63257, 30450) 1
12 1676851859.908 (-7482, 70997, 1676851861, 1, 10, 60114335026232595800, 49981472789693142600, 0, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -7833, 70825) 1
12 1676851859.909 (44233, -41656, 1676849226, 2, 10, 45820342244037139100, 236413272810571000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44397, -42761) 0
12 1676851859.909 (-16610, -77045, 1676851861, 1, 10, 58179266187994280700, 53739431677086039700, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -16303, -78190) 1
12 1676851859.909 (44292, -39733, 1676849422, 2, 10, 61621029104340642400, 997881711490579400, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44801, -40425) 0
12 1676851859.91 (-7424, 60135, 1676851861, 1, 10, 56026311190878814200, 40169118828543980200, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -7786, 61799) 1
12 1676851859.91 (-15761, -80853, 1676851861, 1, 10, 56554850366659244900, 49199836442992480900, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -15432, -81178) 1
12 1676851859.911 (-8629, 66565, 1676851861, 1, 10, 41094066364340498700, 41094066364340498700, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -8629, 66565) 1
12 1676851859.911 (-12068, -77854, 1676851861, 1, 10, 50589887340129409000, 46465191554122666000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -12537, -77741) 1
12 1676851859.912 (-9670, 68032, 1676851861, 1, 10, 64162654873635087000, 64162654873635087000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -9670, 68032) 1
12 1676851859.912 (44140, -40205, 1676849856, 2, 10, 50956372923462253200, 748411283617934500, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 43827, -40407) 0
12 1676851859.913 (-16038, -84010, 1676851861, 1, 10, 53373431496646871100, 53373431496646871100, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -16038, -84010) 1
12 1676851859.913 (-11307, 67043, 1676851861, 1, 10, 46684512149784863300, 46684512149784863300, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -11307, 67043) 1
12 1676851859.914 (42630, -43627, 1676850066, 2, 10, 52150236026031845100, 862986166562566200, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 43512, -42886) 0
12 1676851859.914 (-8624, 68211, 1676851861, 1, 10, 48695331239708520300, 47474567820255209500, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -8604, 68211) 1
12 1676851859.915 (-13127, -79595, 1676851861, 1, 10, 60342910578618866400, 58715226019347785000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 1, -13074, -79539) 1
12 1676851859.915 (-13598, -78050, 1676851861, 1, 10, 51630912963254608000, 51630912963254608000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, -13598, -78050) 1
12 1676851859.915 (-11430, -82752, 1676851861, 1, 10, 54152812751324737600, 50976406925468888600, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -11590, -82703) 1
12 1676851859.916 (-8470, 68205, 1676851861, 1, 10, 63689650092760541000, 63689650092760541000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -8470, 68205) 1
12 1676851859.916 (43982, -42464, 1676850517, 2, 10, 53042604053308979970, 460136804017441170, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 43824, -40830) 0
12 1676851859.916 (-14597, -80985, 1676851861, 1, 10, 46785065437677082400, 46785065437677082400, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -14597, -80985) 1
12 1676851859.917 (-10503, 69063, 1676851861, 1, 10, 60856275722873401800, 56034808224262366800, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -10453, 69082) 1
12 1676851859.917 (-64160, 26726, 1676851861, 1, 10, 59916549773538587000, 58434450615335782500, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -64247, 26919) 1
12 1676851859.918 (-13640, -81556, 1676851861, 1, 10, 64107574951662457600, 64107574951662457600, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -13640, -81556) 1
12 1676851859.918 (-10198, 64954, 1676851861, 1, 10, 45286970346319677460, 45286970346319677460, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -10198, 64954) 1
