ID TIME ESTIMATE W B S1 S2 S3
17 0.12 0.125 0 3 0.0 0.0 0.0
17 1.129 0.071 0 6 0.0 0.0 0.0
17 2.242 0.05 0 9 0.0 0.0 0.0
17 3.332 0.038 0 12 0.0 0.0 0.0
17 4.377 0.031 0 15 0.0 0.0 0.0
17 5.428 0.026 0 18 0.0 0.0 0.0
17 6.527 0.023 0 21 0.0 0.0 0.0
17 7.534 0.02 0 24 0.0 0.0 0.0
17 8.626 0.018 0 27 0.0 0.0 0.0
17 9.644 0.016 0 30 0.0 0.0 0.0
17 10.749 0.015 0 33 0.0 0.0 0.0
17 11.87 0.014 0 36 0.0 0.0 0.0
17 12.943 0.013 0 39 0.0 0.0 0.0
17 14.029 0.012 0 42 0.0 0.0 0.0
17 15.154 0.011 0 45 0.0 0.0 0.0
17 16.23 0.051 2 46 0.0 1.0 1.0
17 17.246 0.048 2 49 0.0 0.0 0.0
17 18.314 0.045 2 52 0.0 0.0 0.0
17 19.37 0.043 2 55 0.0 0.0 0.0
17 20.413 0.057 3 57 0.0 0.0 1.0
17 21.447 0.102 6 57 1.0 1.0 1.0
17 22.519 0.142 9 57 1.0 1.0 1.0
17 23.551 0.179 12 57 1.0 1.0 1.0
17 24.622 0.212 15 57 1.0 1.0 1.0
17 25.646 0.204 15 60 0.0 0.0 0.0
17 26.725 0.222 17 61 0.0 1.0 1.0
17 27.766 0.213 17 64 0.0 0.0 0.0
17 28.828 0.206 17 67 0.0 0.0 0.0
17 29.846 0.199 17 70 0.0 0.0 0.0
17 30.911 0.225 20 70 1.0 1.0 1.0
17 31.95 0.25 23 70 1.0 1.0 1.0
17 33.027 0.242 23 73 0.0 0.0 0.0
17 34.051 0.265 26 73 1.0 1.0 1.0
17 35.118 0.286 29 73 1.0 1.0 1.0
17 36.14 0.297 31 74 1.0 1.0 0.0
17 37.22 0.317 34 74 1.0 1.0 1.0
17 38.243 0.308 34 77 0.0 0.0 0.0
17 39.323 0.3 34 80 0.0 0.0 0.0
17 40.334 0.292 34 83 0.0 0.0 0.0
17 41.401 0.293 35 85 0.0 0.0 1.0
17 42.434 0.286 35 88 0.0 0.0 0.0
17 43.503 0.303 38 88 1.0 1.0 1.0
17 44.543 0.319 41 88 1.0 1.0 1.0
17 45.627 0.335 44 88 1.0 1.0 1.0
17 46.657 0.327 44 91 0.0 0.0 0.0
17 47.73 0.32 44 94 0.0 0.0 0.0
17 48.762 0.313 44 97 0.0 0.0 0.0
17 49.824 0.307 44 100 0.0 0.0 0.0
17 50.854 0.301 44 103 0.0 0.0 0.0
17 51.917 0.295 44 106 0.0 0.0 0.0
17 52.96 0.308 47 106 1.0 1.0 1.0
17 54.019 0.303 47 109 0.0 0.0 0.0
17 55.054 0.297 47 112 0.0 0.0 0.0
17 56.122 0.291 47 115 0.0 0.0 0.0
17 57.138 0.286 47 118 0.0 0.0 0.0
17 58.234 0.281 47 121 0.0 0.0 0.0
17 59.322 0.294 50 121 1.0 1.0 1.0
17 60.446 0.289 50 124 0.0 0.0 0.0
17 61.526 0.284 50 127 0.0 0.0 0.0
17 62.544 0.279 50 130 0.0 0.0 0.0
17 63.643 0.274 50 133 0.0 0.0 0.0
17 64.659 0.27 50 136 0.0 0.0 0.0
17 65.731 0.266 50 139 0.0 0.0 0.0
17 66.747 0.262 50 142 0.0 0.0 0.0
17 67.837 0.258 50 145 0.0 0.0 0.0
17 68.903 0.254 50 148 0.0 0.0 0.0
17 69.915 0.25 50 151 0.0 0.0 0.0
17 70.936 0.246 50 154 0.0 0.0 0.0
17 72.023 0.243 50 157 0.0 0.0 0.0
17 73.106 0.239 50 160 0.0 0.0 0.0
17 74.13 0.236 50 163 0.0 0.0 0.0
17 75.141 0.247 53 163 1.0 1.0 1.0
17 76.208 0.252 55 164 0.0 1.0 1.0
17 77.228 0.258 57 165 0.0 1.0 1.0
