ID TIME #BLOCKS
17 1.198 1
17 19.392 1
17 30.934 1
17 45.645 1
17 68.919 2
17 80.429 1
17 97.718 1
17 114.633 1
17 156.09 1
17 171.846 2
17 172.973 1
17 183.708 1
17 225.424 2
17 228.391 1
17 230.494 1
17 237.997 1
17 254.806 1
17 260.212 2
17 267.492 1
17 270.716 1
17 286.602 1
17 297.155 1
17 335.553 1
17 344.035 1
17 358.949 1
17 372.945 1
17 386.685 1
17 402.678 2
17 418.688 1
17 420.894 1
17 443.401 2
17 462.535 1
17 469.031 1
17 486.051 1
17 510.535 2
17 528.339 1
17 543.271 2
17 552.721 1
17 568.448 1
17 585.445 1
17 600.143 1
17 620.045 1
17 648.298 1
17 654.759 1
