ID TIME #BLOCKS
7 5.963 1
7 123.009 4
7 218.996 1
7 247.978 1
7 287.984 1
7 316.989 3
7 347.995 1
7 472.002 1
7 505.005 5
7 540.029 1
7 558.011 1
7 606.017 1
7 629.028 1
7 647.039 1
7 691.042 3
7 743.088 1
7 779.075 1
7 847.085 4
7 874.069 1
7 908.07 1
7 958.069 1
7 977.067 1
7 1024.064 4
7 1049.087 1
7 1068.066 1
7 1118.121 1
7 1146.1 2
7 1182.13 3
7 1260.092 2
7 1292.143 1
7 1336.087 2
7 1425.105 1
7 1446.101 2
7 1491.113 1
7 1535.134 1
7 1550.149 1
7 1577.139 1
7 1593.164 1
7 1676.148 1
7 1692.155 1
7 1723.162 3
7 1746.162 1
