ID TIME pos
1 5.067 [0, 0] [-0.46688828404979016, -0.4360642591606199]
1 35.566 [0, 0] [-0.46688828404979016, -0.4360642591606199]
1 65.969 [0, 0] [-0.46688828404979016, -0.4360642591606199]
1 96.467 [0, 0] [-0.46688828404979016, -0.4360642591606199]
1 131.367 [-0.50595, -0.25586166666666665] [-0.46688828404979016, -0.4360642591606199]
1 161.368 [-0.50270875, -0.2593275] [-0.46688828404979016, -0.4360642591606199]
1 192.667 [-0.49290166666666657, -0.27772250000000004] [-0.46688828404979016, -0.4360642591606199]
1 222.968 [-0.48537341085235985, -0.2952165523773376] [-0.46688828404979016, -0.4360642591606199]
1 253.367 [-0.47987741085235974, -0.29825855237733756] [-0.46688828404979016, -0.4360642591606199]
1 283.868 [-0.47987741085235974, -0.29825855237733756] [-0.46688828404979016, -0.4360642591606199]
1 314.169 [-0.47935074418569307, -0.2992525523773376] [-0.46688828404979016, -0.4360642591606199]
1 344.467 [-0.47608341085235983, -0.3027905523773376] [-0.46688828404979016, -0.4360642591606199]
1 374.967 [-0.4760074108523597, -0.30286521904400426] [-0.46688828404979016, -0.4360642591606199]
1 405.367 [-0.47532807751902645, -0.30339388571067094] [-0.46688828404979016, -0.4360642591606199]
1 435.766 [-0.47472607751902646, -0.30427521904400423] [-0.46688828404979016, -0.4360642591606199]
