ID TIME pos
15 0.094 [0, 0] [-0.3838908250909344, 0.3082442288673111]
15 5.106 [0, 0] [-0.3838908250909344, 0.3082442288673111]
15 10.108 [0, 0] [-0.3838908250909344, 0.3082442288673111]
15 15.113 [0, 0] [-0.3838908250909344, 0.3082442288673111]
15 20.132 [0, 0] [-0.3838908250909344, 0.3082442288673111]
15 25.229 [0, 0] [-0.3838908250909344, 0.3082442288673111]
15 30.242 [0, 0] [-0.3838908250909344, 0.3082442288673111]
15 35.246 [-0.38639500000000004, 0.26953000000000005] [-0.3838908250909344, 0.3082442288673111]
15 40.25 [-0.38639500000000004, 0.26953000000000005] [-0.3838908250909344, 0.3082442288673111]
15 45.263 [-0.38639500000000004, 0.26953000000000005] [-0.3838908250909344, 0.3082442288673111]
15 50.275 [-0.39030666666666675, 0.2754366666666666] [-0.3838908250909344, 0.3082442288673111]
15 55.276 [-0.3918225, 0.27227] [-0.3838908250909344, 0.3082442288673111]
15 60.28 [-0.39177500000000004, 0.2722899999999999] [-0.3838908250909344, 0.3082442288673111]
15 65.287 [-0.39167250000000003, 0.26949499999999993] [-0.3838908250909344, 0.3082442288673111]
15 70.295 [-0.39167, 0.26870249999999996] [-0.3838908250909344, 0.3082442288673111]
15 75.298 [-0.390554, 0.2685759999999999] [-0.3838908250909344, 0.3082442288673111]
15 80.304 [-0.39528, 0.264685] [-0.3838908250909344, 0.3082442288673111]
15 85.31 [-0.3975657142857143, 0.2573814285714286] [-0.3838908250909344, 0.3082442288673111]
15 90.415 [-0.3973328571428571, 0.25787714285714286] [-0.3838908250909344, 0.3082442288673111]
15 95.421 [-0.4032677777777778, 0.25335666666666673] [-0.3838908250909344, 0.3082442288673111]
15 100.427 [-0.4035177777777778, 0.25310000000000005] [-0.3838908250909344, 0.3082442288673111]
15 105.438 [-0.40309599999999995, 0.253939] [-0.3838908250909344, 0.3082442288673111]
15 110.442 [-0.40351499999999996, 0.253628] [-0.3838908250909344, 0.3082442288673111]
15 115.447 [-0.40351499999999996, 0.253627] [-0.3838908250909344, 0.3082442288673111]
15 120.456 [-0.40351099999999995, 0.25357799999999997] [-0.3838908250909344, 0.3082442288673111]
15 125.459 [-0.4066579999999999, 0.25693099999999996] [-0.3838908250909344, 0.3082442288673111]
15 130.47 [-0.406667, 0.25696299999999994] [-0.3838908250909344, 0.3082442288673111]
15 135.473 [-0.40743727272727265, 0.25766999999999995] [-0.3838908250909344, 0.3082442288673111]
15 140.483 [-0.4138676923076922, 0.2590430769230769] [-0.3838908250909344, 0.3082442288673111]
15 145.484 [-0.41447076923076914, 0.2591130769230769] [-0.3838908250909344, 0.3082442288673111]
15 150.494 [-0.41453846153846147, 0.25911615384615383] [-0.3838908250909344, 0.3082442288673111]
15 155.498 [-0.42488866005780235, 0.2621919327386837] [-0.3838908250909344, 0.3082442288673111]
15 160.611 [-0.4251208029149451, 0.26227407559582655] [-0.3838908250909344, 0.3082442288673111]
15 165.616 [-0.4266493743435166, 0.2616097898815408] [-0.3838908250909344, 0.3082442288673111]
15 170.617 [-0.42667794577208795, 0.261597647024398] [-0.3838908250909344, 0.3082442288673111]
15 175.632 [-0.42741508862923083, 0.261322647024398] [-0.3838908250909344, 0.3082442288673111]
15 180.634 [-0.42743866005780223, 0.2613319327386837] [-0.3838908250909344, 0.3082442288673111]
15 185.64 [-0.4274358029149451, 0.26130836131011226] [-0.3838908250909344, 0.3082442288673111]
15 190.643 [-0.42752508862923083, 0.26128336131011226] [-0.3838908250909344, 0.3082442288673111]
15 195.649 [-0.4276422314863737, 0.26146978988154085] [-0.3838908250909344, 0.3082442288673111]
15 200.666 [-0.4276443743435165, 0.26146978988154085] [-0.3838908250909344, 0.3082442288673111]
15 205.767 [-0.4276443743435165, 0.26146978988154085] [-0.3838908250909344, 0.3082442288673111]
15 210.774 [-0.4276443743435165, 0.26146978988154085] [-0.3838908250909344, 0.3082442288673111]
15 215.779 [-0.4276443743435165, 0.26146978988154085] [-0.3838908250909344, 0.3082442288673111]
15 220.783 [-0.4276443743435165, 0.26146978988154085] [-0.3838908250909344, 0.3082442288673111]
15 225.792 [-0.4276443743435165, 0.26146978988154085] [-0.3838908250909344, 0.3082442288673111]
15 230.801 [-0.4276079457720879, 0.2613312184529694] [-0.3838908250909344, 0.3082442288673111]
15 235.806 [-0.4276079457720879, 0.2613312184529694] [-0.3838908250909344, 0.3082442288673111]
15 240.814 [-0.4276079457720879, 0.2613312184529694] [-0.3838908250909344, 0.3082442288673111]
15 245.816 [-0.42827294577208797, 0.261642647024398] [-0.3838908250909344, 0.3082442288673111]
15 250.83 [-0.42827294577208797, 0.261642647024398] [-0.3838908250909344, 0.3082442288673111]
15 255.929 [-0.4277308029149451, 0.2614997898815408] [-0.3838908250909344, 0.3082442288673111]
15 261.038 [-0.42779866005780226, 0.2615162184529694] [-0.3838908250909344, 0.3082442288673111]
15 266.043 [-0.4277993743435165, 0.2615162184529694] [-0.3838908250909344, 0.3082442288673111]
15 271.048 [-0.4283922314863737, 0.2617805041672551] [-0.3838908250909344, 0.3082442288673111]
15 276.057 [-0.4285958029149451, 0.26186121845296945] [-0.3838908250909344, 0.3082442288673111]
15 281.063 [-0.4285958029149451, 0.26186121845296945] [-0.3838908250909344, 0.3082442288673111]
15 286.073 [-0.4285958029149451, 0.26186121845296945] [-0.3838908250909344, 0.3082442288673111]
15 291.078 [-0.4285958029149451, 0.26186121845296945] [-0.3838908250909344, 0.3082442288673111]
15 296.092 [-0.4285958029149451, 0.26186121845296945] [-0.3838908250909344, 0.3082442288673111]
15 301.094 [-0.4286000886292308, 0.2618633613101123] [-0.3838908250909344, 0.3082442288673111]
15 306.103 [-0.4286000886292308, 0.2618633613101123] [-0.3838908250909344, 0.3082442288673111]
15 311.207 [-0.4285658029149451, 0.2618533613101123] [-0.3838908250909344, 0.3082442288673111]
15 316.217 [-0.4285658029149451, 0.2618533613101123] [-0.3838908250909344, 0.3082442288673111]
15 321.319 [-0.4285658029149451, 0.2618533613101123] [-0.3838908250909344, 0.3082442288673111]
15 326.329 [-0.4285386600578023, 0.26184836131011224] [-0.3838908250909344, 0.3082442288673111]
15 331.332 [-0.42859294577208795, 0.2618197898815408] [-0.3838908250909344, 0.3082442288673111]
15 336.339 [-0.4285986600578022, 0.26182336131011225] [-0.3838908250909344, 0.3082442288673111]
15 341.345 [-0.42880580291494513, 0.2619740755958265] [-0.3838908250909344, 0.3082442288673111]
15 346.349 [-0.42880580291494513, 0.2619740755958265] [-0.3838908250909344, 0.3082442288673111]
15 351.356 [-0.42880580291494513, 0.2619740755958265] [-0.3838908250909344, 0.3082442288673111]
15 356.363 [-0.42880580291494513, 0.2619740755958265] [-0.3838908250909344, 0.3082442288673111]
15 361.37 [-0.42880580291494513, 0.2619740755958265] [-0.3838908250909344, 0.3082442288673111]
15 366.378 [-0.42884937434351655, 0.26206978988154084] [-0.3838908250909344, 0.3082442288673111]
15 371.382 [-0.4288293743435166, 0.2627133613101123] [-0.3838908250909344, 0.3082442288673111]
15 376.385 [-0.42883223148637367, 0.26271621845296944] [-0.3838908250909344, 0.3082442288673111]
15 381.393 [-0.42883223148637367, 0.26271621845296944] [-0.3838908250909344, 0.3082442288673111]
15 386.401 [-0.42883223148637367, 0.26271621845296944] [-0.3838908250909344, 0.3082442288673111]
15 391.412 [-0.4299215172006594, 0.2625383613101123] [-0.3838908250909344, 0.3082442288673111]
15 396.412 [-0.4300293743435165, 0.26246621845296947] [-0.3838908250909344, 0.3082442288673111]
15 401.426 [-0.4284550886292308, 0.26127693273868374] [-0.3838908250909344, 0.3082442288673111]
15 406.428 [-0.42848008862923087, 0.2611112184529695] [-0.3838908250909344, 0.3082442288673111]
15 411.435 [-0.428712945772088, 0.2611140755958266] [-0.3838908250909344, 0.3082442288673111]
15 416.44 [-0.4287808029149452, 0.26114978988154086] [-0.3838908250909344, 0.3082442288673111]
15 421.448 [-0.4288508029149452, 0.261192647024398] [-0.3838908250909344, 0.3082442288673111]
15 426.556 [-0.42858723148637373, 0.2612005041672551] [-0.3838908250909344, 0.3082442288673111]
15 431.561 [-0.42732866005780235, 0.26133836131011223] [-0.3838908250909344, 0.3082442288673111]
15 436.563 [-0.42732866005780235, 0.26133836131011223] [-0.3838908250909344, 0.3082442288673111]
15 441.57 [-0.42732866005780235, 0.26133764702439793] [-0.3838908250909344, 0.3082442288673111]
15 446.584 [-0.42732866005780235, 0.26133764702439793] [-0.3838908250909344, 0.3082442288673111]
15 451.587 [-0.42732866005780235, 0.26133764702439793] [-0.3838908250909344, 0.3082442288673111]
15 456.598 [-0.42732866005780235, 0.26133764702439793] [-0.3838908250909344, 0.3082442288673111]
15 461.707 [-0.42817651720065947, 0.26190978988154084] [-0.3838908250909344, 0.3082442288673111]
15 466.707 [-0.42817651720065947, 0.26190978988154084] [-0.3838908250909344, 0.3082442288673111]
15 471.714 [-0.42818151720065944, 0.26187978988154087] [-0.3838908250909344, 0.3082442288673111]
15 476.721 [-0.42818151720065944, 0.26187978988154087] [-0.3838908250909344, 0.3082442288673111]
15 481.736 [-0.42818580291494523, 0.261882647024398] [-0.3838908250909344, 0.3082442288673111]
15 486.737 [-0.42818937434351667, 0.26180978988154086] [-0.3838908250909344, 0.3082442288673111]
15 491.742 [-0.42818937434351667, 0.26180978988154086] [-0.3838908250909344, 0.3082442288673111]
15 496.749 [-0.42818937434351667, 0.26180978988154086] [-0.3838908250909344, 0.3082442288673111]
15 501.759 [-0.42825508862923084, 0.2618312184529694] [-0.3838908250909344, 0.3082442288673111]
15 506.762 [-0.42444674938728216, 0.26162847055610483] [-0.3838908250909344, 0.3082442288673111]
15 511.776 [-0.42444674938728216, 0.26162847055610483] [-0.3838908250909344, 0.3082442288673111]
15 516.779 [-0.4242140827206155, 0.2616018038894381] [-0.3838908250909344, 0.3082442288673111]
15 521.783 [-0.4237427493872821, 0.26086580388943814] [-0.3838908250909344, 0.3082442288673111]
15 526.785 [-0.4237654160539488, 0.2608344705561048] [-0.3838908250909344, 0.3082442288673111]
15 531.791 [-0.4236354160539487, 0.2608384705561048] [-0.3838908250909344, 0.3082442288673111]
15 536.798 [-0.4236354160539487, 0.2608384705561048] [-0.3838908250909344, 0.3082442288673111]
15 541.807 [-0.4236354160539487, 0.2608384705561048] [-0.3838908250909344, 0.3082442288673111]
15 546.915 [-0.4236354160539487, 0.2608384705561048] [-0.3838908250909344, 0.3082442288673111]
15 551.919 [-0.4236354160539487, 0.2608384705561048] [-0.3838908250909344, 0.3082442288673111]
15 556.927 [-0.4236354160539487, 0.2608384705561048] [-0.3838908250909344, 0.3082442288673111]
15 561.936 [-0.4238174160539487, 0.2608464705561048] [-0.3838908250909344, 0.3082442288673111]
15 566.943 [-0.4238174160539487, 0.2608464705561048] [-0.3838908250909344, 0.3082442288673111]
15 571.947 [-0.42344608272061546, 0.26082380388943815] [-0.3838908250909344, 0.3082442288673111]
15 576.962 [-0.42355808272061535, 0.26081980388943815] [-0.3838908250909344, 0.3082442288673111]
15 581.964 [-0.42350208272061546, 0.26072713722277147] [-0.3838908250909344, 0.3082442288673111]
15 586.972 [-0.42350208272061546, 0.26072713722277147] [-0.3838908250909344, 0.3082442288673111]
15 591.975 [-0.42359008272061544, 0.26069380388943814] [-0.3838908250909344, 0.3082442288673111]
15 596.978 [-0.42359008272061544, 0.26069380388943814] [-0.3838908250909344, 0.3082442288673111]
