ID TIME pos
15 5.315 [-0.4411076302668614, 0.39179316232373923] []
15 15.405 [-0.4411076302668614, 0.39179316232373923] []
15 20.468 [-0.4411076302668614, 0.39179316232373923] []
15 25.54 [-0.4411076302668614, 0.39179316232373923] []
15 30.563 [-0.4411076302668614, 0.39179316232373923] []
15 35.617 [-0.4411076302668614, 0.39179316232373923] []
15 40.63 [-0.4411076302668614, 0.39179316232373923] []
15 45.669 [-0.4411076302668614, 0.39179316232373923] []
15 50.683 [-0.4411076302668614, 0.39179316232373923] []
15 55.727 [-0.4411076302668614, 0.39179316232373923] [(-38753, 55849, 1676648204, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38753, 55849)]
15 66.975 [-0.4411076302668614, 0.39179316232373923] [(-38753, 55849, 1676648204, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -38753, 55849)]
15 97.725 [-0.4411076302668614, 0.39179316232373923] [(-43137, 49876, 1676648204, 0, 6, 60000000000000000000, 30000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -47828, 43976)]
15 102.793 [-0.4411076302668614, 0.39179316232373923] [(-42603, 49917, 1676648204, 0, 9, 90000000000000000000, 40000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48221, 42602)]
15 107.929 [-0.4411076302668614, 0.39179316232373923] [(-43093, 48968, 1676648256, 1, 10, 100000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48078, 42167)]
15 112.951 [-0.4411076302668614, 0.39179316232373923] [(-43093, 48968, 1676648262, 1, 10, 100000000000000000000, 50000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -48078, 42167), (-43613, 42447, 1676648262, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, -43613, 42447)]
