ID TIME TPS RAM CPU
0 0.018 54 7.3 20.7
0 0.553 2 7.3 20.7
0 0.561 131 7.3 20.7
0 0.659 10 7.3 20.7
0 0.756 10 7.3 20.7
0 0.856 10 7.3 20.7
0 0.958 10 7.3 20.7
0 1.078 8 7.3 20.7
0 1.156 13 7.3 20.7
0 1.256 10 7.3 20.7
0 1.359 10 7.3 20.7
0 1.577 5 7.3 20.7
0 1.779 5 7.3 20.7
0 1.887 9 7.3 20.7
0 1.891 248 7.3 20.7
0 1.996 10 7.3 20.7
0 2.097 10 7.3 20.7
0 2.204 9 7.3 20.7
0 2.304 10 7.3 20.7
0 2.396 11 7.3 20.7
0 2.499 10 7.3 20.7
0 2.818 3 7.3 20.7
0 2.833 65 7.3 20.7
0 2.928 11 7.3 20.7
0 3.028 10 7.3 20.7
0 3.126 10 7.3 20.7
0 3.23 10 7.3 20.7
0 3.343 9 7.3 20.7
0 3.428 12 7.3 20.7
0 3.529 10 7.3 20.7
0 3.837 3 7.3 20.7
0 3.853 62 7.3 20.7
0 4.005 7 7.3 20.7
0 4.046 24 7.3 20.7
0 4.149 10 7.3 20.7
0 4.246 10 7.3 20.7
0 4.36 9 7.3 20.7
0 4.447 11 7.3 20.7
0 4.548 10 7.3 20.7
0 4.703 6 7.3 20.7
0 4.895 5 7.3 20.7
0 4.91 66 7.3 20.7
0 5.004 11 7.3 20.7
0 5.106 10 7.3 20.7
0 5.3 5 7.3 20.7
0 5.305 210 7.3 20.7
0 5.662 3 7.3 20.7
0 5.705 24 7.3 20.7
0 5.909 5 7.3 20.7
0 5.917 135 7.3 20.7
0 6.085 6 7.3 20.7
0 6.123 27 7.3 20.7
0 6.22 10 7.3 20.7
0 6.322 10 7.3 20.7
0 6.423 10 7.3 20.7
0 6.522 10 7.3 20.7
0 6.633 9 7.3 20.7
0 6.869 4 7.3 20.7
0 6.873 256 7.3 20.7
0 7.034 6 7.3 20.7
0 7.084 20 7.3 20.7
0 7.184 10 7.3 20.7
0 7.279 11 7.3 20.7
0 7.384 9 7.3 20.7
0 7.478 11 7.3 20.7
0 7.59 9 7.3 20.7
0 7.68 11 7.3 20.7
0 7.901 5 7.3 20.7
0 7.905 286 7.3 20.7
0 8.063 6 7.3 20.7
0 8.18 9 7.3 20.7
0 8.212 31 7.3 20.7
0 8.312 10 7.3 20.7
0 8.419 9 7.3 20.7
0 8.513 11 7.3 20.7
0 8.613 10 7.3 20.7
0 8.721 9 7.3 20.7
0 8.936 5 7.3 20.7
0 8.942 173 7.3 20.7
0 9.085 7 7.3 20.7
0 9.147 16 7.3 20.7
0 9.257 9 7.3 20.7
0 9.348 11 7.3 20.7
0 9.454 9 7.3 20.7
0 9.549 11 7.3 20.7
0 9.647 10 7.3 20.7
0 9.75 10 7.3 20.7
0 10.026 4 4.5 20.1
0 10.03 232 4.5 20.1
0 10.253 4 4.5 20.1
0 10.406 7 4.5 20.1
0 10.415 118 4.5 20.1
0 10.715 3 4.5 20.1
0 10.72 202 4.5 20.1
0 10.828 9 4.5 20.1
0 11.072 4 4.5 20.1
0 11.175 10 4.5 20.1
0 11.188 76 4.5 20.1
0 11.351 6 4.5 20.1
