ID TIME pos
12 5.194 [0.3019989530025341, -0.4101108368971562] []
12 10.218 [0.3019989530025341, -0.4101108368971562] []
12 15.351 [0.3019989530025341, -0.4101108368971562] [(33039, -32021, 1674757523, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33039, -32021)]
12 78.953 [0.3019989530025341, -0.4101108368971562] [(34140, -38179, 1674757523, 0, 10, 100000000000000000000, 60000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 34335, -42536)]
12 109.411 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 114.462 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 119.5 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 124.605 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 129.616 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 134.744 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 139.782 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 144.875 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 149.889 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 154.935 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 159.976 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 165.03 [0.3019989530025341, -0.4101108368971562] [(33737, -38199, 1674757523, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33688, -41113)]
12 170.121 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400)]
12 175.187 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400)]
12 180.271 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 1, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400)]
12 185.295 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34120, -40464, 1674757696, 0, 1, 12500000000000000000, 12500000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34120, -40464)]
12 341.692 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34769, -42814, 1674757696, 0, 12, 127500000000000000000, 122500000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34797, -42954)]
12 382.169 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34654, -42537, 1674757696, 0, 13, 140000000000000000000, 135000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34675, -42654)]
12 387.208 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34654, -42537, 1674757696, 0, 13, 140000000000000000000, 135000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34675, -42654)]
12 392.259 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34654, -42537, 1674757696, 0, 13, 140000000000000000000, 135000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34675, -42654)]
12 397.328 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34654, -42537, 1674757696, 0, 13, 140000000000000000000, 135000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34675, -42654)]
12 402.375 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34507, -42531, 1674757696, 0, 14, 145000000000000000000, 140000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34522, -42644)]
12 407.476 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34507, -42531, 1674757696, 0, 14, 145000000000000000000, 140000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34522, -42644)]
12 412.495 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34507, -42531, 1674757696, 0, 14, 145000000000000000000, 140000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34522, -42644)]
12 422.539 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 1, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618)]
12 427.635 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 1, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618)]
12 432.654 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 1, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618)]
12 437.694 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (46075, -42298, 1674757943, 0, 1, 12678571428571428571, 12678571428571428571, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 46075, -42298), (33823, -25771, 1674757945, 0, 1, 5178571428571428571, 5178571428571428571, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 33823, -25771)]
12 467.211 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (46075, -42298, 1674757943, 0, 1, 12678571428571428571, 12678571428571428571, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 46075, -42298), (33823, -25771, 1674757945, 0, 1, 5178571428571428571, 5178571428571428571, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 33823, -25771)]
12 512.951 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42730, -41219, 1674757943, 0, 5, 63392857142857142855, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41192, -40878), (32443, -31114, 1674757945, 0, 7, 67410714285714285711, 35714285714285714284, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31945, -36705)]
12 527.105 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42730, -41219, 1674757943, 0, 5, 63392857142857142855, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41192, -40878), (32698, -31094, 1674757945, 0, 8, 72589285714285714282, 40892857142857142855, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32461, -35963)]
12 573.072 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42330, -41517, 1674757943, 0, 8, 77321428571428571425, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32812, -31326, 1674757945, 0, 12, 99285714285714285709, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32625, -35610)]
12 591.555 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42330, -41517, 1674757943, 0, 8, 77321428571428571425, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32812, -31326, 1674757945, 0, 12, 99285714285714285709, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32625, -35610)]
12 622.303 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42470, -41550, 1674757943, 0, 9, 79910714285714285710, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32427, -32323, 1674757945, 0, 13, 105624999999999999994, 47232142857142857140, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 31835, -36480)]
12 666.915 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42477, -41520, 1674757943, 0, 10, 82499999999999999995, 38035714285714285713, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40444, -41648), (32684, -32598, 1674757945, 0, 14, 111964285714285714279, 53571428571428571425, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32443, -36563)]
12 718.351 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42557, -41224, 1674757943, 0, 12, 95178571428571428565, 44374999999999999998, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40773, -40966), (32697, -33005, 1674758212, 1, 15, 118303571428571428564, 59910714285714285710, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32506, -36787)]
12 723.47 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42557, -41224, 1674757943, 0, 12, 95178571428571428565, 44374999999999999998, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40773, -40966), (32697, -33005, 1674758212, 1, 15, 118303571428571428564, 59910714285714285710, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32506, -36787)]
12 728.568 [0.3019989530025341, -0.4101108368971562] [(33158, -38193, 1674757676, 2, 15, 150000000000000000000, 100000000000000000000, 1, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32957, -41400), (34448, -42510, 1674757923, 2, 15, 150000000000000000000, 145000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 34461, -42618), (42610, -41176, 1674757943, 0, 13, 104006696428571428564, 44374999999999999998, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40773, -40966), (32697, -33005, 1674758212, 2, 15, 118303571428571428564, 59910714285714285710, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 32506, -36787)]
