ID TIME ETH
4 0.07 21
4 5.175 21
4 10.294 21
4 15.429 21
4 20.534 21
4 25.566 21
4 30.578 21
4 35.662 21
4 40.777 21
4 45.825 21
4 50.883 21
4 55.968 14.333333333333333334
4 61.058 14.333333333333333334
4 66.183 14.333333333333333334
4 71.304 14.333333333333333334
4 76.378 14.333333333333333334
4 81.471 14.333333333333333334
4 86.599 14.333333333333333334
4 91.667 14.333333333333333334
4 96.686 14.333333333333333334
4 101.698 14.333333333333333334
4 106.772 14.333333333333333334
4 111.828 14.333333333333333334
4 116.864 14.333333333333333334
4 121.964 14.333333333333333334
4 127.026 14.333333333333333334
4 132.084 14.333333333333333334
4 137.149 14.333333333333333334
4 142.255 14.333333333333333334
4 147.335 14.333333333333333334
4 152.361 14.333333333333333334
4 157.454 14.333333333333333334
4 162.495 14.333333333333333334
4 167.547 14.333333333333333334
4 172.66 14.333333333333333334
4 177.708 14.333333333333333334
4 182.76 14.333333333333333334
4 187.858 14.333333333333333334
4 192.979 14.333333333333333334
4 198.046 14.333333333333333334
4 203.062 14.333333333333333334
4 208.148 14.333333333333333334
4 213.229 14.333333333333333334
4 218.26 14.333333333333333334
4 223.28 14.333333333333333334
4 228.345 14.333333333333333334
4 233.42 14.333333333333333334
4 238.453 14.333333333333333334
4 243.478 14.333333333333333334
4 248.544 21
4 253.56 21
4 258.644 21
4 263.652 21
4 268.763 21
4 273.879 21
4 278.96 21
4 284.047 21
4 289.063 21
4 294.194 21
4 299.257 21
4 304.363 21
4 309.456 21
4 314.554 21
4 319.656 21
4 324.796 21
4 329.863 21
4 334.955 21
4 340.055 21
4 345.094 21
4 350.148 21
4 355.278 21
4 360.354 21
4 365.378 21
4 370.457 21
4 375.48 21
4 380.56 21
4 385.656 14.333333333333333334
4 390.756 21
4 395.857 21
4 400.948 21
4 406.058 14.333333333333333334
4 411.157 14.333333333333333334
4 416.258 14.333333333333333334
4 421.32 14.333333333333333334
4 426.357 14.333333333333333334
4 431.457 14.333333333333333334
4 436.544 14.333333333333333334
4 441.559 14.333333333333333334
4 446.647 14.333333333333333334
4 451.822 14.333333333333333334
4 456.861 14.333333333333333334
