ID TIME POS
4 0.066 -0.231144i + -0.0619981j
4 10.146 -0.153966i + 0.0321805j
4 20.245 -0.280111i + 0.162516j
4 30.342 -0.15153i + 0.471168j
4 40.343 0.0440194i + 0.711445j
4 50.344 0.0152055i + 0.408765j
4 60.348 0.00477271i + 0.0691203j
4 70.459 -0.139793i + -0.133086j
4 80.541 -0.231491i + 0.0404753j
4 90.587 -0.140505i + 0.347683j
4 100.646 -0.0751275i + 0.538928j
4 110.749 -0.0176932i + 0.454852j
4 120.849 -0.00998244i + 0.153919j
4 130.87 -0.287163i + 0.197555j
4 140.982 -0.564343i + 0.251726j
4 151.077 -0.687821i + 0.285897j
4 161.221 -0.523268i + 0.100089j
4 171.244 -0.398266i + -0.136813j
4 181.245 -0.193599i + -0.379498j
4 191.249 -0.177592i + -0.592919j
4 201.381 -0.109215i + -0.638438j
4 211.447 -0.0839419i + -0.641859j
4 221.543 -0.0541975i + -0.655637j
4 231.646 -0.0536707i + -0.670625j
4 241.663 0.0052386i + -0.638763j
4 251.748 -0.0259909i + -0.600458j
4 261.848 -0.0536717i + -0.489747j
4 271.947 -0.132998i + -0.301348j
4 281.948 -0.0632287i + -0.0107867j
4 291.979 -0.297416i + 0.193156j
4 302.043 -0.35553i + 0.45994j
4 312.143 -0.405471i + 0.776209j
4 322.144 -0.257108i + 0.892397j
4 332.269 0.0517301i + 0.873463j
4 342.388 0.26577i + 0.726448j
4 352.444 0.256272i + 0.45155j
4 362.445 0.0457809i + 0.45184j
4 372.544 -0.222434i + 0.417939j
4 382.697 -0.0502514i + 0.633806j
4 392.743 -0.0186762i + 0.286335j
4 402.747 0.005668i + 0.0584903j
4 412.842 0.17591i + -0.232571j
4 422.96 0.359012i + -0.0802288j
4 433.01 0.18414i + -0.147027j
4 443.071 0.0538044i + -0.317865j
4 453.149 -0.0703786i + -0.490061j
4 463.25 -0.091012i + -0.52339j
4 473.344 -0.0767751i + -0.223997j
4 483.357 0.0803928i + 0.02125j
4 493.444 0.285934i + 0.18918j
4 503.544 0.310931i + 0.557293j
4 513.548 0.366093i + 0.893488j
4 523.55 0.664824i + 0.883184j
