ID TIME pos
9 1.211 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
9 56.396 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 61.404 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 66.412 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 71.42 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 76.427 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 81.434 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 86.442 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 91.45 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 96.458 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 101.466 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 106.575 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 111.583 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 116.59 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 121.599 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 126.605 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 131.613 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 136.622 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 141.629 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 146.637 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [0, 0], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 151.645 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.4404300000000001, -0.15921999999999992], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 156.653 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44043999999999994, -0.15911000000000008], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 161.66 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44043999999999994, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 166.667 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 171.675 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 176.683 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 181.689 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 186.697 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 191.706 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 196.714 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 201.722 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 206.73 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 211.737 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 216.746 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 221.753 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 226.761 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 231.769 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[0, 0], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 236.778 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 241.785 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 246.793 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 251.8 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 256.808 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 261.815 [-0.5084400377015486, -0.20168966685443257] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [0, 0], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.44045, -0.15908999999999995], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 266.823 [-0.40144195892449047, -0.13571630675252858] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [-0.41649, -0.12290000000000001], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.42413999999999996, -0.14636000000000005], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 271.829 [-0.40140859533566053, -0.13529665302449814] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [-0.4164399999999999, -0.1200000000000001], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.42406999999999995, -0.14632], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 276.837 [-0.40140857142930103, -0.13522453206338583] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [-0.4164399999999999, -0.11956000000000011], [0, 0], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.42406999999999995, -0.14632], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 281.845 [-0.40248924365478556, -0.1300092092081503] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [-0.4154, -0.11589000000000005], [-0.41103, -0.09705999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.42406999999999995, -0.14632], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 286.852 [-0.4024715280401642, -0.12997291722483378] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [-0.4153199999999999, -0.11572000000000005], [-0.41103, -0.09705999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.42406999999999995, -0.14632], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 291.86 [-0.4050991250042378, -0.13075050377865] [-0.40897970959843605, -0.3155085000543717] [[-0.4317200000000001, -0.32786000000000004], [-0.4153199999999999, -0.11549999999999994], [-0.41103, -0.09705999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [-0.42874999999999996, -0.1379999999999999], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.42406999999999995, -0.14632], [0, 0], [-0.28553000000000006, 0.4200499999999998]]
9 296.868 [-0.4006961249514463, -0.10030809033474199] [-0.40897970959843605, -0.3155085000543717] [[-0.3973199999999999, -0.08853], [-0.41547, -0.11519999999999997], [-0.41103, -0.09705999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [-0.41362999999999994, -0.10606000000000004], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.42184, -0.11047999999999991], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 301.876 [-0.39567678881922463, -0.09166672202029381] [-0.40897970959843605, -0.3155085000543717] [[-0.39042, -0.08010000000000006], [-0.4151499999999999, -0.11237999999999992], [-0.39856, -0.05703999999999998], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [-0.40962999999999994, -0.09928000000000003], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.39862, -0.10958000000000001], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 306.883 [-0.39372695945252634, -0.0922598908837699] [-0.40897970959843605, -0.3155085000543717] [[-0.3902000000000001, -0.08016000000000001], [-0.3966400000000001, -0.11776000000000009], [-0.39842, -0.057069999999999954], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [0, 0], [0, 0], [-0.4079999999999999, -0.09999000000000002], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.39813999999999994, -0.10969000000000007], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 311.891 [-0.3950429520196738, -0.09474685980858928] [-0.40897970959843605, -0.3155085000543717] [[-0.3901699999999999, -0.08052999999999999], [-0.39762999999999993, -0.11806000000000005], [-0.3983699999999999, -0.05740999999999996], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [-0.40897000000000006, -0.11810999999999994], [0, 0], [-0.4079600000000001, -0.09993000000000007], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.39813999999999994, -0.10969000000000007], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 316.899 [-0.3947000243254566, -0.09437938455206651] [-0.40897970959843605, -0.3155085000543717] [[-0.3901699999999999, -0.08052999999999999], [-0.3966799999999999, -0.1150199999999999], [-0.39629000000000003, -0.05736999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [-0.40822, -0.11715000000000009], [0, 0], [-0.4079600000000001, -0.09993000000000007], [0, 0], [-0.39304000000000006, -0.3708800000000001], [-0.39813999999999994, -0.10969000000000007], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 321.906 [-0.39665384619103283, -0.09766678325834136] [-0.40897970959843605, -0.3155085000543717] [[-0.3901699999999999, -0.08052999999999999], [-0.39663000000000004, -0.11495999999999995], [-0.39629000000000003, -0.05736999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [-0.40822, -0.11715000000000009], [0, 0], [-0.4079600000000001, -0.09993000000000007], [-0.42022000000000004, -0.1372500000000001], [-0.39304000000000006, -0.3708800000000001], [-0.39813999999999994, -0.10969000000000007], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 326.914 [-0.3954676644155591, -0.07388979002239005] [-0.40897970959843605, -0.3155085000543717] [[-0.39249, -0.054769999999999985], [-0.39663000000000004, -0.11495999999999995], [-0.39629000000000003, -0.05736999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [-0.40822, -0.11715000000000009], [0, 0], [-0.4079600000000001, -0.09993000000000007], [-0.40893, -0.12453000000000003], [-0.3857900000000001, -0.12048999999999999], [-0.39813999999999994, -0.10969000000000007], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 331.922 [-0.39499751004641726, -0.0716769666538018] [-0.40897970959843605, -0.3155085000543717] [[-0.3933500000000001, -0.05814000000000008], [-0.39663000000000004, -0.11495999999999995], [-0.39629000000000003, -0.05736999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [-0.40822, -0.11715000000000009], [0, 0], [-0.4079600000000001, -0.09993000000000007], [-0.40230999999999995, -0.09437000000000006], [-0.38588, -0.12085999999999997], [-0.39813999999999994, -0.10969000000000007], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
9 336.93 [-0.39496834800955055, -0.07161425477174808] [-0.40897970959843605, -0.3155085000543717] [[-0.39344, -0.05987999999999993], [-0.39663000000000004, -0.11495999999999995], [-0.39629000000000003, -0.05736999999999992], [-0.4280299999999999, -0.19891999999999999], [0, 0], [0, 0], [-0.43103, -0.20307000000000008], [-0.40822, -0.11715000000000009], [0, 0], [-0.4079600000000001, -0.09993000000000007], [-0.40192000000000005, -0.09199000000000002], [-0.38588, -0.12085999999999997], [-0.39813999999999994, -0.10969000000000007], [-0.40654999999999997, -0.10559999999999992], [-0.28553000000000006, 0.4200499999999998]]
