ID TIME DIST RECRUIT_DIST SCOUT_DIST red green blue yellow TOTAL VALUE
0 0.015 0.046243822873226426 0.046243822873226426 0 0 0 0 0 0 0
0 0.11 0.14205153715528104 0.14205153715528104 0 0 0 0 0 0 0
0 0.209 0.2877085819671352 0.2877085819671352 0 0 0 0 0 0 0
0 0.309 0.4834215210152917 0.4834215210152917 0 0 0 0 0 0 0
0 0.409 0.7293979336377334 0.7293979336377334 0 0 0 0 0 0 0
0 0.529 1.0248129327038478 1.0248129327038478 0 0 0 0 0 0 0
0 0.606 1.3676376818779226 1.3676376818779226 0 0 0 0 0 0 0
0 0.708 1.7569606392450463 1.7569606392450463 0 0 0 0 0 0 0
0 0.808 2.1872401957342773 2.1872401957342773 0 0 0 0 0 0 0
0 0.906 2.6575414591830713 2.6575414591830713 0 0 0 0 0 0 0
0 1.004 3.1688594273087474 3.1688594273087474 0 0 0 0 0 0 0
0 1.116 3.722354692337026 3.722354692337026 0 0 0 0 0 0 0
0 1.206 4.318177091198586 4.318177091198586 0 0 0 0 0 0 0
0 1.306 4.953551722748994 4.953551722748994 0 0 0 0 0 0 0
0 1.406 5.62832354569947 5.62832354569947 0 0 0 0 0 0 0
0 1.509 6.33978355215788 6.33978355215788 0 0 0 0 0 0 0
0 1.612 7.064124308787454 7.064124308787454 0 0 0 0 0 0 0
0 1.723 7.80415632527656 7.80415632527656 0 0 0 0 0 0 0
0 1.815 8.560537848280644 8.560537848280644 0 0 0 0 0 0 0
0 1.915 9.336289270320586 9.336289270320586 0 0 0 0 0 0 0
0 2.017 10.132276392929208 10.132276392929208 0 0 0 0 0 0 0
0 2.129 10.948592458321292 10.948592458321292 0 0 0 0 0 0 0
0 2.214 11.785302127769636 11.785302127769636 0 0 0 0 0 0 0
0 2.314 12.64228984279117 12.64228984279117 0 0 0 0 0 0 0
0 2.417 13.519605119126044 13.519605119126044 0 0 0 0 0 0 0
0 2.517 14.413679912426659 14.413679912426659 0 0 0 0 0 0 0
0 2.633 15.32277725004576 15.32277725004576 0 0 0 0 0 0 0
0 2.715 16.245383501275608 16.245383501275608 0 0 0 0 0 0 0
0 2.807 17.182230781520985 17.182230781520985 0 0 0 0 0 0 0
0 2.924 18.139119896781438 18.139119896781438 0 0 0 0 0 0 0
0 3.017 19.112760580643823 19.112760580643823 0 0 0 0 0 0 0
0 3.124 20.107239492502753 20.107239492502753 0 0 0 0 0 0 0
0 3.222 21.125606150513935 21.125606150513935 0 0 0 0 0 0 0
0 3.319 22.1658799685601 22.1658799685601 0 0 0 0 0 0 0
0 3.424 23.22860787225894 23.22860787225894 0 0 0 0 0 0 0
0 3.518 24.31070841801529 24.31070841801529 0 0 0 0 0 0 0
0 3.625 25.407646580523316 25.407646580523316 0 0 0 0 0 0 0
0 3.725 26.522362649306533 26.522362649306533 0 0 0 0 0 0 0
0 3.818 27.654993914465045 27.654993914465045 0 0 0 0 0 0 0
0 3.921 28.80808798668038 28.80808798668038 0 0 0 0 0 0 0
0 4.015 29.980668801379537 29.980668801379537 0 0 0 0 0 0 0
0 4.126 31.17310925558377 31.17310925558377 0 0 0 0 0 0 0
0 4.224 32.38629093499351 32.38629093499351 0 0 0 0 0 0 0
0 4.317 33.620294324235196 33.620294324235196 0 0 0 0 0 0 0
0 4.417 34.8720385809415 34.8720385809415 0 0 0 0 0 0 0
0 4.525 36.1421770087025 36.1421770087025 0 0 0 0 0 0 0
0 4.626 37.4348814187765 37.4348814187765 0 0 0 0 0 0 0
0 4.727 38.74801773352724 38.74801773352724 0 0 0 0 0 0 0
0 4.816 40.0799392574296 40.0799392574296 0 0 0 0 0 0 0
0 4.918 41.43265407545703 41.43265407545703 0 0 0 0 0 0 0
0 5.026 42.80466837247166 42.80466837247166 0 0 0 0 0 0 0
0 5.113 44.19585182036092 44.19585182036092 0 0 0 0 0 0 0
0 5.232 45.604447438267826 45.604447438267826 0 0 0 0 0 0 0
0 5.32 47.0310753085195 47.0310753085195 0 0 0 0 0 0 0
0 5.419 48.47606171838996 48.47606171838996 0 0 0 0 0 0 0
0 5.528 49.93443403960279 49.93443403960279 0 0 0 0 0 0 0
0 5.622 51.41412134193282 51.41412134193282 0 0 0 0 0 0 0
0 5.722 52.916338068294266 52.916338068294266 0 0 0 0 0 0 0
0 5.831 54.44397244044996 54.44397244044996 0 0 0 0 0 0 0
0 5.92 55.99779713640377 55.99779713640377 0 0 0 0 0 0 0
0 6.023 57.578303431961444 57.578303431961444 0 0 0 0 0 0 0
0 6.127 59.181446091336205 59.181446091336205 0 0 0 0 0 0 0
0 6.224 60.80555277316877 60.80555277316877 0 0 0 0 0 0 0
0 6.328 62.450860960915755 62.450860960915755 0 0 0 0 0 0 0
0 6.425 64.11584672621693 64.11584672621693 0 0 0 0 0 0 0
0 6.524 65.79933322783253 65.79933322783253 0 0 0 0 0 0 0
0 6.623 67.49874752938345 67.49874752938345 0 0 0 0 0 0 0
0 6.728 69.21705402306866 69.21705402306866 0 0 0 0 0 0 0
0 6.83 70.95463965302905 70.95463965302905 0 0 0 0 0 0 0
0 6.925 72.71212954452919 72.71212954452919 0 0 0 0 0 0 0
0 7.026 74.49027164333307 74.49027164333307 0 0 0 0 0 0 0
0 7.121 76.29098679932963 76.29098679932963 0 0 0 0 0 0 0
0 7.224 78.11545036822895 78.11545036822895 0 0 0 0 0 0 0
0 7.327 79.96210622684649 79.96210622684649 0 0 0 0 0 0 0
0 7.431 81.83023529714221 81.83023529714221 0 0 0 0 0 0 0
0 7.524 83.7207763994504 83.7207763994504 0 0 0 0 0 0 0
0 7.626 85.63675556738386 85.63675556738386 0 0 0 0 0 0 0
0 7.729 87.57989351589272 87.57989351589272 0 0 0 0 0 0 0
0 7.828 89.54890670610469 89.54890670610469 0 0 0 0 0 0 0
0 7.924 91.54515433015325 91.54515433015325 0 0 0 0 0 0 0
0 8.031 93.56748698471063 93.56748698471063 0 0 0 0 0 0 0
0 8.124 95.61546023997194 95.61546023997194 0 0 0 0 0 0 0
0 8.229 97.69191465975625 97.69191465975625 0 0 0 0 0 0 0
0 8.319 99.79324641472479 99.79324641472479 0 0 0 0 0 0 0
0 8.42 101.9168052557201 101.9168052557201 0 0 0 0 0 0 0
0 8.534 104.05995105910945 104.05995105910945 0 0 0 0 0 0 0
0 8.626 106.22284015714295 106.22284015714295 0 0 0 0 0 0 0
0 8.724 108.40593109851984 108.40593109851984 0 0 0 0 0 0 0
0 8.821 110.61236514623594 110.61236514623594 0 0 0 0 0 0 0
0 8.929 112.83995023799105 112.83995023799105 0 0 0 0 0 0 0
0 9.016 115.09205313250182 115.09205313250182 0 0 0 0 0 0 0
0 9.133 117.36958216171048 117.36958216171048 0 0 0 0 0 0 0
0 9.227 119.67117744119706 119.67117744119706 0 0 0 0 0 0 0
0 9.328 121.99721800971497 121.99721800971497 0 0 0 0 0 0 0
0 9.431 124.34742819632388 124.34742819632388 0 0 0 0 0 0 0
0 9.525 126.72061405645846 126.72061405645846 0 0 0 0 0 0 0
0 9.625 129.11759885619125 129.11759885619125 0 0 0 0 0 0 0
0 9.736 131.53868775766557 131.53868775766557 0 0 0 0 0 0 0
0 9.83 133.98827784434675 133.98827784434675 0 0 0 0 0 0 0
0 9.923 136.4604438880992 136.4604438880992 0 0 0 0 0 0 0
0 10.018 138.95779699851155 138.95779699851155 0 0 0 0 0 0 0
0 10.13 141.48056400109976 141.48056400109976 0 0 0 0 0 0 0
0 10.231 144.03052353503756 144.03052353503756 0 0 0 0 0 0 0
0 10.33 146.60561575404316 146.60561575404316 0 0 0 0 0 0 0
0 10.421 149.2066159612046 149.2066159612046 0 0 0 0 0 0 0
0 10.526 151.83470500822088 151.83470500822088 0 0 0 0 0 0 0
0 10.629 154.49098219532524 154.49098219532524 0 0 0 0 0 0 0
0 10.736 157.17944629799175 157.17944629799175 0 0 0 0 0 0 0
0 10.831 159.90109367696792 159.90109367696792 0 0 0 0 0 0 0
0 10.927 162.65448002019053 162.65448002019053 0 0 0 0 0 0 0
0 11.029 165.4398987187087 165.4398987187087 0 0 0 0 0 0 0
0 11.129 168.2577600705266 168.2577600705266 0 0 0 0 0 0 0
0 11.238 171.1052836133321 171.1052836133321 0 0 0 0 0 0 0
0 11.331 173.97934019407916 173.97934019407916 0 0 0 0 0 0 0
0 11.429 176.88303786567724 176.88303786567724 0 0 0 0 0 0 0
0 11.534 179.81448758882289 179.81448758882289 0 0 0 0 0 0 0
0 11.631 182.77068989882804 182.77068989882804 0 0 0 0 0 0 0
0 11.739 185.7542450424637 185.7542450424637 0 0 0 0 0 0 0
0 11.832 188.76279251240447 188.76279251240447 0 0 0 0 0 0 0
0 11.922 191.79641242379788 191.79641242379788 0 0 0 0 0 0 0
0 12.035 194.8555103828995 194.8555103828995 0 0 0 0 0 0 0
0 12.13 197.9423927204845 197.9423927204845 0 0 0 0 0 0 0
0 12.24 201.05468009755833 201.05468009755833 0 0 0 0 0 0 0
0 12.333 204.19242589871666 204.19242589871666 0 0 0 0 0 0 0
