ID TIME pos
3 0.1 [0, 0] [-0.06557974630883136, -0.38388817278191345]
3 5.108 [-0.18141999999999991, -0.20926] [-0.06557974630883136, -0.38388817278191345]
3 10.114 [-0.18141999999999991, -0.20926] [-0.06557974630883136, -0.38388817278191345]
3 15.12 [-0.18141999999999991, -0.20926] [-0.06557974630883136, -0.38388817278191345]
3 20.127 [-0.18141999999999991, -0.20926] [-0.06557974630883136, -0.38388817278191345]
3 25.132 [-0.20117739927192874, -0.3018930469368594] [-0.06557974630883136, -0.38388817278191345]
3 30.137 [-0.20117739927192874, -0.3018930469368594] [-0.06557974630883136, -0.38388817278191345]
3 35.145 [-0.20774239927192878, -0.33265304693685943] [-0.06557974630883136, -0.38388817278191345]
3 40.15 [-0.20776739927192883, -0.33277304693685944] [-0.06557974630883136, -0.38388817278191345]
3 45.158 [-0.24954159951461918, -0.39909869795790637] [-0.06557974630883136, -0.38388817278191345]
3 50.164 [-0.25151826618128587, -0.40351203129123964] [-0.06557974630883136, -0.38388817278191345]
3 55.17 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 60.178 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 65.185 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 70.19 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 75.196 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 80.202 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 85.209 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 90.215 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 95.222 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 100.229 [-0.2496115995146192, -0.4026920312912396] [-0.06557974630883136, -0.38388817278191345]
3 105.234 [-0.24117369963596438, -0.39811902346842976] [-0.06557974630883136, -0.38388817278191345]
3 110.239 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 115.247 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 120.254 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 125.26 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 130.268 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 135.275 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 140.281 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 145.286 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 150.293 [-0.2411761996359644, -0.39812152346842966] [-0.06557974630883136, -0.38388817278191345]
3 155.299 [-0.23935119963596438, -0.39640902346842966] [-0.06557974630883136, -0.38388817278191345]
3 160.305 [-0.23152495970877157, -0.39131521877474373] [-0.06557974630883136, -0.38388817278191345]
3 165.311 [-0.23126295970877156, -0.39106321877474376] [-0.06557974630883136, -0.38388817278191345]
3 170.316 [-0.23126295970877156, -0.39106321877474376] [-0.06557974630883136, -0.38388817278191345]
3 175.324 [-0.23126295970877156, -0.39106321877474376] [-0.06557974630883136, -0.38388817278191345]
3 180.329 [-0.2213709597087715, -0.3820252187747438] [-0.06557974630883136, -0.38388817278191345]
3 185.336 [-0.22089095970877154, -0.3814032187747437] [-0.06557974630883136, -0.38388817278191345]
3 190.342 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 195.349 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 200.356 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 205.364 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 210.369 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 215.376 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 220.383 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 225.39 [-0.2208849597087715, -0.38139721877474375] [-0.06557974630883136, -0.38388817278191345]
3 230.395 [-0.21521579975730964, -0.3764476823122864] [-0.06557974630883136, -0.38388817278191345]
3 235.402 [-0.21521579975730964, -0.3764476823122864] [-0.06557974630883136, -0.38388817278191345]
3 240.41 [-0.21521579975730964, -0.3764476823122864] [-0.06557974630883136, -0.38388817278191345]
3 245.417 [-0.21521579975730964, -0.3764476823122864] [-0.06557974630883136, -0.38388817278191345]
3 250.423 [-0.213562114077694, -0.37539944198195985] [-0.06557974630883136, -0.38388817278191345]
3 255.429 [-0.21213434981798224, -0.3700932617342149] [-0.06557974630883136, -0.38388817278191345]
3 260.435 [-0.2038080998179822, -0.36618826173421487] [-0.06557974630883136, -0.38388817278191345]
3 265.442 [-0.20374434981798217, -0.3661295117342149] [-0.06557974630883136, -0.38388817278191345]
3 270.449 [-0.2037393498179822, -0.3661170117342148] [-0.06557974630883136, -0.38388817278191345]
3 275.455 [-0.2037393498179822, -0.3661170117342148] [-0.06557974630883136, -0.38388817278191345]
3 280.462 [-0.2037393498179822, -0.3661170117342148] [-0.06557974630883136, -0.38388817278191345]
3 285.469 [-0.2034768498179822, -0.3657445117342148] [-0.06557974630883136, -0.38388817278191345]
3 290.475 [-0.20026684981798215, -0.3619757617342148] [-0.06557974630883136, -0.38388817278191345]
3 295.481 [-0.19917831094931746, -0.3617040104304132] [-0.06557974630883136, -0.38388817278191345]
3 300.488 [-0.19807247985438572, -0.3605986093873718] [-0.06557974630883136, -0.38388817278191345]
3 305.495 [-0.19718547985438573, -0.35935360938737193] [-0.06557974630883136, -0.38388817278191345]
3 310.5 [-0.19571373321198812, -0.35914217448947655] [-0.06557974630883136, -0.38388817278191345]
3 315.507 [-0.19530039987865477, -0.3588621744894766] [-0.06557974630883136, -0.38388817278191345]
3 320.514 [-0.19497267681106595, -0.35842354568259377] [-0.06557974630883136, -0.38388817278191345]
3 325.521 [-0.19491036911875825, -0.3583835456825938] [-0.06557974630883136, -0.38388817278191345]
3 330.528 [-0.19488498450337366, -0.35836123799028596] [-0.06557974630883136, -0.38388817278191345]
3 335.535 [-0.19484267681106593, -0.3582958533749014] [-0.06557974630883136, -0.38388817278191345]
3 340.542 [-0.19477575373414285, -0.3582281610672091] [-0.06557974630883136, -0.38388817278191345]
3 345.548 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 350.554 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 355.559 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 360.569 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 365.576 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 370.583 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 375.589 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 380.595 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 385.602 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 390.609 [-0.1947711383495275, -0.35822200722105524] [-0.06557974630883136, -0.38388817278191345]
3 395.616 [-0.1944142152726044, -0.35780277645182446] [-0.06557974630883136, -0.38388817278191345]
3 400.623 [-0.1944142152726044, -0.35780277645182446] [-0.06557974630883136, -0.38388817278191345]
3 405.63 [-0.1944142152726044, -0.35780277645182446] [-0.06557974630883136, -0.38388817278191345]
3 410.637 [-0.19361036911875829, -0.35987969952874754] [-0.06557974630883136, -0.38388817278191345]
3 415.645 [-0.19222391418170412, -0.35858043527669414] [-0.06557974630883136, -0.38388817278191345]
3 420.65 [-0.19222391418170412, -0.35858043527669414] [-0.06557974630883136, -0.38388817278191345]
