ID TIME pos
14 0.094 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 5.106 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 10.112 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 15.119 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 20.125 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 25.141 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 30.236 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 35.245 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 40.249 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 45.258 [0, 0] [0.041051104325166905, -0.3505047588855215]
14 50.264 [0.04653000000000018, -0.30346000000000006] [0.041051104325166905, -0.3505047588855215]
14 55.269 [0.04856000000000016, -0.3027500000000001] [0.041051104325166905, -0.3505047588855215]
14 60.282 [0.053239999999999954, -0.30474499999999993] [0.041051104325166905, -0.3505047588855215]
14 65.381 [0.054192499999999866, -0.30398] [0.041051104325166905, -0.3505047588855215]
14 70.385 [0.05417499999999997, -0.3039725] [0.041051104325166905, -0.3505047588855215]
14 75.394 [0.05417499999999997, -0.3039725] [0.041051104325166905, -0.3505047588855215]
14 80.402 [0.05417499999999997, -0.3039725] [0.041051104325166905, -0.3505047588855215]
14 85.413 [0.05417499999999997, -0.3039725] [0.041051104325166905, -0.3505047588855215]
14 90.524 [0.05417499999999997, -0.3039725] [0.041051104325166905, -0.3505047588855215]
14 95.529 [0.05417499999999997, -0.3039725] [0.041051104325166905, -0.3505047588855215]
14 100.624 [0.05417199999999989, -0.2993199999999999] [0.041051104325166905, -0.3505047588855215]
14 105.637 [0.04741857142857141, -0.29497285714285715] [0.041051104325166905, -0.3505047588855215]
14 110.738 [0.047676249999999976, -0.29432875] [0.041051104325166905, -0.3505047588855215]
14 115.832 [0.049968888888888854, -0.2934766666666666] [0.041051104325166905, -0.3505047588855215]
14 120.846 [0.05017777777777778, -0.2934411111111111] [0.041051104325166905, -0.3505047588855215]
14 125.851 [0.050321111111111115, -0.29331111111111113] [0.041051104325166905, -0.3505047588855215]
14 130.857 [0.0542477777777778, -0.29645777777777776] [0.041051104325166905, -0.3505047588855215]
14 135.863 [0.053096666666666646, -0.2956188888888889] [0.041051104325166905, -0.3505047588855215]
14 140.877 [0.052575, -0.294539] [0.041051104325166905, -0.3505047588855215]
14 145.884 [0.052672727272727246, -0.29393181818181824] [0.041051104325166905, -0.3505047588855215]
14 150.986 [-0.0031248276034586964, -0.2578537967149962] [0.041051104325166905, -0.3505047588855215]
14 155.989 [-0.0038231609367919786, -0.2573946300483295] [0.041051104325166905, -0.3505047588855215]
14 161.0 [-0.004034827603458663, -0.25730296338166286] [0.041051104325166905, -0.3505047588855215]
14 166.005 [-0.004055660936791984, -0.2572896300483295] [0.041051104325166905, -0.3505047588855215]
14 171.015 [-0.0044756609367919975, -0.25726379671499616] [0.041051104325166905, -0.3505047588855215]
14 176.02 [-0.004358994270125306, -0.2572012967149962] [0.041051104325166905, -0.3505047588855215]
14 181.025 [-0.004358160936791968, -0.25720046338166286] [0.041051104325166905, -0.3505047588855215]
14 186.03 [-0.004370660936791976, -0.2571896300483295] [0.041051104325166905, -0.3505047588855215]
14 191.042 [-0.004861494270125305, -0.25685463004832954] [0.041051104325166905, -0.3505047588855215]
14 196.047 [-0.004862327603458644, -0.25685463004832954] [0.041051104325166905, -0.3505047588855215]
14 201.052 [-0.004357327603458666, -0.25722879671499616] [0.041051104325166905, -0.3505047588855215]
14 206.058 [-0.004357327603458666, -0.25722879671499616] [0.041051104325166905, -0.3505047588855215]
14 211.064 [-0.004357327603458666, -0.25722879671499616] [0.041051104325166905, -0.3505047588855215]
14 216.068 [-0.004357327603458666, -0.25722879671499616] [0.041051104325166905, -0.3505047588855215]
14 221.076 [-0.004357327603458666, -0.25722879671499616] [0.041051104325166905, -0.3505047588855215]
14 226.089 [-0.0009575331724233937, -0.259161966198458] [0.041051104325166905, -0.3505047588855215]
14 231.196 [-0.0010136870185772319, -0.25917042773691956] [0.041051104325166905, -0.3505047588855215]
14 236.3 [-0.0012344562493464743, -0.2590065815830734] [0.041051104325166905, -0.3505047588855215]
14 241.403 [-0.0012344562493464743, -0.2590065815830734] [0.041051104325166905, -0.3505047588855215]
14 246.507 [-0.0011983024031926304, -0.2589842738907657] [0.041051104325166905, -0.3505047588855215]
14 251.522 [-0.0011983024031926304, -0.2589835046599964] [0.041051104325166905, -0.3505047588855215]
14 256.618 [-0.0011983024031926304, -0.2589835046599964] [0.041051104325166905, -0.3505047588855215]
14 261.624 [-0.0013129177878080484, -0.2590942738907657] [0.041051104325166905, -0.3505047588855215]
14 266.636 [-0.0013221485570388098, -0.2590796585061503] [0.041051104325166905, -0.3505047588855215]
14 271.636 [-0.0013675331724234152, -0.25905504312153493] [0.041051104325166905, -0.3505047588855215]
14 276.646 [-0.0013675331724234152, -0.25905504312153493] [0.041051104325166905, -0.3505047588855215]
14 281.653 [-0.0013621485570387986, -0.25905350465999644] [0.041051104325166905, -0.3505047588855215]
14 286.661 [-0.0022629177878079865, -0.2578835046599965] [0.041051104325166905, -0.3505047588855215]
14 291.664 [-0.002254456249346461, -0.2578865815830734] [0.041051104325166905, -0.3505047588855215]
14 296.673 [-0.0022936870185772482, -0.25774273542922727] [0.041051104325166905, -0.3505047588855215]
14 301.677 [-0.0024236870185772455, -0.2575958123523042] [0.041051104325166905, -0.3505047588855215]
14 306.682 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 311.684 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 316.696 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 321.703 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 326.716 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 331.718 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 336.727 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 341.73 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 346.739 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 351.747 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 356.754 [-0.002426763941654189, -0.2575942738907657] [0.041051104325166905, -0.3505047588855215]
14 361.755 [-0.0025790716339618544, -0.2576058123523042] [0.041051104325166905, -0.3505047588855215]
14 366.763 [-0.0025790716339618544, -0.2576058123523042] [0.041051104325166905, -0.3505047588855215]
14 371.769 [-0.002726763941654173, -0.2575904277369196] [0.041051104325166905, -0.3505047588855215]
14 376.784 [-0.0027352254801156985, -0.2575911969676888] [0.041051104325166905, -0.3505047588855215]
14 381.881 [-0.0027352254801156985, -0.2575911969676888] [0.041051104325166905, -0.3505047588855215]
14 386.888 [-0.0027352254801156985, -0.2575911969676888] [0.041051104325166905, -0.3505047588855215]
14 391.899 [-0.0029244562493464434, -0.25755504312153493] [0.041051104325166905, -0.3505047588855215]
14 396.902 [-0.0029252254801156795, -0.25755504312153493] [0.041051104325166905, -0.3505047588855215]
14 401.907 [-0.0029252254801156795, -0.25755504312153493] [0.041051104325166905, -0.3505047588855215]
14 406.915 [-0.0033498408647310443, -0.25735119696768877] [0.041051104325166905, -0.3505047588855215]
