ID TIME pos
7 1.209 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 81.431 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 86.439 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 91.446 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 96.454 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 101.462 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 106.469 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 111.577 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 116.584 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 121.592 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 126.599 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 131.607 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 136.615 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 141.623 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 146.63 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 151.638 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 156.645 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 161.653 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 166.661 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 171.668 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 176.676 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 181.683 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [0, 0]]
7 186.692 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.52834, 0.22632999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 191.7 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.10295999999999994, 0.011099999999999888], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 196.807 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.10295999999999994, 0.011099999999999888], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 201.816 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.11745000000000005, 0.06628999999999996], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 206.823 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.15254999999999996, 0.09208000000000016], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 211.83 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 216.837 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 221.845 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 226.852 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 231.86 [-0.6137770667372029, 0.5250012924627148] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 236.868 [0.017300754320661152, -0.06862494772008006] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 241.876 [0.020235622524989852, -0.07138564492640437] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [0, 0], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 246.884 [0.020235998252430564, -0.0713859983561408] [-0.4047270975729192, 0.41893636470177176] [[0, 0], [0, 0], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 251.892 [-0.10261236214710934, 0.10014120988330795] [-0.4047270975729192, 0.41893636470177176] [[-0.28572, 0.09448999999999996], [0, 0], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [0, 0], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 256.899 [-0.13045343321650343, 0.105467812376183] [-0.4047270975729192, 0.41893636470177176] [[-0.2857700000000001, 0.0943299999999998], [0, 0], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [-0.2124600000000001, 0.11933000000000016], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 261.907 [-0.20612916537328668, 0.10315069512495038] [-0.4047270975729192, 0.41893636470177176] [[-0.2590300000000001, 0.10620999999999992], [-0.21923000000000004, 0.0938699999999999], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [0, 0], [0, 0], [-0.1873800000000001, 0.11045999999999978], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 266.914 [-0.24740796283416253, 0.11076858807023522] [-0.4047270975729192, 0.41893636470177176] [[-0.25808999999999993, 0.10897999999999985], [-0.23956, 0.11337999999999981], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [-0.25337999999999994, 0.10792000000000002], [0, 0], [-0.21496000000000004, 0.11242999999999981], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 271.922 [-0.2505460195425455, 0.11143857106328053] [-0.4047270975729192, 0.41893636470177176] [[-0.2609699999999999, 0.10965999999999987], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [-0.25637, 0.10858999999999996], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 276.93 [-0.25055799845930327, 0.11144199955903583] [-0.4047270975729192, 0.41893636470177176] [[-0.26098, 0.10965999999999987], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 281.937 [-0.25055799999980183, 0.1114419999999432] [-0.4047270975729192, 0.41893636470177176] [[-0.26098, 0.10965999999999987], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 286.945 [-0.2504343425925925, 0.11149491666666657] [-0.4047270975729192, 0.41893636470177176] [[-0.26032999999999995, 0.10993999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [0, 0], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 291.952 [-0.2514882072985279, 0.10690719664838723] [-0.4047270975729192, 0.41893636470177176] [[-0.25814000000000004, 0.10585000000000022], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.25624, 0.08392], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 296.96 [-0.2510300344027666, 0.10606339722714624] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 301.968 [-0.25103000000204695, 0.10606333333713487] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 306.975 [-0.25103000000000014, 0.10606333333333348] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [0, 0], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 311.983 [-0.2489760079956055, 0.10638541361490877] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.27654, 0.11216999999999988], [-0.23665000000000003, 0.10831999999999997], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 316.99 [-0.2420044203493651, 0.10614974747966349] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.22926000000000002, 0.11060999999999988], [-0.23503999999999992, 0.1082200000000002], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 321.998 [-0.24197000227112886, 0.10614571440879754] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.22919, 0.11059999999999981], [-0.23496000000000006, 0.10821000000000014], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 327.006 [-0.24197000000006932, 0.10614571428571798] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.22919, 0.11059999999999981], [-0.23496000000000006, 0.10821000000000014], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 332.014 [-0.24197000000000002, 0.10614571428571423] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.22919, 0.11059999999999981], [-0.23496000000000006, 0.10821000000000014], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
7 337.021 [-0.24197000000000002, 0.10614571428571423] [-0.4047270975729192, 0.41893636470177176] [[-0.2577100000000001, 0.10505999999999993], [-0.24197000000000002, 0.11393999999999993], [-0.22919, 0.11059999999999981], [-0.23496000000000006, 0.10821000000000014], [-0.16531000000000007, 0.10309999999999997], [0, 0], [0, 0], [-0.2566600000000001, 0.0837699999999999], [-0.04092999999999991, 0.0985999999999998], [-0.2563899999999999, 0.10860000000000003], [0, 0], [-0.21690999999999994, 0.11283999999999983], [0.2832300000000001, -0.44798000000000004], [0.4373100000000001, 0.31575], [-0.41311999999999993, -0.4263999999999999]]
