ID TIME ESTIMATE W B S1 S2 S3
8 0.002 0.125 0 3 0 0 0
8 0.988 0.214 1 5 0.0 0.0 0.7490196078431373
8 2.952 0.15 1 8 0.0 0.0 0.0
8 3.967 0.346 4 8 1.0 1.0 0.24313725490196078
8 4.973 0.469 7 8 1.0 1.0 1.0
8 6.98 0.395 7 11 0.0 0.0 0.0
8 8.967 0.341 7 14 0.0 0.0 0.0
8 9.984 0.34 8 16 0.0 0.0 0.7490196078431373
8 11.943 0.304 8 19 0.0 0.0 0.0
8 12.974 0.306 9 21 0.0 0.0 1.0
8 14.002 0.368 12 21 1.0 1.0 1.0
8 15.995 0.419 15 21 1.0 1.0 1.0
8 17.945 0.388 15 24 0.0 0.0 0.0
8 18.985 0.36 15 27 0.0 0.0 0.0
8 20.934 0.337 15 30 0.0 0.0 0.0
8 21.954 0.316 15 33 0.0 0.0 0.0
8 22.982 0.317 16 35 1.0 0.0 0.0
8 24.977 0.355 19 35 1.0 1.0 1.0
8 26.967 0.388 22 35 1.0 1.0 1.0
8 28.974 0.385 23 37 1.0 0.0 0.0
8 30.94 0.383 24 39 1.0 0.0 0.0
8 31.995 0.366 24 42 0.0 0.0 0.0
8 33.97 0.35 24 45 0.0 0.0 0.0
8 35.962 0.336 24 48 0.0 0.0 0.0
8 37.984 0.322 24 51 0.0 0.0 0.0
8 39.941 0.335 26 52 0.24313725490196078 0.7490196078431373 0.0
8 40.969 0.348 28 53 1.0 1.0 0.0
8 42.979 0.359 30 54 1.0 1.0 0.0
8 44.966 0.381 33 54 1.0 1.0 0.7490196078431373
8 46.99 0.368 33 57 0.0 0.0 0.0
8 48.945 0.388 36 57 1.0 1.0 0.7490196078431373
8 49.984 0.407 39 57 1.0 1.0 1.0
8 51.963 0.395 39 60 0.0 0.0 0.0
8 52.99 0.383 39 63 0.0 0.0 0.0
8 54.945 0.373 39 66 0.0 0.0 0.0
8 55.955 0.362 39 69 0.0 0.0 0.0
8 56.993 0.353 39 72 0.0 0.0 0.0
8 58.982 0.37 42 72 0.7490196078431373 1.0 1.0
8 60.969 0.369 43 74 0.0 0.0 1.0
8 62.953 0.36 43 77 0.0 0.0 0.0
8 63.979 0.351 43 80 0.0 0.0 0.0
8 65.993 0.343 43 83 0.0 0.0 0.0
8 67.982 0.335 43 86 0.0 0.0 0.0
8 69.987 0.35 46 86 1.0 1.0 1.0
8 71.989 0.349 47 88 0.0 0.0 1.0
8 73.001 0.342 47 91 0.0 0.0 0.0
8 74.986 0.335 47 94 0.0 0.0 0.0
8 75.996 0.328 47 97 0.0 0.0 0.0
8 77.982 0.321 47 100 0.0 0.0 0.0
8 79.936 0.315 47 103 0.0 0.0 0.0
8 80.948 0.308 47 106 0.0 0.0 0.0
8 81.964 0.303 47 109 0.0 0.0 0.0
8 83.986 0.297 47 112 0.0 0.0 0.0
8 85.979 0.298 48 114 0.0 0.0 1.0
8 87.988 0.292 48 117 0.0 0.0 0.0
8 89.937 0.287 48 120 0.0 0.0 0.0
8 91.001 0.282 48 123 0.0 0.0 0.0
8 92.986 0.277 48 126 0.0 0.0 0.0
8 94.989 0.272 48 129 0.0 0.0 0.0
8 96.983 0.279 50 130 1.0 0.7490196078431373 0.0
8 98.946 0.285 52 131 1.0 0.7490196078431373 0.0
8 99.949 0.297 55 131 1.0 1.0 0.7490196078431373
8 100.974 0.308 58 131 1.0 1.0 1.0
8 101.976 0.308 59 133 1.0 0.0 0.0
8 102.985 0.304 59 136 0.0 0.0 0.0
8 104.946 0.314 62 136 0.7490196078431373 1.0 1.0
8 105.958 0.319 64 137 0.0 0.24313725490196078 1.0
8 106.986 0.32 65 139 0.0 0.0 1.0
8 108.983 0.32 66 141 0.0 0.0 0.7490196078431373
8 110.984 0.315 66 144 0.0 0.0 0.0
8 112.968 0.311 66 147 0.0 0.0 0.0
8 114.943 0.32 69 147 1.0 1.0 1.0
8 115.978 0.325 71 148 1.0 1.0 0.0
8 117.992 0.321 71 151 0.0 0.0 0.0
8 119.944 0.33 74 151 1.0 1.0 1.0
8 120.959 0.338 77 151 1.0 1.0 1.0
8 122.012 0.334 77 154 0.0 0.0 0.0
8 123.985 0.338 79 155 0.0 1.0 1.0
8 124.99 0.334 79 158 0.0 0.0 0.0
8 126.986 0.33 79 161 0.0 0.0 0.0
8 127.994 0.326 79 164 0.0 0.0 0.0
8 129.96 0.326 80 166 0.0 0.0 1.0
8 130.982 0.322 80 169 0.0 0.0 0.0
8 132.956 0.318 80 172 0.0 0.0 0.0
8 133.983 0.314 80 175 0.0 0.0 0.0
8 135.997 0.311 80 178 0.0 0.0 0.0
8 137.995 0.319 83 178 1.0 1.0 1.0
8 139.952 0.315 83 181 0.0 0.0 0.0
8 141.989 0.312 83 184 0.0 0.0 0.0
8 143.965 0.308 83 187 0.0 0.0 0.0
8 144.997 0.305 83 190 0.0 0.0 0.0
8 146.948 0.301 83 193 0.0 0.0 0.0
8 147.994 0.298 83 196 0.0 0.0 0.0
8 149.046 0.295 83 199 0.0 0.0 0.0
8 150.998 0.292 83 202 0.0 0.0 0.0
8 152.98 0.299 86 202 1.0 1.0 1.0
8 154.961 0.3 87 204 0.0 0.0 1.0
8 156.971 0.297 87 207 0.0 0.0 0.0
8 157.976 0.304 90 207 1.0 1.0 1.0
8 159.981 0.301 90 210 0.0 0.0 0.0
8 162.0 0.308 93 210 1.0 1.0 0.7490196078431373
8 164.004 0.308 94 212 0.24313725490196078 0.0 0.0
8 165.976 0.305 94 215 0.0 0.0 0.0
8 166.997 0.302 94 218 0.0 0.0 0.0
8 168.991 0.299 94 221 0.0 0.0 0.0
8 171.0 0.296 94 224 0.0 0.0 0.0
8 173.002 0.297 95 226 1.0 0.0 0.0
8 174.949 0.303 98 226 1.0 1.0 1.0
8 176.014 0.309 101 226 1.0 1.0 1.0
8 177.996 0.316 104 226 1.0 1.0 1.0
8 179.979 0.316 105 228 1.0 0.0 0.0
8 181.946 0.319 107 229 0.0 1.0 1.0
8 182.966 0.322 109 230 0.0 0.24313725490196078 1.0
8 184.021 0.322 110 232 0.0 0.0 1.0
8 185.981 0.319 110 235 0.0 0.0 0.0
8 186.992 0.317 110 238 0.0 0.0 0.0
8 188.006 0.32 112 239 1.0 1.0 0.0
8 190.007 0.32 113 241 0.24313725490196078 0.0 0.0
8 192.007 0.317 113 244 0.0 0.0 0.0
8 193.955 0.314 113 247 0.0 0.0 0.0
8 194.991 0.312 113 250 0.0 0.0 0.0
8 196.993 0.309 113 253 0.0 0.0 0.0
8 198.994 0.307 113 256 0.0 0.0 0.0
8 200.97 0.304 113 259 0.0 0.0 0.0
8 202.958 0.31 116 259 1.0 1.0 1.0
