ID TIME pos
15 0.093 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 5.105 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 10.118 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 15.216 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 20.228 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 25.232 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 30.235 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 35.244 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 40.251 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 45.357 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 50.367 [0, 0] [0.4612953267791399, 0.48784784885369537]
15 55.37 [0.4060800000000002, 0.5239400000000001] [0.4612953267791399, 0.48784784885369537]
15 60.383 [0.6282851883165463, 0.3604641312008705] [0.4612953267791399, 0.48784784885369537]
15 65.388 [0.6248231129899278, 0.3651424787205223] [0.4612953267791399, 0.48784784885369537]
15 70.394 [0.6201775941582731, 0.37196539893376873] [0.4612953267791399, 0.48784784885369537]
15 75.401 [0.6145379378499484, 0.37650177051465883] [0.4612953267791399, 0.48784784885369537]
15 80.403 [0.6145279378499485, 0.3765060562289445] [0.4612953267791399, 0.48784784885369537]
15 85.408 [0.6145279378499485, 0.3765060562289445] [0.4612953267791399, 0.48784784885369537]
15 90.417 [0.6145279378499485, 0.3765060562289445] [0.4612953267791399, 0.48784784885369537]
15 95.431 [0.6145279378499485, 0.3765060562289445] [0.4612953267791399, 0.48784784885369537]
15 100.434 [0.6108144456187048, 0.37947154920032644] [0.4612953267791399, 0.48784784885369537]
15 105.44 [0.6113169456187049, 0.37933529920032644] [0.4612953267791399, 0.48784784885369537]
15 110.446 [0.6115194456187047, 0.3795477992003265] [0.4612953267791399, 0.48784784885369537]
15 115.455 [0.6088906183277376, 0.38094693262251245] [0.4612953267791399, 0.48784784885369537]
15 120.46 [0.6085250627721821, 0.38167137706695686] [0.4612953267791399, 0.48784784885369537]
15 125.571 [0.6085250627721821, 0.38167137706695686] [0.4612953267791399, 0.48784784885369537]
15 130.673 [0.6085250627721821, 0.38167137706695686] [0.4612953267791399, 0.48784784885369537]
15 135.772 [0.6085250627721821, 0.38167137706695686] [0.4612953267791399, 0.48784784885369537]
15 140.788 [0.6085250627721821, 0.38167137706695686] [0.4612953267791399, 0.48784784885369537]
15 145.886 [0.6085250627721821, 0.38167137706695686] [0.4612953267791399, 0.48784784885369537]
15 150.891 [0.6085250627721821, 0.38167137706695686] [0.4612953267791399, 0.48784784885369537]
15 155.904 [0.6085150627721821, 0.3814169326225124] [0.4612953267791399, 0.48784784885369537]
15 160.907 [0.6085095072166266, 0.38143248817806796] [0.4612953267791399, 0.48784784885369537]
15 165.92 [0.6087961738832932, 0.38139582151140133] [0.4612953267791399, 0.48784784885369537]
15 171.023 [0.6087739516610708, 0.3813991548447347] [0.4612953267791399, 0.48784784885369537]
15 176.024 [0.6087739516610708, 0.3813991548447347] [0.4612953267791399, 0.48784784885369537]
15 181.031 [0.6087739516610708, 0.3813991548447347] [0.4612953267791399, 0.48784784885369537]
15 186.039 [0.607883951661071, 0.382012488178068] [0.4612953267791399, 0.48784784885369537]
15 191.046 [0.6077739516610711, 0.38210359928917914] [0.4612953267791399, 0.48784784885369537]
15 196.052 [0.6077739516610711, 0.38210359928917914] [0.4612953267791399, 0.48784784885369537]
15 201.069 [0.6073028405499598, 0.38223359928917916] [0.4612953267791399, 0.48784784885369537]
15 206.169 [0.6073028405499598, 0.38223359928917916] [0.4612953267791399, 0.48784784885369537]
15 211.172 [0.6073028405499598, 0.38223359928917916] [0.4612953267791399, 0.48784784885369537]
15 216.178 [0.6073028405499598, 0.38223359928917916] [0.4612953267791399, 0.48784784885369537]
15 221.192 [0.6065583961055153, 0.38290693262251246] [0.4612953267791399, 0.48784784885369537]
15 226.194 [0.6061906183277377, 0.3826235992891791] [0.4612953267791399, 0.48784784885369537]
15 231.195 [0.6028372849944041, 0.38404804373362356] [0.4612953267791399, 0.48784784885369537]
15 236.204 [0.6024050627721821, 0.3842191548447346] [0.4612953267791399, 0.48784784885369537]
15 241.209 [0.6023917294388487, 0.38422693262251245] [0.4612953267791399, 0.48784784885369537]
15 246.215 [0.6023850627721821, 0.3842291548447347] [0.4612953267791399, 0.48784784885369537]
15 251.22 [0.6019717294388488, 0.38444137706695686] [0.4612953267791399, 0.48784784885369537]
15 256.224 [0.5972475564949639, 0.3884262393602612] [0.4612953267791399, 0.48784784885369537]
