ID TIME pos
2 0.1 [0, 0] [0.445992151382498, 0.4043407707571747]
2 5.107 [0, 0] [0.445992151382498, 0.4043407707571747]
2 10.112 [0, 0] [0.445992151382498, 0.4043407707571747]
2 15.12 [0, 0] [0.445992151382498, 0.4043407707571747]
2 20.125 [0, 0] [0.445992151382498, 0.4043407707571747]
2 25.132 [0, 0] [0.445992151382498, 0.4043407707571747]
2 30.139 [0, 0] [0.445992151382498, 0.4043407707571747]
2 35.146 [0, 0] [0.445992151382498, 0.4043407707571747]
2 40.154 [0, 0] [0.445992151382498, 0.4043407707571747]
2 45.161 [0, 0] [0.445992151382498, 0.4043407707571747]
2 50.167 [0, 0] [0.445992151382498, 0.4043407707571747]
2 55.174 [0, 0] [0.445992151382498, 0.4043407707571747]
2 60.182 [0, 0] [0.445992151382498, 0.4043407707571747]
2 65.186 [0.48236999999999997, 0.34653] [0.445992151382498, 0.4043407707571747]
2 70.193 [0.4844120873955363, 0.3866393199107352] [0.445992151382498, 0.4043407707571747]
2 75.2 [0.4778113915970242, 0.41705287994049006] [0.445992151382498, 0.4043407707571747]
2 80.206 [0.47780472493035747, 0.41707621327382344] [0.445992151382498, 0.4043407707571747]
2 85.212 [0.47780472493035747, 0.41707621327382344] [0.445992151382498, 0.4043407707571747]
2 90.219 [0.47780472493035747, 0.41707621327382344] [0.445992151382498, 0.4043407707571747]
2 95.225 [0.47780472493035747, 0.41707621327382344] [0.445992151382498, 0.4043407707571747]
2 100.232 [0.47780472493035747, 0.41707621327382344] [0.445992151382498, 0.4043407707571747]
2 105.238 [0.4754347249303575, 0.4345962132738235] [0.445992151382498, 0.4043407707571747]
2 110.244 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 115.251 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 120.255 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 125.263 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 130.27 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 135.276 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 140.283 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 145.29 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 150.297 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 155.304 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 160.311 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 165.316 [0.4754547249303575, 0.43903287994049006] [0.445992151382498, 0.4043407707571747]
2 170.323 [0.4779340291318454, 0.42314810663691166] [0.445992151382498, 0.4043407707571747]
2 175.328 [0.4838293527545636, 0.4179898488690522] [0.445992151382498, 0.4043407707571747]
2 180.335 [0.4843264174791072, 0.41742486398214707] [0.445992151382498, 0.4043407707571747]
2 185.342 [0.4828940158900974, 0.4153298763474064] [0.445992151382498, 0.4043407707571747]
