ID TIME pos
8 0.098 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 5.106 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 10.112 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 15.122 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 20.132 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 25.138 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 30.139 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 35.147 [0, 0] [-0.33315163095909894, -0.18747637176775783]
8 40.155 [-0.30699999999999994, -0.17972999999999995] [-0.33315163095909894, -0.18747637176775783]
8 45.161 [-0.28633, -0.17659000000000002] [-0.33315163095909894, -0.18747637176775783]
8 50.168 [-0.28633, -0.17659000000000002] [-0.33315163095909894, -0.18747637176775783]
8 55.174 [-0.28633, -0.17659000000000002] [-0.33315163095909894, -0.18747637176775783]
8 60.18 [-0.28633, -0.17659000000000002] [-0.33315163095909894, -0.18747637176775783]
8 65.185 [-0.28633, -0.17659000000000002] [-0.33315163095909894, -0.18747637176775783]
8 70.192 [-0.28633, -0.17659000000000002] [-0.33315163095909894, -0.18747637176775783]
8 75.199 [-0.2668866666666667, -0.17816999999999994] [-0.33315163095909894, -0.18747637176775783]
8 80.205 [-0.24903333333333336, -0.17360333333333341] [-0.33315163095909894, -0.18747637176775783]
8 85.215 [-0.24895, -0.17358666666666664] [-0.33315163095909894, -0.18747637176775783]
8 90.222 [-0.26039599999999996, -0.172558] [-0.33315163095909894, -0.18747637176775783]
8 95.229 [-0.260752, -0.172744] [-0.33315163095909894, -0.18747637176775783]
8 100.232 [-0.25910500000000003, -0.17163125] [-0.33315163095909894, -0.18747637176775783]
8 105.24 [-0.2565092036606698, -0.1877609837394532] [-0.33315163095909894, -0.18747637176775783]
8 110.245 [-0.25571920366066986, -0.18765209485056433] [-0.33315163095909894, -0.18747637176775783]
8 115.251 [-0.25643728329460286, -0.18838988536550788] [-0.33315163095909894, -0.18747637176775783]
8 120.256 [-0.25643728329460286, -0.18879288536550787] [-0.33315163095909894, -0.18747637176775783]
8 125.268 [-0.25644028329460283, -0.1889518853655079] [-0.33315163095909894, -0.18747637176775783]
8 130.273 [-0.2558357120860026, -0.18812807760500716] [-0.33315163095909894, -0.18747637176775783]
8 135.277 [-0.25592934844963894, -0.18817535033227992] [-0.33315163095909894, -0.18747637176775783]
8 140.387 [-0.25663116663145713, -0.18800807760500718] [-0.33315163095909894, -0.18747637176775783]
8 145.39 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 150.394 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 155.401 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 160.408 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 165.414 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 170.422 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 175.426 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 180.434 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 185.44 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 190.443 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 195.453 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 200.463 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 205.465 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 210.474 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 215.48 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 220.487 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 225.496 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 230.499 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 235.507 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 240.514 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 245.519 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 250.526 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 255.532 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 260.538 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 265.546 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 270.551 [-0.25658207572236624, -0.18800262305955265] [-0.33315163095909894, -0.18747637176775783]
8 275.563 [-0.258428569412169, -0.1847407378045899] [-0.33315163095909894, -0.18747637176775783]
8 280.566 [-0.25867773607883565, -0.1841182378045899] [-0.33315163095909894, -0.18747637176775783]
8 285.573 [-0.25867773607883565, -0.1841182378045899] [-0.33315163095909894, -0.18747637176775783]
8 290.58 [-0.25867690274550237, -0.1841182378045899] [-0.33315163095909894, -0.18747637176775783]
8 295.587 [-0.25867690274550237, -0.1841182378045899] [-0.33315163095909894, -0.18747637176775783]
8 300.594 [-0.2590202360788357, -0.1836999044712566] [-0.33315163095909894, -0.18747637176775783]
8 305.602 [-0.2590202360788357, -0.1836999044712566] [-0.33315163095909894, -0.18747637176775783]
8 310.607 [-0.2590202360788357, -0.1836999044712566] [-0.33315163095909894, -0.18747637176775783]
8 315.612 [-0.2578052360788357, -0.18313407113792324] [-0.33315163095909894, -0.18747637176775783]
8 320.621 [-0.2578052360788357, -0.18313407113792324] [-0.33315163095909894, -0.18747637176775783]
8 325.624 [-0.25781273607883565, -0.18313407113792324] [-0.33315163095909894, -0.18747637176775783]
8 330.631 [-0.2610077360788357, -0.18060490447125657] [-0.33315163095909894, -0.18747637176775783]
8 335.637 [-0.26098273607883565, -0.18056157113792323] [-0.33315163095909894, -0.18747637176775783]
8 340.643 [-0.2599030594961449, -0.17561277526107705] [-0.33315163095909894, -0.18747637176775783]
8 345.654 [-0.2599373452104306, -0.17549706097536277] [-0.33315163095909894, -0.18747637176775783]
8 350.657 [-0.2599437737818592, -0.17549491811821993] [-0.33315163095909894, -0.18747637176775783]
8 355.664 [-0.2599437737818592, -0.17549491811821993] [-0.33315163095909894, -0.18747637176775783]
8 360.671 [-0.260045916639002, -0.1754513466896485] [-0.33315163095909894, -0.18747637176775783]
8 365.679 [-0.260045916639002, -0.1754513466896485] [-0.33315163095909894, -0.18747637176775783]
8 370.679 [-0.260045916639002, -0.1754513466896485] [-0.33315163095909894, -0.18747637176775783]
8 375.692 [-0.26003805949614484, -0.17544920383250567] [-0.33315163095909894, -0.18747637176775783]
8 380.697 [-0.2618680594961449, -0.17530991811821992] [-0.33315163095909894, -0.18747637176775783]
8 385.704 [-0.26187091663900197, -0.1753106324039342] [-0.33315163095909894, -0.18747637176775783]
8 390.712 [-0.26187091663900197, -0.1753106324039342] [-0.33315163095909894, -0.18747637176775783]
8 395.718 [-0.26193020235328773, -0.1752370609753628] [-0.33315163095909894, -0.18747637176775783]
8 400.726 [-0.26193020235328773, -0.1752370609753628] [-0.33315163095909894, -0.18747637176775783]
8 405.735 [-0.26193020235328773, -0.1752370609753628] [-0.33315163095909894, -0.18747637176775783]
8 410.742 [-0.26193020235328773, -0.1752370609753628] [-0.33315163095909894, -0.18747637176775783]
8 415.747 [-0.26193020235328773, -0.1752370609753628] [-0.33315163095909894, -0.18747637176775783]
8 420.754 [-0.2603502023532877, -0.17489277526107702] [-0.33315163095909894, -0.18747637176775783]
8 425.755 [-0.2607744880675735, -0.17373206097536276] [-0.33315163095909894, -0.18747637176775783]
8 430.765 [-0.260755916639002, -0.17284777526107706] [-0.33315163095909894, -0.18747637176775783]
8 435.773 [-0.260755916639002, -0.17284634668964846] [-0.33315163095909894, -0.18747637176775783]
8 440.779 [-0.2608916309247163, -0.17281848954679133] [-0.33315163095909894, -0.18747637176775783]
8 445.786 [-0.26089305949614483, -0.1728149181182199] [-0.33315163095909894, -0.18747637176775783]
8 450.792 [-0.26091163092471625, -0.17278920383250562] [-0.33315163095909894, -0.18747637176775783]
8 455.8 [-0.2609166309247163, -0.17276348954679133] [-0.33315163095909894, -0.18747637176775783]
8 460.806 [-0.2609166309247163, -0.17276348954679133] [-0.33315163095909894, -0.18747637176775783]
8 465.817 [-0.2612780594961449, -0.1722913466896485] [-0.33315163095909894, -0.18747637176775783]
8 470.822 [-0.261215916639002, -0.17211706097536278] [-0.33315163095909894, -0.18747637176775783]
8 475.828 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 480.835 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 485.842 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 490.847 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 495.851 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 500.858 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 505.866 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 510.875 [-0.2612223452104306, -0.1721092038325056] [-0.33315163095909894, -0.18747637176775783]
8 515.883 [-0.2614880594961449, -0.1718256324039342] [-0.33315163095909894, -0.18747637176775783]
8 520.886 [-0.26151448806757344, -0.17180777526107707] [-0.33315163095909894, -0.18747637176775783]
8 525.892 [-0.261810916639002, -0.17165920383250563] [-0.33315163095909894, -0.18747637176775783]
8 530.902 [-0.2628380594961449, -0.17145491811821992] [-0.33315163095909894, -0.18747637176775783]
8 535.906 [-0.2628380594961449, -0.17145491811821992] [-0.33315163095909894, -0.18747637176775783]
8 540.911 [-0.2628380594961449, -0.17145491811821992] [-0.33315163095909894, -0.18747637176775783]
8 545.921 [-0.26317377378185924, -0.17144063240393417] [-0.33315163095909894, -0.18747637176775783]
8 550.925 [-0.2631687737818592, -0.1714342038325056] [-0.33315163095909894, -0.18747637176775783]
8 555.927 [-0.26318377378185914, -0.17142848954679132] [-0.33315163095909894, -0.18747637176775783]
8 560.94 [-0.2614341888630686, -0.17047792357700522] [-0.33315163095909894, -0.18747637176775783]
8 565.944 [-0.2614341888630686, -0.17047792357700522] [-0.33315163095909894, -0.18747637176775783]
8 570.951 [-0.26145552219640195, -0.17046259024367189] [-0.33315163095909894, -0.18747637176775783]
8 575.958 [-0.26164485552973527, -0.17056525691033858] [-0.33315163095909894, -0.18747637176775783]
8 580.965 [-0.2616455221964019, -0.17056525691033858] [-0.33315163095909894, -0.18747637176775783]
8 585.972 [-0.2622328555297353, -0.17024592357700524] [-0.33315163095909894, -0.18747637176775783]
8 590.982 [-0.26223485552973524, -0.17024459024367192] [-0.33315163095909894, -0.18747637176775783]
8 595.986 [-0.2622375221964019, -0.17024192357700524] [-0.33315163095909894, -0.18747637176775783]
