ID TIME pos
14 5.299 [0.44196514336552767, -0.43993198194930905] []
14 10.401 [0.44196514336552767, -0.43993198194930905] []
14 15.416 [0.44196514336552767, -0.43993198194930905] []
14 20.509 [0.44196514336552767, -0.43993198194930905] []
14 30.568 [0.44196514336552767, -0.43993198194930905] []
14 35.651 [0.44196514336552767, -0.43993198194930905] []
14 40.7 [0.44196514336552767, -0.43993198194930905] []
14 45.824 [0.44196514336552767, -0.43993198194930905] [(39213, 39999, 1676636067, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (44369, -43618, 1676636073, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44369, -43618)]
14 102.019 [0.44196514336552767, -0.43993198194930905] [(40162, 39676, 1676636067, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (38553, -49490, 1676636073, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 41666, -48813)]
14 137.486 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (41338, -48205, 1676636073, 0, 7, 70000000000000000000, 50000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44242, -47424)]
14 199.73 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636226, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (31483, -52248, 1676636218, 0, 3, 33095238095238094000, 33095238095238094000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 31483, -52248)]
14 230.409 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636252, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (38657, -46722, 1676636218, 0, 8, 88174603174603172000, 64206349206349204000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39345, -46995), (39213, 39999, 1676636250, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999)]
14 254.956 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636270, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636270, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (39213, 39999, 1676636250, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43190, -45884, 1676636270, 0, 1, 11428571428571429000, 11428571428571429000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 43190, -45884)]
14 290.84 [0.44196514336552767, -0.43993198194930905] [(39568, 40359, 1676636067, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (43917, -48795, 1676636308, 1, 9, 91111111111111110000, 71111111111111110000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 46292, -48487), (39174, -46394, 1676636308, 1, 9, 100158730158730156000, 76190476190476188000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 1, 39917, -46521), (39218, 39757, 1676636250, 0, 5, 54943310657596370000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 39213, 39999), (47525, -49305, 1676636270, 0, 4, 33696145124716553000, 33696145124716553000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, 47525, -49305)]
