ID TIME pos
13 0.094 [0, 0] [0.553113944727348, 0.346495505257127]
13 5.105 [0, 0] [0.553113944727348, 0.346495505257127]
13 10.111 [0, 0] [0.553113944727348, 0.346495505257127]
13 15.122 [0, 0] [0.553113944727348, 0.346495505257127]
13 20.124 [0, 0] [0.553113944727348, 0.346495505257127]
13 25.134 [0, 0] [0.553113944727348, 0.346495505257127]
13 30.14 [0, 0] [0.553113944727348, 0.346495505257127]
13 35.146 [0, 0] [0.553113944727348, 0.346495505257127]
13 40.154 [0, 0] [0.553113944727348, 0.346495505257127]
13 45.157 [0, 0] [0.553113944727348, 0.346495505257127]
13 50.175 [0, 0] [0.553113944727348, 0.346495505257127]
13 55.269 [0, 0] [0.553113944727348, 0.346495505257127]
13 60.281 [0, 0] [0.553113944727348, 0.346495505257127]
13 65.284 [0, 0] [0.553113944727348, 0.346495505257127]
13 70.294 [0, 0] [0.553113944727348, 0.346495505257127]
13 75.298 [0, 0] [0.553113944727348, 0.346495505257127]
13 80.305 [0, 0] [0.553113944727348, 0.346495505257127]
13 85.314 [0, 0] [0.553113944727348, 0.346495505257127]
13 90.321 [0, 0] [0.553113944727348, 0.346495505257127]
13 95.326 [0, 0] [0.553113944727348, 0.346495505257127]
13 100.333 [0, 0] [0.553113944727348, 0.346495505257127]
13 105.338 [0, 0] [0.553113944727348, 0.346495505257127]
13 110.339 [0, 0] [0.553113944727348, 0.346495505257127]
13 115.346 [0, 0] [0.553113944727348, 0.346495505257127]
13 120.356 [0, 0] [0.553113944727348, 0.346495505257127]
13 125.362 [0, 0] [0.553113944727348, 0.346495505257127]
13 130.369 [0, 0] [0.553113944727348, 0.346495505257127]
13 135.374 [0, 0] [0.553113944727348, 0.346495505257127]
13 140.378 [0, 0] [0.553113944727348, 0.346495505257127]
13 145.389 [0, 0] [0.553113944727348, 0.346495505257127]
13 150.395 [0, 0] [0.553113944727348, 0.346495505257127]
13 155.405 [0, 0] [0.553113944727348, 0.346495505257127]
13 160.413 [0, 0] [0.553113944727348, 0.346495505257127]
13 165.521 [0, 0] [0.553113944727348, 0.346495505257127]
13 170.523 [0, 0] [0.553113944727348, 0.346495505257127]
13 175.53 [0, 0] [0.553113944727348, 0.346495505257127]
13 180.534 [0, 0] [0.553113944727348, 0.346495505257127]
13 185.541 [0.6967400000000001, 0.3551099999999998] [0.553113944727348, 0.346495505257127]
13 190.549 [0.6967400000000001, 0.3551099999999998] [0.553113944727348, 0.346495505257127]
13 195.555 [0.68763, 0.35560499999999995] [0.553113944727348, 0.346495505257127]
13 200.558 [0.68763, 0.35560499999999995] [0.553113944727348, 0.346495505257127]
13 205.565 [0.688176, 0.35886399999999996] [0.553113944727348, 0.346495505257127]
13 210.573 [0.6883440000000001, 0.35869] [0.553113944727348, 0.346495505257127]
13 215.58 [0.6909942857142857, 0.35827] [0.553113944727348, 0.346495505257127]
13 220.588 [0.7149210884283532, 0.32713787361077873] [0.553113944727348, 0.346495505257127]
13 225.591 [0.7155390884283532, 0.32622087361077867] [0.553113944727348, 0.346495505257127]
13 230.601 [0.7134928076621393, 0.32795806691888973] [0.553113944727348, 0.346495505257127]
13 235.612 [0.7138928076621394, 0.3273889760097988] [0.553113944727348, 0.346495505257127]
13 240.712 [0.7138818985712302, 0.3274435214643443] [0.553113944727348, 0.346495505257127]
13 245.719 [0.7138755349348666, 0.3274580669188898] [0.553113944727348, 0.346495505257127]
13 250.727 [0.7139373531166847, 0.32746897600979885] [0.553113944727348, 0.346495505257127]
13 255.731 [0.7129475736902943, 0.3294607280089823] [0.553113944727348, 0.346495505257127]
13 260.738 [0.7130700736902944, 0.32951072800898223] [0.553113944727348, 0.346495505257127]
13 265.743 [0.7130517403569611, 0.32953489467564895] [0.553113944727348, 0.346495505257127]
13 270.748 [0.7130575736902943, 0.3295340613423156] [0.553113944727348, 0.346495505257127]
13 275.753 [0.7130734070236276, 0.32953239467564893] [0.553113944727348, 0.346495505257127]
13 280.767 [0.7131942403569611, 0.32925656134231557] [0.553113944727348, 0.346495505257127]
13 285.769 [0.714301740356961, 0.32931739467564886] [0.553113944727348, 0.346495505257127]
13 290.771 [0.714301740356961, 0.32931739467564886] [0.553113944727348, 0.346495505257127]
13 295.78 [0.714301740356961, 0.32931739467564886] [0.553113944727348, 0.346495505257127]
13 300.787 [0.7143909070236277, 0.32929822800898223] [0.553113944727348, 0.346495505257127]
13 305.791 [0.7143909070236277, 0.32929822800898223] [0.553113944727348, 0.346495505257127]
13 310.8 [0.7143909070236277, 0.32929822800898223] [0.553113944727348, 0.346495505257127]
13 315.805 [0.7143909070236277, 0.32929822800898223] [0.553113944727348, 0.346495505257127]
13 320.814 [0.7140434070236276, 0.32923489467564887] [0.553113944727348, 0.346495505257127]
13 325.822 [0.7140434070236276, 0.32923489467564887] [0.553113944727348, 0.346495505257127]
13 330.833 [0.7144625736902942, 0.3290157280089822] [0.553113944727348, 0.346495505257127]
13 335.834 [0.7144625736902942, 0.3290148946756489] [0.553113944727348, 0.346495505257127]
13 340.845 [0.7122869910987332, 0.33133759508521443] [0.553113944727348, 0.346495505257127]
13 345.848 [0.7122877603295024, 0.3313368258544452] [0.553113944727348, 0.346495505257127]
13 350.955 [0.7122977603295024, 0.331339902777522] [0.553113944727348, 0.346495505257127]
13 355.961 [0.7115957774488236, 0.33292133829341325] [0.553113944727348, 0.346495505257127]
13 360.97 [0.7115886345916808, 0.3329370525791276] [0.553113944727348, 0.346495505257127]
13 365.974 [0.7115886345916808, 0.3329370525791276] [0.553113944727348, 0.346495505257127]
13 370.981 [0.7115886345916808, 0.3329370525791276] [0.553113944727348, 0.346495505257127]
13 375.987 [0.7115886345916808, 0.3329370525791276] [0.553113944727348, 0.346495505257127]
13 380.996 [0.7115886345916808, 0.3329370525791276] [0.553113944727348, 0.346495505257127]
13 386.009 [0.7114114917345381, 0.3330334811505562] [0.553113944727348, 0.346495505257127]
13 391.107 [0.7114172060202523, 0.3330356240076991] [0.553113944727348, 0.346495505257127]
13 396.113 [0.7094693922855687, 0.3343899157405191] [0.553113944727348, 0.346495505257127]
13 401.118 [0.7094693922855687, 0.3343899157405191] [0.553113944727348, 0.346495505257127]
13 406.127 [0.7094693922855687, 0.3343899157405191] [0.553113944727348, 0.346495505257127]
13 411.134 [0.7094693922855687, 0.3343899157405191] [0.553113944727348, 0.346495505257127]
