ID TIME ETH
12 0.258 21
12 5.342 21
12 10.456 21
12 15.557 21
12 20.632 21
12 25.763 21
12 30.867 21
12 35.913 21
12 41.073 21
12 46.154 21
12 51.258 21
12 56.35 21
12 61.462 21
12 66.55 21
12 71.591 21
12 76.739 21
12 81.853 21
12 86.962 21
12 92.013 21
12 97.085 21
12 102.24 21
12 107.303 21
